UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,143150900
0,0,0,0,0,0,0,0,0,208676300
1,0,0,0,2,0,0,0,2,365142100
1,0,0,0,2,0,0,0,2,517292900
1,0,0,0,3,0,0,0,10,569189600
2,0,0,0,5,0,0,0,15,653571100
3,0,0,0,10,0,0,0,19,775539500
10,0,0,0,32,0,0,0,43,1233599000
11,0,0,0,35,0,0,0,49,1287883600
14,0,0,0,42,0,0,0,54,1353152400
14,0,0,0,45,0,0,0,61,1462162800
16,0,0,0,51,0,0,0,66,1565890000
17,0,0,0,60,0,0,0,76,1655844700
17,0,0,0,68,0,0,0,85,1752589900
18,0,0,0,69,0,0,0,86,1878306500
21,0,0,0,82,0,0,0,94,2001478600
22,0,0,0,86,0,0,0,98,2056148300
25,0,0,0,94,0,0,0,116,2164125800
27,0,0,0,101,0,0,0,129,2288427800
27,0,0,0,104,0,0,0,135,2369558600
32,0,0,0,117,0,0,0,141,2454333300
35,0,0,0,131,0,0,0,151,2703669200
35,0,0,0,132,0,0,0,157,2742027100
35,0,0,0,133,0,0,0,157,2760900700
35,0,0,0,141,0,0,0,165,2866360900
35,0,0,0,145,0,0,0,197,2984937000
39,0,0,0,167,0,0,0,199,3056876400
40,0,0,0,169,0,0,0,200,3178491500
43,0,0,0,181,0,0,0,212,3260202500
43,0,0,0,187,0,0,0,221,3368124200
45,0,0,0,193,0,0,0,231,3476036100
52,0,0,0,224,0,0,0,244,3728721700
55,0,0,0,232,0,0,0,251,3784352800
55,0,0,0,233,0,0,0,251,3866384000
57,0,0,0,244,0,0,0,263,3960687200
58,0,0,0,251,0,0,0,277,4058250400
59,0,0,0,256,0,0,0,280,4154570200
63,0,0,0,268,0,0,0,296,4262277100
63,0,0,0,276,0,0,0,302,4398720400
63,0,0,0,276,0,0,0,302,4464862100
64,0,0,0,297,0,0,0,316,4556805200
67,0,0,0,309,0,0,0,326,4693646300
67,0,0,0,313,0,0,0,334,4753701800
67,0,0,0,322,0,0,0,345,4925511400
67,0,0,0,325,0,0,0,351,4972826100
68,0,0,0,334,0,0,0,355,5065930800
72,0,0,0,352,0,0,0,370,5233980300
72,0,0,0,359,0,0,0,373,5343724200
72,0,0,0,362,0,0,0,379,5418394300
72,0,0,0,367,0,0,0,383,5526208800
72,0,0,0,381,0,0,0,394,5701649800
72,0,0,0,388,0,0,0,400,5762551300
72,0,0,0,394,0,0,0,408,5852564800
73,0,0,0,398,0,0,0,412,6009007800
73,0,0,0,401,0,0,0,433,6135255300
