Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685802166,244184900,0,1,10,564944400
2,1685802166,385657200,1,2,15,710723300
5,1685802166,263044400,2,3,17,745361300
6,1685802166,270203800,5,4,18,762885500
7,1685802166,416234700,6,5,26,928796900
10,1685802166,782624700,7,6,54,1347437500
15,1685802166,646712400,10,7,54,1347523100
17,1685802166,602416100,15,8,55,1347609600
3,1685802166,1390247500,0,9,82,1785955000
20,1685802166,893662500,17,10,83,1786665800
26,1685802166,858639500,20,11,84,1787309600
8,1685802166,1908629300,3,12,102,2426382600
54,1685802167,1079212900,26,13,103,2426579600
55,1685802167,1080456300,54,14,104,2427993700
22,1685802166,1529711800,10,15,104,2428096700
83,1685802167,641605500,55,16,105,2428199600
13,1685802166,3794708100,7,17,217,4456879800
35,1685802166,3413205800,13,18,217,4456989400
40,1685802166,3347100800,35,19,217,4457116800
47,1685802167,3170811400,40,20,217,4457276100
66,1685802167,2838859600,47,21,217,4457470200
12,1685802166,3797251900,8,22,217,4457704000
23,1685802166,3559099200,22,23,217,4457786300
4,1685802166,3995075600,0,24,217,4458049700
16,1685802166,3725399100,12,25,217,4458201500
29,1685802166,3506245300,16,26,217,4458410500
30,1685802166,3506290400,29,27,217,4458533500
43,1685802167,3283281700,30,28,217,4458811700
71,1685802167,2771557200,43,29,217,4458850500
84,1685802167,2671797000,83,30,218,4459099900
102,1685802168,2033701300,84,31,219,4459259700
103,1685802168,2032856100,102,32,220,4459407100
104,1685802168,2031805500,103,33,221,4459688600
105,1685802168,2031736100,104,34,222,4459848800
218,1685802170,926600,105,35,223,4459905700
72,1685802167,2773163200,71,36,223,4460539700
14,1685802166,3765445900,2,37,224,4460974400
219,1685802170,2424900,218,38,225,4461576700
52,1685802167,3145783300,23,39,225,4461911200
220,1685802170,13341900,219,40,227,4472629900
36,1685802166,3415408300,26,41,227,4472941200
58,1685802167,3100604100,36,42,227,4473054500
