Number of Requested Messages,ns since start
0,457228700
0,537425400
0,543630000
0,679260600
0,729347300
0,1072757600
0,1299542500
0,1622110900
0,1865922300
0,2050709600
0,2621704200
0,2749534400
0,2941819200
0,3903573800
0,3909580200
0,5094193900
0,5365206700
0,6976713900
0,7546689800
0,7693524800
0,11663696800
0,12090001700
0,12277459300
0,12465674400
0,12576035800
0,12691256400
0,12856338300
0,12949584500
0,13050063200
0,13393058000
0,13668784100
0,13805977500
0,13809814000
0,14652444500
0,14656106000
0,15002106600
0,15064950900
0,15294404300
0,15396901400
0,15467030800
0,15841735100
0,16004719100
0,16189348300
0,16750869300
0,16829562900
0,17183409300
0,17222115600
0,17635115600
0,17669659800
0,17818205300
0,18216930300
0,19455729800
0,19664590000
0,21282776100
0,21287517500
0,22685997600
0,22748522200
0,22838031700
0,24301019900
0,24366020100
0,24919754200
0,25735215600
0,25740570400
0,26243864700
0,26747607600
0,26792067300
0,27433009600
0,28655734500
0,28681740100
0,30290688800
0,31798425800
0,34702739900
0,35249251500
0,35629525800
0,35779260000
0,35849208900
0,36170123200
0,36589266000
0,36747935400
0,37376124400
0,39965733300
0,40271186500
0,41293576000
0,42441911900
0,43947099100
0,45146853000
0,45577163000
0,46010958400
0,47079777600
0,47265219300
0,47670004500
0,48646104000
0,48871794400
0,49659140900
0,50690675900
0,52458444300
0,54498997800
0,54648113000
0,54993966400
0,55602704000
0,55755004700
0,56335142300
0,56485832100
0,57041632900
0,59109599900
0,61475206500
0,61788560900
