Message ID,Issuance Time (unix),Confirmation Time (ns),Weight,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685356509,575045400,14,1,13,871167100
1,1685356509,780354500,20,2,19,1076474700
1,1685356509,931855700,23,3,20,1227970400
1,1685356509,942452100,27,4,20,1238566400
4,1685356509,628142900,14,5,22,1242740100
1,1685356509,946637500,30,6,22,1242749900
7,1685356510,636072100,14,7,26,1311746800
4,1685356509,697183400,20,8,26,1311750500
1,1685356509,1015639900,37,9,26,1311752200
7,1685356510,650678400,20,10,26,1326353000
4,1685356509,711789600,27,11,26,1326356700
1,1685356509,1030246200,45,12,26,1326358600
1,1685356509,1083866100,50,13,27,1379981000
10,1685356510,598806100,14,14,28,1408547400
7,1685356510,732878000,23,15,28,1408550700
4,1685356509,793985600,31,16,28,1408552500
1,1685356509,1112441600,53,17,28,1408554000
1,1685356509,1159710100,59,18,28,1455825400
10,1685356510,719381800,17,19,30,1529123300
7,1685356510,853454300,27,20,30,1529127200
4,1685356509,914562500,36,21,30,1529129600
1,1685356509,1233019200,63,22,30,1529131700
10,1685356510,739459100,20,23,33,1549200600
7,1685356510,873532300,31,24,33,1549205100
4,1685356509,934640800,41,25,33,1549207900
1,1685356509,1253099000,69,26,33,1549211600
1,1685356509,1263959400,78,27,33,1560074100
13,1685356510,826007100,14,28,38,1697062200
10,1685356510,887326900,26,29,38,1697066100
7,1685356510,1021395400,38,30,38,1697068200
4,1685356509,1082502800,49,31,38,1697069700
1,1685356509,1400961100,83,32,38,1697073400
13,1685356510,826094900,20,33,38,1697148600
10,1685356510,887411400,33,34,38,1697151900
7,1685356510,1021480800,46,35,38,1697153300
4,1685356509,1082588000,58,36,38,1697155000
1,1685356509,1401044300,93,37,38,1697156700
10,1685356510,887485800,37,38,38,1697225000
7,1685356510,1021553800,51,39,38,1697226500
4,1685356509,1082661500,64,40,38,1697228500
1,1685356509,1401117600,100,41,38,1697230500
22,1685356510,454701800,14,42,39,1697352800
13,1685356510,826301600,23,43,39,1697355200
10,1685356510,887617800,41,44,39,1697356700
7,1685356510,1021685600,56,45,39,1697358400
4,1685356509,1082794300,70,46,39,1697361300
1,1685356509,1401250500,107,47,39,1697363100
26,1685356510,385743900,14,48,40,1697435000
22,1685356510,454786600,20,49,40,1697436800
13,1685356510,826385200,30,50,40,1697438400
10,1685356510,887700900,49,51,40,1697440000
7,1685356510,1021769700,65,52,40,1697442400
4,1685356509,1082876900,80,53,40,1697443900
1,1685356509,1401333100,118,54,40,1697445500
1,1685356509,1484456100,130,55,41,1780570100
10,1685356510,1087135000,58,56,48,1896875800
7,1685356510,1221206700,75,57,48,1896879500
4,1685356509,1282314400,91,58,48,1896881400
1,1685356509,1600770600,134,59,48,1896883100
13,1685356510,1025837300,38,60,48,1896890600
10,1685356510,1087153100,62,61,48,1896892200
7,1685356510,1221221100,80,62,48,1896893800
4,1685356509,1282328500,97,63,48,1896895400
1,1685356509,1600785300,141,64,48,1896897700
10,1685356510,1088878800,66,65,48,1898620200
7,1685356510,1222950900,85,66,48,1898623600
4,1685356509,1284058600,103,67,48,1898625800
1,1685356509,1602515400,148,68,48,1898628000
33,1685356510,349602700,14,69,49,1898699500
26,1685356510,587010800,20,70,49,1898702000
22,1685356510,656054200,27,71,49,1898704300
13,1685356510,1027653400,41,72,49,1898706600
10,1685356510,1088971600,71,73,49,1898710600
7,1685356510,1223039400,91,74,49,1898712100
4,1685356509,1284146700,110,75,49,1898713600
1,1685356509,1602602700,156,76,49,1898715000
35,1685356511,353582200,14,77,52,2013401800
33,1685356510,464309500,20,78,52,2013428800
26,1685356510,701741100,27,79,52,2013432200
22,1685356510,770783600,35,80,52,2013434100
13,1685356510,1142384900,50,81,52,2013438100
10,1685356510,1203700600,81,82,52,2013439600
7,1685356510,1337768500,102,83,52,2013441300
4,1685356509,1398876200,122,84,52,2013443400
1,1685356509,1717333400,169,85,52,2013445800
13,1685356510,1142479000,60,86,52,2013532500
10,1685356510,1203795000,92,87,52,2013533900
7,1685356510,1337862600,114,88,52,2013535300
4,1685356509,1398969700,135,89,52,2013536700
1,1685356509,1717425800,183,90,52,2013538300
39,1685356511,324991600,14,91,53,2022232000
35,1685356511,364331300,20,92,54,2024150500
33,1685356510,475056000,27,93,54,2024152500
26,1685356510,712463400,35,94,54,2024154400
22,1685356510,781507700,44,95,54,2024157900
13,1685356510,1153106800,63,96,54,2024160000
10,1685356510,1214422600,96,97,54,2024161700
7,1685356510,1348490700,119,98,54,2024163500
4,1685356509,1409598400,141,99,54,2024165700
1,1685356509,1728058100,190,100,54,2024170600
10,1685356510,1232388800,108,101,55,2042130000
7,1685356510,1366460600,132,102,55,2042133600
4,1685356509,1427568500,155,103,55,2042135700
1,1685356509,1746025000,205,104,55,2042137600
19,1685356510,1235190300,14,105,63,2302224400
10,1685356510,1492489200,114,106,63,2302228400
7,1685356510,1626557400,139,107,63,2302230700
4,1685356509,1687665700,163,108,63,2302232800
1,1685356509,2006122300,214,109,63,2302234700
33,1685356510,753206700,35,110,63,2302303900
26,1685356510,990614600,44,111,63,2302305600
