Message ID,Issuance Time (unix),Confirmation Time (ns),Weight,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685356439,634906900,12,1,12,874026500
1,1685356439,681915600,16,2,12,921023200
1,1685356439,702869300,19,3,14,941976700
1,1685356439,840239900,23,4,18,1079345300
1,1685356439,918533900,26,5,19,1157643200
4,1685356440,705436500,11,6,24,1235872800
1,1685356439,996773000,30,7,24,1235877000
1,1685356439,1038690200,34,8,26,1277799500
4,1685356440,774504000,14,9,26,1304941300
1,1685356439,1065842600,38,10,26,1304946700
4,1685356440,784344500,18,11,26,1314785800
1,1685356439,1075689900,43,12,26,1314794100
2,1685356439,1051879700,14,13,28,1397521100
4,1685356440,881911900,23,14,28,1412346800
1,1685356439,1173246400,49,15,28,1412350200
4,1685356440,914844400,27,16,29,1445280500
1,1685356439,1206181000,54,17,29,1445284900
4,1685356440,1008378700,31,18,33,1538813900
1,1685356439,1299713700,59,19,33,1538817900
6,1685356440,927071100,12,20,35,1597863500
4,1685356440,1067433400,35,21,35,1597867000
1,1685356439,1358764800,64,22,35,1597868500
6,1685356440,977586700,17,23,37,1648380400
4,1685356440,1117998000,41,24,37,1648431600
1,1685356439,1409329800,71,25,37,1648433500
4,1685356440,1136566300,45,26,39,1667001600
1,1685356439,1427901100,76,27,39,1667004900
4,1685356440,1148806600,50,28,39,1679242200
1,1685356439,1440142100,82,29,39,1679245900
1,1685356439,1474443900,88,30,39,1713550100
6,1685356440,1064638200,20,31,40,1735430800
4,1685356440,1205001200,55,32,40,1735434500
1,1685356439,1496332500,92,33,40,1735436400
1,1685356439,1503707600,99,34,40,1742813400
8,1685356440,1024710400,13,35,40,1777344100
4,1685356440,1246914600,61,36,40,1777347900
1,1685356439,1538245600,104,37,40,1777349500
6,1685356440,1139137500,25,38,42,1809929800
4,1685356440,1279500200,66,39,42,1809933400
1,1685356439,1570831200,110,40,42,1809936800
15,1685356440,811400800,13,41,42,1810791000
6,1685356440,1140004100,29,42,42,1810794400
4,1685356440,1280363100,71,43,42,1810796300
1,1685356439,1571694600,116,44,42,1810798500
1,1685356439,1635562800,124,45,43,1874668600
24,1685356440,665953400,11,46,44,1874778300
8,1685356440,1122149600,17,47,44,1874781000
4,1685356440,1344349900,78,48,44,1874783400
1,1685356439,1635681600,129,49,44,1874787100
3,1685356440,1496912300,14,50,46,1937865300
16,1685356440,953362700,12,51,49,1963815900
15,1685356440,964430300,18,52,49,1963819800
6,1685356440,1293031800,35,53,49,1963822100
4,1685356440,1433390800,84,54,49,1963824300
1,1685356439,1724722100,136,55,49,1963826100
1,1685356439,1740991200,144,56,52,1980099700
17,1685356440,954135000,14,57,52,1989359800
2,1685356439,1643730500,20,58,52,1989364100
16,1685356440,985352900,16,59,52,1995819400
15,1685356440,996448000,23,60,52,1995849300
6,1685356440,1325063500,41,61,52,1995854400
4,1685356440,1465428800,91,62,52,1995863000
1,1685356439,1756764900,149,63,52,1995869100
24,1685356440,869103300,15,64,57,2077929700
8,1685356440,1325302000,22,65,57,2077933300
4,1685356440,1547505700,98,66,57,2077939200
1,1685356439,1838839200,157,67,57,2077945000
9,1685356440,1435524500,14,68,62,2191509300
