Node 0,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node 10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20,Node 21,Node 22,Node 23,Node 24,Node 25,Node 26,Node 27,Node 28,Node 29,Node 30,Node 31,Node 32,Node 33,Node 34,Node 35,Node 36,Node 37,Node 38,Node 39,Node 40,Node 41,Node 42,Node 43,Node 44,Node 45,Node 46,Node 47,Node 48,Node 49,Node 50,Node 51,Node 52,Node 53,Node 54,Node 55,Node 56,Node 57,Node 58,Node 59,Node 60,Node 61,Node 62,Node 63,Node 64,Node 65,Node 66,Node 67,Node 68,Node 69,Node 70,Node 71,Node 72,Node 73,Node 74,Node 75,Node 76,Node 77,Node 78,Node 79,Node 80,Node 81,Node 82,Node 83,Node 84,Node 85,Node 86,Node 87,Node 88,Node 89,Node 90,Node 91,Node 92,Node 93,Node 94,Node 95,Node 96,Node 97,Node 98,Node 99,ns since start
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527126300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566084500
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578987600
1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,678055200
3,2,2,2,2,2,2,0,0,1,3,1,1,2,1,1,0,2,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,2,1,2,0,2,1,1,1,1,1,1,1,1,1,3,1,1,1,0,1,1,1,1,2,1,1,1,1,0,0,1,1,2,1,1,1,0,3,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,1,1,1,3,2,0,1,1,1,2,0,1,1,1,843765800
4,2,3,4,3,3,2,2,2,3,3,2,2,2,2,3,2,2,2,1,2,3,1,1,1,0,1,2,1,1,2,2,1,2,2,3,0,2,1,3,3,1,2,3,2,2,2,3,1,1,2,2,2,2,1,1,2,1,2,1,3,1,1,1,3,2,3,3,2,1,3,3,2,1,2,1,1,1,2,2,2,0,1,1,1,3,1,1,1,3,2,1,3,1,3,2,0,1,1,3,906874400
5,4,4,4,4,4,4,4,3,3,3,2,3,4,2,3,3,4,3,3,2,3,3,5,4,3,3,3,2,4,4,3,4,4,3,5,4,4,4,3,3,4,3,3,3,3,3,3,3,5,2,3,4,2,2,4,4,4,3,4,3,3,2,2,5,4,3,4,2,3,3,3,4,4,2,2,2,4,3,5,4,3,5,4,4,3,1,5,5,4,3,1,3,1,3,4,3,4,3,3,1005438800
5,6,5,5,5,6,7,4,5,5,6,6,7,6,4,6,5,7,6,5,4,6,5,5,4,6,5,5,4,6,5,6,5,6,6,5,5,6,5,5,5,6,5,4,6,5,6,5,6,5,6,4,6,5,6,6,5,6,6,5,4,5,5,6,5,6,5,5,5,4,5,5,6,6,7,5,5,5,4,5,5,5,5,4,5,5,5,6,5,5,4,5,5,6,5,6,5,5,6,5,1116001000
5,7,6,7,6,9,7,7,7,7,7,7,8,7,8,7,7,7,8,5,8,6,8,6,6,7,8,5,5,6,7,7,6,7,7,5,6,8,6,6,5,6,7,8,7,5,6,6,7,5,6,7,8,5,7,7,6,7,8,6,6,6,6,7,5,8,5,8,7,6,5,6,8,7,7,6,6,5,6,6,5,7,7,8,7,7,6,8,5,5,6,8,5,6,9,8,6,7,6,7,1215301700
10,9,9,9,7,10,8,10,8,9,10,9,11,11,10,9,8,9,11,9,9,9,10,7,10,7,8,9,8,8,10,12,8,9,12,7,8,10,7,8,8,9,9,9,8,8,10,6,9,9,11,10,9,9,9,8,10,7,9,11,9,9,9,7,10,9,6,8,9,9,10,8,10,8,12,9,8,7,9,7,8,9,11,11,8,9,7,11,9,9,10,8,7,8,10,10,7,9,6,7,1309691700
13,14,11,10,12,15,14,13,13,13,14,13,15,13,15,13,16,10,12,11,12,11,11,15,13,15,12,15,12,14,14,14,11,14,13,10,14,14,12,13,15,14,14,10,10,14,14,12,15,12,14,14,12,12,11,15,14,10,12,15,12,11,11,15,14,15,12,15,12,11,13,13,14,10,13,14,14,11,15,10,15,15,12,14,9,12,12,14,14,12,13,13,9,10,11,14,9,10,14,14,1466702500
15,14,16,16,15,17,16,17,14,13,18,16,15,16,16,16,16,16,17,11,12,14,16,15,17,16,16,16,15,15,16,16,15,16,17,16,16,17,14,16,16,16,14,16,16,16,15,16,16,16,16,15,16,16,16,17,16,15,13,17,12,15,16,16,17,17,15,16,16,11,13,18,16,13,13,18,15,15,17,16,15,16,16,15,16,15,14,17,15,15,17,16,16,15,15,15,15,16,15,16,1606485100
19,17,18,16,15,17,16,17,14,17,18,17,15,16,16,16,17,16,17,11,17,14,16,15,17,16,16,16,15,16,16,17,15,16,17,16,18,18,16,17,16,17,14,16,16,16,16,17,16,16,16,15,16,16,16,17,19,15,14,17,12,15,17,16,17,18,15,16,19,11,13,18,16,13,17,18,15,16,17,17,15,16,18,15,17,15,14,17,16,15,18,16,16,17,15,15,15,17,15,16,1664816500
20,17,18,16,15,17,16,18,18,17,18,19,15,16,16,16,18,19,17,11,17,18,16,19,19,16,18,16,15,17,16,18,15,16,18,16,20,18,16,18,16,19,14,16,16,16,18,17,16,17,18,15,18,16,16,17,19,17,19,19,12,15,19,17,18,19,18,17,19,11,14,18,17,17,19,18,16,17,17,19,15,16,19,18,18,15,17,20,18,19,19,17,16,17,18,15,16,17,16,16,1744791000
21,22,18,22,15,18,19,20,18,20,22,21,19,16,16,18,20,19,22,25,18,22,16,20,21,20,22,21,15,17,17,19,22,19,20,22,21,20,22,18,16,22,21,19,22,16,20,20,16,23,24,15,20,16,16,17,22,22,23,22,23,23,22,18,22,22,21,23,20,11,22,22,22,23,22,21,16,21,21,21,20,16,21,18,20,21,23,22,18,19,19,21,16,17,21,15,20,18,21,16,1917120900
25,24,18,23,24,19,26,24,27,24,23,24,25,16,27,25,24,24,25,27,18,25,16,22,26,24,22,25,15,17,24,25,26,20,23,25,26,25,22,18,16,24,25,24,27,16,26,27,23,25,25,19,26,16,24,17,24,22,24,27,24,27,23,26,24,22,23,26,25,11,23,25,26,25,26,24,16,27,22,25,21,17,25,18,24,26,24,25,27,19,25,22,16,17,25,15,24,18,23,16,2139437800
37,32,37,30,38,35,37,32,34,30,30,37,37,31,38,36,33,34,36,33,34,31,37,31,38,35,35,38,37,37,38,38,36,36,37,33,38,36,32,30,39,33,31,38,35,35,32,38,39,36,39,30,39,31,37,32,31,37,37,37,31,37,36,36,34,40,33,38,36,35,36,36,37,37,37,31,33,34,35,34,32,37,31,29,39,36,34,37,39,39,36,30,32,38,39,35,36,31,37,34,2569192400
37,33,38,30,39,39,38,32,35,30,31,38,42,34,40,37,36,34,41,33,37,31,39,31,39,42,36,40,38,38,42,38,40,41,39,33,39,38,32,30,41,34,32,40,35,38,33,41,40,38,39,30,39,31,37,33,38,40,37,38,32,39,37,37,39,43,33,38,36,35,38,39,39,38,41,32,34,35,38,34,33,37,31,29,42,39,34,41,39,40,37,30,40,39,42,41,38,31,41,34,2708691700
37,33,45,30,44,49,38,32,45,30,31,49,42,34,47,46,45,34,45,33,46,31,39,31,42,45,36,40,43,38,42,43,40,44,39,33,41,38,32,30,41,34,32,45,35,47,33,44,40,43,46,30,47,47,37,33,48,45,37,49,32,39,43,37,39,46,44,46,36,35,38,46,45,45,41,43,34,50,47,34,33,37,31,29,42,49,43,41,39,40,37,30,44,43,47,48,38,31,41,34,2859263100
46,33,49,30,46,50,46,32,47,30,31,49,44,34,50,46,47,34,47,33,46,31,48,31,43,48,47,47,49,46,50,43,40,49,49,33,43,39,32,30,49,38,32,46,35,49,33,48,40,50,49,30,48,47,37,42,50,45,37,49,32,43,43,37,39,48,44,49,47,48,42,46,51,48,41,45,34,51,49,34,33,45,31,29,44,50,43,41,39,46,46,44,50,43,49,49,38,31,48,34,2983092300
51,50,49,37,46,50,46,32,47,30,32,50,50,53,53,52,47,34,48,33,47,43,49,45,43,53,47,48,49,46,51,43,40,50,50,50,49,50,32,31,52,47,39,49,35,49,33,52,51,50,52,36,50,50,50,42,50,45,37,49,46,43,43,37,45,51,51,51,48,50,51,46,51,48,45,51,34,51,51,35,36,50,39,30,50,51,48,52,39,46,47,44,50,44,50,50,49,31,49,52,3111433300
52,53,50,37,46,52,46,32,47,48,51,50,53,54,55,53,47,52,48,51,55,46,51,51,43,54,50,50,49,51,51,43,50,51,51,51,49,50,41,52,52,47,44,49,36,49,33,52,51,51,55,47,50,52,52,42,51,50,40,55,48,44,49,43,52,53,52,51,53,52,54,46,51,51,51,55,44,51,56,55,39,50,48,33,53,51,54,52,47,58,47,51,52,46,51,51,52,56,52,54,3303137000
57,56,51,37,56,58,46,55,56,56,53,57,53,59,60,56,57,52,48,51,55,46,51,52,52,58,50,60,55,51,59,59,54,53,59,51,53,50,59,52,59,56,44,49,54,58,56,52,52,52,60,57,50,59,60,60,54,50,40,57,51,49,58,43,60,63,56,56,53,57,54,46,61,52,51,56,60,51,59,58,39,50,55,33,54,51,59,52,47,60,58,51,58,51,61,51,52,60,56,58,3591098700
60,56,51,38,56,59,46,55,56,57,53,57,53,61,61,57,58,52,54,52,55,47,51,52,52,59,50,60,55,52,59,59,56,54,59,51,60,51,60,52,64,56,44,49,54,64,56,52,52,52,60,60,50,59,60,61,54,50,40,57,52,49,58,43,60,63,63,57,53,62,54,46,61,56,51,57,63,52,59,58,39,51,60,33,63,51,59,52,48,60,63,52,59,51,61,51,53,63,57,58,3781378400
