UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,302376000
0,0,0,0,0,0,0,0,0,317020800
1,0,0,0,4,0,0,0,4,405544200
1,0,0,0,4,0,0,0,4,507382500
1,0,0,0,4,0,0,0,4,586403500
1,0,0,0,4,0,0,0,4,680788900
4,0,0,0,8,0,0,0,24,796188200
5,0,0,0,17,0,0,0,31,915128800
7,0,0,0,22,0,0,0,34,981493600
10,0,0,0,28,0,0,0,48,1082752000
12,0,0,0,37,0,0,0,63,1185082700
15,0,0,0,46,0,0,0,70,1288811200
18,0,0,0,59,0,0,0,75,1408700700
21,0,0,0,71,0,0,0,88,1590507200
21,0,0,0,71,0,0,0,88,1625250900
22,0,0,0,73,0,0,0,101,1697919400
24,0,0,0,84,0,0,0,120,1861328500
30,0,0,0,114,0,0,0,144,2170774900
30,0,0,0,115,0,0,0,145,2222065100
34,0,0,0,131,0,0,0,162,2313978100
35,0,0,0,132,0,0,0,162,2390561700
35,0,0,0,132,0,0,0,165,2602611900
53,0,0,0,192,0,0,0,238,3021378600
53,0,0,0,192,0,0,0,238,3297361800
54,0,0,0,193,0,0,0,244,3820620300
54,0,0,0,193,0,0,0,244,3860598600
55,0,0,0,194,0,0,0,334,4264512200
55,0,0,0,194,0,0,0,334,4312312600
55,0,0,0,195,0,0,0,334,5149755200
63,0,0,0,232,0,0,0,453,6378264000
63,0,0,0,232,0,0,0,453,6511414400
70,0,0,0,262,0,0,0,531,6553126900
94,0,0,0,499,0,0,0,579,7278667300
94,0,0,0,499,0,0,0,579,7301965300
94,0,0,0,510,0,0,0,625,7656326400
95,0,0,0,554,0,0,0,649,9130758100
95,0,0,0,555,0,0,0,649,9177724000
97,0,0,0,565,0,0,0,801,9896113000
97,0,0,0,567,0,0,0,807,9915818700
97,0,0,0,628,0,0,0,838,10657546600
97,0,0,0,629,0,0,0,870,10681771100
97,0,0,0,629,0,0,0,870,10683773900
98,0,0,0,687,0,0,0,918,11094021700
98,0,0,0,688,0,0,0,947,11644435500
98,0,0,0,798,0,0,0,1046,12562077900
98,0,0,0,798,0,0,0,1046,12627501700
98,0,0,0,798,0,0,0,1046,12881981500
98,0,0,0,798,0,0,0,1046,13100319700
99,0,0,0,1078,0,0,0,1156,14094621600
99,0,0,0,1106,0,0,0,1169,14227057500
99,0,0,0,1106,0,0,0,1169,14384576700
99,0,0,0,1107,0,0,0,1169,14791467000
99,0,0,0,1119,0,0,0,1242,15543869000
99,0,0,0,1119,0,0,0,1242,15687259000
99,0,0,0,1120,0,0,0,1250,16502911600
99,0,0,0,1169,0,0,0,1340,17023011100
99,0,0,0,1193,0,0,0,1396,18073833100
99,0,0,0,1193,0,0,0,1396,18566914900
99,0,0,0,1239,0,0,0,1496,19048572500
99,0,0,0,1294,0,0,0,1551,19722464300
99,0,0,0,1295,0,0,0,1582,20862893200
99,0,0,0,1295,0,0,0,1582,21199626700
99,0,0,0,1296,0,0,0,1582,22342244500
99,0,0,0,1355,0,0,0,1776,23141110700
99,0,0,0,1362,0,0,0,1802,23625131800
100,0,0,0,1449,0,0,0,1843,23823371800
100,0,0,0,1535,0,0,0,1904,24712566900
100,0,0,0,1549,0,0,0,1914,25275315400
100,0,0,0,1549,0,0,0,1914,25357132800
100,0,0,0,1549,0,0,0,1914,25596723700
100,0,0,0,1593,0,0,0,1949,25794313600
100,0,0,0,1612,0,0,0,1966,26036727900
100,0,0,0,1693,0,0,0,2034,26734389100
100,0,0,0,1709,0,0,0,2062,27451922800
100,0,0,0,1785,0,0,0,2090,27711965000
100,0,0,0,1799,0,0,0,2095,27824070500
100,0,0,0,1904,0,0,0,2119,28047494300
100,0,0,0,1904,0,0,0,2119,28059126500
100,0,0,0,1905,0,0,0,2124,28187688500
100,0,0,0,1918,0,0,0,2128,28245815500
100,0,0,0,1919,0,0,0,2128,28356801000
100,0,0,0,1919,0,0,0,2128,28462881900
100,0,0,0,1919,0,0,0,2128,28603911800
100,0,0,0,1920,0,0,0,2186,29111326800
100,0,0,0,1959,0,0,0,2241,30067513800
100,0,0,0,1996,0,0,0,2261,30274374100
100,0,0,0,1996,0,0,0,2261,30318903200
100,0,0,0,2023,0,0,0,2283,30874561100
100,0,0,0,2035,0,0,0,2311,32301027300
100,0,0,0,2071,0,0,0,2400,32973503000
100,0,0,0,2149,0,0,0,2537,34983171800
100,0,0,0,2212,0,0,0,2634,35334434400
100,0,0,0,2227,0,0,0,2643,36468933800
100,0,0,0,2314,0,0,0,2808,37863553000
100,0,0,0,2315,0,0,0,2811,38348950900
100,0,0,0,2315,0,0,0,2811,38518101700
100,0,0,0,2315,0,0,0,2811,38669907500
100,0,0,0,2316,0,0,0,2811,39094678600
100,0,0,0,2316,0,0,0,2829,39169675300
100,0,0,0,2587,0,0,0,2976,41438831400
100,0,0,0,2680,0,0,0,3029,42144452500
100,0,0,0,2680,0,0,0,3050,42324704800
100,0,0,0,2680,0,0,0,3050,42617306300
100,0,0,0,2759,0,0,0,3199,44872983600
100,0,0,0,2760,0,0,0,3199,44928313600
100,0,0,0,2836,0,0,0,3301,45418322800
100,0,0,0,2836,0,0,0,3301,45515853700
100,0,0,0,2869,0,0,0,3354,47069800700
100,0,0,0,2959,0,0,0,3420,47608151700
100,0,0,0,2984,0,0,0,3452,48345624100
100,0,0,0,2984,0,0,0,3452,48437989400
100,0,0,0,2985,0,0,0,3452,48531337600
100,0,0,0,2985,0,0,0,3452,48644524500
100,0,0,0,2985,0,0,0,3487,49086548700
