Message ID,Issuance Time (unix),Confirmation Time (ns),Weight,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685359445,212226500,14,1,10,444878500
4,1685359445,117326100,14,2,13,469001500
1,1685359445,236356900,20,3,13,469007900
6,1685359445,92293600,14,4,14,471833500
4,1685359445,120163400,20,5,14,471836700
1,1685359445,239189500,27,6,14,471837900
1,1685359445,317432400,35,7,17,550082900
9,1685359445,185314500,14,8,21,607760200
6,1685359445,228225500,20,9,21,607763800
4,1685359445,256092300,27,10,21,607765900
1,1685359445,375119300,38,11,21,607767900
10,1685359445,172999800,14,12,22,617817000
9,1685359445,195376700,20,13,22,617821100
6,1685359445,238284800,27,14,22,617823200
4,1685359445,266151700,35,15,22,617826700
1,1685359445,385181300,47,16,22,617829900
13,1685359445,159448000,14,17,25,628394600
10,1685359445,183583100,20,18,25,628398700
9,1685359445,205956100,27,19,25,628400200
6,1685359445,248863600,35,20,25,628402000
4,1685359445,276731900,44,21,25,628405200
1,1685359445,395758300,57,22,25,628406900
14,1685359445,241813200,14,23,26,713636900
13,1685359445,244695900,20,24,26,713640800
10,1685359445,268827100,27,25,26,713642600
9,1685359445,291200100,35,26,26,713644200
6,1685359445,334109300,44,27,26,713647700
4,1685359445,361976100,54,28,26,713649500
1,1685359445,481003000,68,29,26,713651700
21,1685359446,109205000,14,30,30,716903200
14,1685359445,245084600,20,31,30,716924200
13,1685359445,247982000,27,32,30,716927900
10,1685359445,272114400,35,33,30,716930000
9,1685359445,294489000,44,34,30,716933200
6,1685359445,337410000,54,35,30,716948600
4,1685359445,365277000,65,36,30,716950400
1,1685359445,484303200,80,37,30,716951900
1,1685359445,507267200,93,38,31,739920600
22,1685359446,158336400,14,39,40,776131000
21,1685359446,168438200,20,40,40,776134600
14,1685359445,304313800,27,41,40,776136100
13,1685359445,307192700,35,42,40,776137500
10,1685359445,331324300,44,43,40,776139800
9,1685359445,353697500,54,44,40,776141600
6,1685359445,396605600,65,45,40,776143900
4,1685359445,424471900,77,46,40,776145200
1,1685359445,543497900,96,47,40,776146900
14,1685359445,342702800,35,48,43,814529200
13,1685359445,345593900,44,49,43,814539200
10,1685359445,369729500,54,50,43,814545200
9,1685359445,392106900,65,51,43,814551400
6,1685359445,435018500,77,52,43,814556900
4,1685359445,462885100,90,53,43,814558400
1,1685359445,581911500,110,54,43,814560100
1,1685359445,618036700,119,55,47,850687100
24,1685359446,223386600,14,56,48,851639600
22,1685359446,233851000,20,57,48,851645600
21,1685359446,243951800,27,58,48,851649600
14,1685359445,379830700,38,59,48,851653300
13,1685359445,382713100,48,60,48,851658300
10,1685359445,406847100,59,61,48,851662600
9,1685359445,429221800,71,62,48,851665900
6,1685359445,472131200,84,63,48,851669800
4,1685359445,499998300,98,64,48,851673000
1,1685359445,619029600,123,65,48,851679900
2,1685359445,585992000,12,66,48,868382200
1,1685359445,686802600,138,67,54,919470300
1,1685359445,686868700,142,68,54,919517600
2,1685359445,654502100,15,69,54,936925100
2,1685359445,706321000,18,70,55,988712300
26,1685359446,279274500,14,71,58,992876000
24,1685359446,364633800,20,72,58,992885700
22,1685359446,375094200,27,73,58,992887300
21,1685359446,385192500,35,74,58,992888900
14,1685359445,521071700,47,75,58,992894000
13,1685359445,523951500,58,76,58,992896300
10,1685359445,548082600,70,77,58,992898200
9,1685359445,570455800,83,78,58,992900000
6,1685359445,613363800,97,79,58,992902200
4,1685359445,641241000,112,80,58,992914400
1,1685359445,760272500,146,81,58,992921500
1,1685359445,923215000,162,82,72,1155865400
14,1685359445,701992800,57,83,74,1173831600
13,1685359445,704891500,69,84,74,1173836700
10,1685359445,729023300,82,85,74,1173839000
9,1685359445,751396800,96,86,74,1173841100
6,1685359445,794305100,111,87,74,1173843600
4,1685359445,822172300,127,88,74,1173846200
1,1685359445,941200900,167,89,74,1173849800
30,1685359446,457066800,14,90,75,1173927400
26,1685359446,460331700,20,91,75,1173929700
24,1685359446,545679700,27,92,75,1173931700
22,1685359446,556140600,35,93,75,1173933800
21,1685359446,566240400,44,94,75,1173936800
14,1685359445,704819500,61,95,75,1176643800
13,1685359445,707701800,74,96,75,1176646700
10,1685359445,731832700,88,97,75,1176648100
9,1685359445,754205300,103,98,75,1176649500
6,1685359445,797113800,119,99,75,1176652200
4,1685359445,824980200,136,100,75,1176653600
1,1685359445,944006500,177,101,75,1176655200
3,1685359445,849200000,13,102,75,1176908800
2,1685359445,894585400,23,103,75,1176974100
14,1685359445,707993000,72,104,75,1179816900
13,1685359445,710875700,86,105,75,1179820700
10,1685359445,735006700,101,106,75,1179822700
9,1685359445,757380200,117,107,75,1179824500
6,1685359445,800288200,134,108,75,1179826600
4,1685359445,828157200,152,109,75,1179831300
1,1685359445,947185600,194,110,75,1179834600
14,1685359445,708076300,77,111,75,1179898900
13,1685359445,710955600,92,112,75,1179900500
10,1685359445,735086200,108,113,75,1179901800
9,1685359445,757459200,125,114,75,1179903500
6,1685359445,800367200,143,115,75,1179905600
4,1685359445,828233700,162,116,75,1179907200
1,1685359445,947260000,205,117,75,1179909100
40,1685359446,407630800,14,118,79,1183718000
30,1685359446,466863300,20,119,79,1183723500
26,1685359446,470129000,27,120,79,1183727200
24,1685359446,555478500,35,121,79,1183730200
22,1685359446,565939500,44,122,79,1183732600
21,1685359446,576038000,54,123,79,1183734200
14,1685359445,711915100,83,124,79,1183737300
13,1685359445,714793800,99,125,79,1183740200
10,1685359445,738926200,116,126,79,1183741700
9,1685359445,761302400,134,127,79,1183746600
6,1685359445,804210000,153,128,79,1183748700
4,1685359445,832076900,173,129,79,1183750400
1,1685359445,951103300,217,130,79,1183752200
2,1685359445,918629300,27,131,84,1201025300
5,1685359445,831148800,14,132,84,1201081200
7,1685359445,823463600,12,133,84,1204566900
3,1685359445,876863400,18,134,84,1204572000
48,1685359446,381991300,14,135,89,1233621200
40,1685359446,457540700,20,136,89,1233624900
30,1685359446,516766600,27,137,89,1233626700
26,1685359446,520030900,35,138,89,1233629000
24,1685359446,605381600,44,139,89,1233633800
22,1685359446,615864400,54,140,89,1233659100
21,1685359446,625966200,65,141,89,1233662700
14,1685359445,761842300,95,142,89,1233664700
13,1685359445,764721700,112,143,89,1233666700
10,1685359445,788854400,130,144,89,1233670000
9,1685359445,811227400,149,145,89,1233671600
6,1685359445,854134900,169,146,89,1233673300
4,1685359445,882001400,190,147,89,1233674900
1,1685359445,1001027800,235,148,89,1233676600
12,1685359445,798450000,12,149,90,1247745600
1,1685359445,1015100100,254,150,90,1247749000
2,1685359445,965428300,33,151,90,1247818400
12,1685359445,813407300,16,152,93,1262707700
1,1685359445,1030066100,259,153,93,1262715200
17,1685359445,737844000,14,154,93,1262756600
2,1685359445,980370500,37,155,93,1262758900
24,1685359446,644992200,54,156,94,1273246300
22,1685359446,655457200,65,157,94,1273250500
21,1685359446,665556400,77,158,94,1273252900
14,1685359445,801432400,108,159,94,1273254800
13,1685359445,804311700,126,160,94,1273256700
10,1685359445,828443000,145,161,94,1273258700
9,1685359445,850816200,165,162,94,1273260700
6,1685359445,893725800,186,163,94,1273264200
4,1685359445,921593000,208,164,94,1273266500
1,1685359445,1040620100,265,165,94,1273268800
7,1685359445,892214300,16,166,94,1273314500
3,1685359445,945608200,23,167,94,1273316700
24,1685359446,645106200,57,168,94,1273358600
22,1685359446,655567200,69,169,94,1273360200
21,1685359446,665665500,82,170,94,1273361800
14,1685359445,801541000,114,171,94,1273363900
13,1685359445,804420500,133,172,94,1273365400
10,1685359445,828551400,153,173,94,1273367000
9,1685359445,850925100,174,174,94,1273369600
6,1685359445,893834100,196,175,94,1273372500
4,1685359445,921701000,219,176,94,1273374300
1,1685359445,1040729000,277,177,94,1273377700
2,1685359445,991048400,44,178,94,1273436900
2,1685359445,991061200,48,179,94,1273451100
20,1685359445,689151000,14,180,96,1288223300
17,1685359445,763314600,20,181,96,1288227500
2,1685359445,1005841300,53,182,96,1288229800
32,1685359446,573453700,14,183,97,1314314300
20,1685359445,715247600,20,184,97,1314317900
17,1685359445,789407300,27,185,97,1314319700
2,1685359445,1032621100,61,186,97,1315014400
32,1685359446,574238300,17,187,97,1315097900
20,1685359445,716029800,24,188,97,1315099900
17,1685359445,790189100,32,189,97,1315103400
2,1685359445,1032718000,67,190,97,1315106700
58,1685359446,322363800,14,191,98,1315168300
48,1685359446,463542000,20,192,98,1315170200
40,1685359446,539087800,27,193,98,1315171800
30,1685359446,598313200,35,194,98,1315173500
26,1685359446,601578500,44,195,98,1315177800
24,1685359446,686929600,61,196,98,1315181500
22,1685359446,697393400,74,197,98,1315186700
21,1685359446,707491900,88,198,98,1315189800
14,1685359445,843371200,121,199,98,1315195300
13,1685359445,846259200,141,200,98,1315206000
10,1685359445,870393900,162,201,98,1315211400
9,1685359445,892770500,184,202,98,1315215000
6,1685359445,935678300,207,203,98,1315216700
4,1685359445,963544900,231,204,98,1315218400
1,1685359445,1082571600,290,205,98,1315220400
32,1685359446,574582700,20,206,98,1315442100
20,1685359445,716373800,28,207,98,1315443800
17,1685359445,790533000,37,208,98,1315445500
2,1685359445,1033058600,73,209,98,1315447100
75,1685359446,215153600,14,210,109,1389045600
58,1685359446,396246600,20,211,109,1389051300
48,1685359446,537426600,27,212,109,1389054700
40,1685359446,612973800,35,213,109,1389058000
30,1685359446,672201100,44,214,109,1389061200
26,1685359446,675466200,54,215,109,1389064300
24,1685359446,760814300,72,216,109,1389066100
22,1685359446,771274600,86,217,109,1389067500
21,1685359446,781374500,101,218,109,1389071300
14,1685359445,917253400,135,219,109,1389076300
13,1685359445,920133100,156,220,109,1389078000
10,1685359445,944264100,178,221,109,1389079700
9,1685359445,966636800,201,222,109,1389081400
6,1685359445,1009546200,225,223,109,1389085100
4,1685359445,1037413100,250,224,109,1389088300
1,1685359445,1156441500,310,225,109,1389091600
79,1685359446,205520800,14,226,110,1389175000
75,1685359446,215288500,20,227,110,1389176800
58,1685359446,396374000,27,228,110,1389178400
48,1685359446,537551900,35,229,110,1389180000
40,1685359446,613098400,44,230,110,1389182400
30,1685359446,672323700,54,231,110,1389184300
26,1685359446,675588000,65,232,110,1389185900
24,1685359446,760935500,84,233,110,1389187700
22,1685359446,771396100,99,234,110,1389190500
21,1685359446,781499100,115,235,110,1389197000
14,1685359445,917376700,150,236,110,1389199200
13,1685359445,920257600,172,237,110,1389202800
10,1685359445,944390400,195,238,110,1389206000
9,1685359445,966763400,219,239,110,1389207600
6,1685359445,1009670900,244,240,110,1389210800
4,1685359445,1037539500,270,241,110,1389212800
1,1685359445,1156565400,331,242,110,1389214100
1,1685359445,1156654300,353,243,110,1389303600
12,1685359445,940059300,21,244,110,1389353600
1,1685359445,1156706300,358,245,110,1389355100
89,1685359446,155874900,14,246,111,1389437600
79,1685359446,205786000,20,247,111,1389439500
75,1685359446,215552700,27,248,111,1389441300
58,1685359446,396638400,35,249,111,1389442800
48,1685359446,537817700,44,250,111,1389446100
40,1685359446,613363700,54,251,111,1389447700
30,1685359446,672589500,65,252,111,1389449800
26,1685359446,675853600,77,253,111,1389451300
24,1685359446,761201600,97,254,111,1389453500
22,1685359446,771662700,113,255,111,1389455900
21,1685359446,781761000,130,256,111,1389457500
14,1685359445,917636600,166,257,111,1389459000
13,1685359445,920515400,189,258,111,1389460500
10,1685359445,944646400,213,259,111,1389462100
9,1685359445,967019400,238,260,111,1389463700
6,1685359445,1009926600,264,261,111,1389465000
4,1685359445,1037793100,291,262,111,1389466600
1,1685359445,1156819700,363,263,111,1389468400
12,1685359445,940251300,25,264,111,1389545600
1,1685359445,1156898900,386,265,111,1389549400
12,1685359445,940311500,31,266,111,1389607300
1,1685359445,1156960100,393,267,111,1389608900
20,1685359445,790544300,33,268,111,1389614400
17,1685359445,864703600,43,269,111,1389616100
2,1685359445,1107229200,80,270,111,1389619200
98,1685359446,74604700,14,271,112,1389733600
89,1685359446,156172800,20,272,112,1389735500
79,1685359446,206083700,27,273,112,1389737000
75,1685359446,215849900,35,274,112,1389738300
58,1685359446,398522200,44,275,115,1391331900
48,1685359446,539707600,54,276,115,1391337700
40,1685359446,615257400,65,277,115,1391343500
30,1685359446,674486900,77,278,115,1391348900
26,1685359446,677755200,90,279,115,1391354800
24,1685359446,763111600,111,280,115,1391365500
22,1685359446,773576200,128,281,115,1391369700
21,1685359446,783676800,146,282,115,1391375000
14,1685359445,919556000,183,283,115,1391380400
13,1685359445,922438900,207,284,115,1391384200
10,1685359445,946570200,232,285,115,1391386000
9,1685359445,968943700,258,286,115,1391388000
6,1685359445,1011852600,285,287,115,1391391100
4,1685359445,1039719500,313,288,115,1391393000
1,1685359445,1158746300,399,289,115,1391395200
102,1685359446,51831500,14,290,116,1391475300
98,1685359446,76348600,20,291,116,1391477400
89,1685359446,157916700,27,292,116,1391479200
79,1685359446,207828000,35,293,116,1391481300
75,1685359446,217595500,44,294,116,1391483900
58,1685359446,398681000,54,295,116,1391490500
48,1685359446,539865600,65,296,116,1391495500
40,1685359446,615413400,77,297,116,1391499300
30,1685359446,674642500,90,298,116,1391504600
26,1685359446,677914400,104,299,116,1391512700
24,1685359446,763264200,126,300,116,1391518000
22,1685359446,773728300,144,301,116,1391523000
21,1685359446,783828400,163,302,116,1391524900
14,1685359445,919704100,201,303,116,1391526600
13,1685359445,922583300,226,304,116,1391528300
10,1685359445,946714400,252,305,116,1391530100
9,1685359445,969087600,279,306,116,1391532000
6,1685359445,1011995300,307,307,116,1391533800
4,1685359445,1039862000,336,308,116,1391535600
1,1685359445,1158888500,423,309,116,1391537300
2,1685359445,1109158100,85,310,116,1391546600
27,1685359446,677721100,14,311,116,1391630300
14,1685359445,919809700,220,312,116,1391632100
13,1685359445,922688800,246,313,116,1391633800
10,1685359445,946819800,273,314,116,1391635600
9,1685359445,969193700,301,315,116,1391639800
6,1685359445,1012104700,330,316,116,1391643200
4,1685359445,1039973100,360,317,116,1391648400
1,1685359445,1159002700,448,318,116,1391653200
7,1685359445,1010599300,21,319,116,1391698100
3,1685359445,1063991500,29,320,116,1391700000
5,1685359445,1021801200,17,321,116,1391732900
8,1685359445,981584100,14,322,116,1391786500
44,1685359446,586786000,14,323,117,1405179800
27,1685359446,691274500,20,324,117,1405183500
14,1685359445,933362800,227,325,117,1405185800
13,1685359445,936244300,254,326,117,1405189300
10,1685359445,960375300,282,327,117,1405190900
9,1685359445,982748200,311,328,117,1405192400
6,1685359445,1025656000,341,329,117,1405194500
4,1685359445,1053523900,372,330,117,1405197400
1,1685359445,1172550600,461,331,117,1405199400
48,1685359446,566310900,77,332,119,1417940700
40,1685359446,641860100,90,333,119,1417944300
30,1685359446,701086300,104,334,119,1417946800
26,1685359446,704350600,119,335,119,1417948600
24,1685359446,789698600,142,336,119,1417950600
22,1685359446,800159200,161,337,119,1417952300
21,1685359446,810257600,181,338,119,1417954000
14,1685359445,946133900,232,339,119,1417956500
13,1685359445,949013200,260,340,119,1417958100
10,1685359445,973144200,289,341,119,1417959900
9,1685359445,995517100,319,342,119,1417961300
6,1685359445,1038424400,350,343,119,1417962900
4,1685359445,1066292100,382,344,119,1417965600
1,1685359445,1185318500,472,345,119,1417967200
32,1685359446,702863800,24,346,121,1443724900
20,1685359445,844658500,36,347,121,1443728500
17,1685359445,918820000,47,348,121,1443732600
2,1685359445,1161346200,90,349,121,1443734700
15,1685359445,1345203100,13,350,151,1831039600
2,1685359445,1548655200,99,351,151,1831043800
110,1685359446,441994700,14,352,152,1831094600
102,1685359446,491453200,20,353,152,1831096800
98,1685359446,515970200,27,354,152,1831099100
89,1685359446,597538300,35,355,152,1831100900
79,1685359446,647451600,44,356,152,1831104900
75,1685359446,657218300,54,357,152,1831106700
58,1685359446,838304300,65,358,152,1831108800
48,1685359446,979482500,80,359,152,1831110700
40,1685359446,1055028600,94,360,152,1831113200
30,1685359446,1114256600,109,361,152,1831116900
26,1685359446,1117520800,125,362,152,1831118900
24,1685359446,1330063300,149,363,176,1958318200
22,1685359446,1340527500,169,364,176,1958320800
21,1685359446,1350625900,190,365,176,1958322300
14,1685359445,1486501500,242,366,176,1958324100
13,1685359445,1489380900,271,367,176,1958325800
10,1685359445,1513511900,301,368,176,1958327600
9,1685359445,1535885200,332,369,176,1958329500
6,1685359445,1578792900,364,370,176,1958331300
4,1685359445,1606659500,397,371,176,1958333000
1,1685359445,1725685900,488,372,176,1958334600
111,1685359446,569031100,14,373,177,1958395400
110,1685359446,569297900,20,374,177,1958397200
102,1685359446,618755600,27,375,177,1958399000
98,1685359446,643272100,35,376,177,1958400800
89,1685359446,724841500,44,377,177,1958404000
79,1685359446,774752700,54,378,177,1958405900
75,1685359446,784519600,65,379,177,1958407900
58,1685359446,965606200,77,380,177,1958410600
48,1685359446,1106784300,93,381,177,1958412300
40,1685359446,1182332000,108,382,177,1958416200
30,1685359446,1241557800,124,383,177,1958418000
26,1685359446,1244821700,141,384,177,1958419600
24,1685359446,1330169400,166,385,177,1958421300
22,1685359446,1340629600,187,386,177,1958422700
21,1685359446,1350727800,209,387,177,1958424300
14,1685359445,1486603800,262,388,177,1958426200
13,1685359445,1489483000,292,389,177,1958427900
10,1685359445,1513613800,323,390,177,1958429300
9,1685359445,1535986500,355,391,177,1958430700
6,1685359445,1578893800,388,392,177,1958432100
4,1685359445,1606760200,422,393,177,1958435100
1,1685359445,1725787800,514,394,177,1958436500
112,1685359446,568801500,14,395,178,1958477100
111,1685359446,569114800,20,396,178,1958478700
110,1685359446,569381100,27,397,178,1958480400
102,1685359446,618838500,35,398,178,1958482000
98,1685359446,643355600,44,399,178,1958484200
89,1685359446,724923200,54,400,178,1958485700
79,1685359446,774833800,65,401,178,1958487000
75,1685359446,784600100,77,402,178,1958488600
58,1685359446,965686200,90,403,178,1958490500
48,1685359446,1106864800,107,404,178,1958492900
40,1685359446,1182410200,123,405,178,1958494300
30,1685359446,1241635600,140,406,178,1958495900
26,1685359446,1244899700,158,407,178,1958497700
24,1685359446,1330247200,184,408,178,1958499100
22,1685359446,1340709100,206,409,178,1958502300
21,1685359446,1350807400,229,410,178,1958503900
14,1685359445,1486683200,283,411,178,1958505700
13,1685359445,1489562300,314,412,178,1958507200
10,1685359445,1513693000,346,413,178,1958508600
9,1685359445,1536066000,379,414,178,1958510200
6,1685359445,1578973500,413,415,178,1958512000
4,1685359445,1606840200,448,416,178,1958514000
1,1685359445,1725868100,541,417,178,1958517400
32,1685359446,1217703300,30,418,178,1958563000
20,1685359445,1359494900,43,419,178,1958566800
17,1685359445,1433656400,55,420,178,1958568900
2,1685359445,1676182300,105,421,178,1958570900
7,1685359445,1577506500,25,422,178,1958605300
3,1685359445,1630898500,34,423,178,1958606900
116,1685359446,567222900,14,424,179,1958641300
112,1685359446,568967800,20,425,179,1958642900
111,1685359446,569280500,27,426,179,1958645500
110,1685359446,569547600,35,427,179,1958646900
102,1685359446,619005700,44,428,179,1958649000
98,1685359446,643521900,54,429,179,1958650500
89,1685359446,725089700,65,430,179,1958652100
79,1685359446,775000800,77,431,179,1958654000
75,1685359446,784767100,90,432,179,1958655500
58,1685359446,965853600,104,433,179,1958658600
48,1685359446,1107032000,122,434,179,1958660100
40,1685359446,1182577500,139,435,179,1958661700
30,1685359446,1241803100,157,436,179,1958663300
26,1685359446,1245066900,176,437,179,1958664800
24,1685359446,1330414300,203,438,179,1958666100
22,1685359446,1340874400,226,439,179,1958667400
21,1685359446,1350972300,250,440,179,1958668600
14,1685359445,1486847700,305,441,179,1958670000
