UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,224004400
0,0,0,0,1,0,0,0,1,299784200
1,0,0,0,3,0,0,0,6,389445800
1,0,0,0,8,0,0,0,14,494744500
5,0,0,0,15,0,0,0,25,697466000
7,0,0,0,23,0,0,0,41,802891800
9,0,0,0,28,0,0,0,48,888490300
13,0,0,0,36,0,0,0,59,1070102800
13,0,0,0,36,0,0,0,59,1118090100
13,0,0,0,47,0,0,0,79,1198988600
15,0,0,0,62,0,0,0,96,1296267700
21,0,0,0,81,0,0,0,116,1394185600
23,0,0,0,84,0,0,0,121,1632009500
26,0,0,0,106,0,0,0,185,2039515900
29,0,0,0,115,0,0,0,195,2104727800
33,0,0,0,133,0,0,0,204,2322390900
38,0,0,0,149,0,0,0,243,2501508300
38,0,0,0,149,0,0,0,243,2526569900
40,0,0,0,154,0,0,0,262,2742394300
40,0,0,0,154,0,0,0,262,2804317400
47,0,0,0,184,0,0,0,357,3129868900
47,0,0,0,184,0,0,0,357,3135246400
47,0,0,0,185,0,0,0,358,3245708000
47,0,0,0,185,0,0,0,358,3344571000
48,0,0,0,186,0,0,0,378,3409014600
49,0,0,0,195,0,0,0,387,3631284700
66,0,0,0,246,0,0,0,421,3795963400
66,0,0,0,246,0,0,0,423,3823266400
66,0,0,0,246,0,0,0,423,3891740600
79,0,0,0,321,0,0,0,451,4202618500
79,0,0,0,329,0,0,0,485,4336582600
79,0,0,0,330,0,0,0,485,4425085800
79,0,0,0,330,0,0,0,485,4529681400
81,0,0,0,334,0,0,0,516,4645682000
88,0,0,0,471,0,0,0,561,4976408600
89,0,0,0,477,0,0,0,575,5068042200
89,0,0,0,478,0,0,0,579,5195431800
89,0,0,0,478,0,0,0,579,5295321000
90,0,0,0,501,0,0,0,602,5398016900
91,0,0,0,594,0,0,0,624,5540197500
91,0,0,0,600,0,0,0,637,5603186600
91,0,0,0,601,0,0,0,639,5715669600
91,0,0,0,601,0,0,0,639,5849900000
91,0,0,0,601,0,0,0,639,5909026100
92,0,0,0,628,0,0,0,697,6129638500
92,0,0,0,628,0,0,0,697,6237438100
92,0,0,0,628,0,0,0,697,6250414800
92,0,0,0,628,0,0,0,697,6303567000
92,0,0,0,629,0,0,0,703,6391477000
92,0,0,0,655,0,0,0,734,6640279100
92,0,0,0,655,0,0,0,734,6644643900
92,0,0,0,655,0,0,0,734,6699223400
92,0,0,0,655,0,0,0,734,6809611500
