Message ID,Issuance Time (unix),Confirmation Time (ns),Weight,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685359508,493310500,14,1,23,1087036100
2,1685359508,518951300,14,2,27,1140922300
1,1685359508,547213000,20,3,27,1140933200
5,1685359508,428758800,14,4,31,1186188100
2,1685359508,564226100,20,5,31,1186191800
1,1685359508,592475100,27,6,31,1186194900
8,1685359508,439159600,14,7,32,1204509700
5,1685359508,447087400,20,8,32,1204516100
2,1685359508,582552300,27,9,32,1204517800
1,1685359508,610799600,35,10,32,1204519300
3,1685359508,659499000,12,11,37,1315757100
8,1685359508,550531700,17,12,37,1315877700
5,1685359508,558455200,24,13,37,1315882400
2,1685359508,693918100,32,14,37,1315883600
1,1685359508,722165300,41,15,37,1315885100
3,1685359508,659919200,17,16,37,1316175800
6,1685359508,596409000,14,17,44,1356430300
3,1685359508,700180300,23,18,44,1356437000
10,1685359508,630059700,14,19,47,1443081300
6,1685359508,683077000,20,20,47,1443096000
3,1685359508,786843100,30,21,47,1443099300
8,1685359508,682647600,20,22,47,1447995000
5,1685359508,690570500,28,23,47,1447997900
2,1685359508,826034200,37,24,47,1447999800
1,1685359508,854281500,47,25,47,1448001400
8,1685359508,708023100,23,26,51,1473371500
5,1685359508,715949700,32,27,51,1473378700
2,1685359508,851416800,42,28,51,1473383300
1,1685359508,879667200,53,29,51,1473387900
11,1685359508,665558000,13,30,54,1497608900
10,1685359508,684633600,19,31,54,1497642300
6,1685359508,737626800,26,32,54,1497645800
3,1685359508,841391800,37,33,54,1497647900
6,1685359508,808594500,33,34,54,1568616700
3,1685359508,912368000,45,35,54,1568624300
8,1685359508,803390000,29,36,54,1568736900
5,1685359508,811313200,39,37,54,1568740600
2,1685359508,946778600,50,38,54,1568744500
1,1685359508,975027600,62,39,54,1568747700
8,1685359508,803540900,33,40,54,1568887400
5,1685359508,811463700,44,41,54,1568891200
2,1685359508,946927100,56,42,54,1568894200
1,1685359508,975176200,69,43,54,1568896000
8,1685359508,803853100,37,44,54,1569199000
5,1685359508,811774600,49,45,54,1569201700
2,1685359508,947237800,62,46,54,1569203300
1,1685359508,975484700,76,47,54,1569204700
8,1685359508,803962400,40,48,54,1569308700
5,1685359508,811882700,53,49,54,1569311300
2,1685359508,947347700,67,50,54,1569313200
1,1685359508,975596100,82,51,54,1569316200
14,1685359508,864162500,12,52,75,1757724300
11,1685359508,925680000,18,53,75,1757728700
10,1685359508,944722000,25,54,75,1757730300
6,1685359508,997714000,36,55,75,1757732000
3,1685359508,1101478000,49,56,75,1757733900
8,1685359508,992395500,44,57,75,1757741800
5,1685359508,1000316100,58,58,75,1757743400
2,1685359508,1135779300,73,59,75,1757744800
1,1685359508,1164026400,89,60,75,1757746300
14,1685359508,864768300,17,61,75,1758329500
11,1685359508,926284900,24,62,75,1758333600
10,1685359508,945328500,32,63,75,1758337300
6,1685359508,998322200,44,64,75,1758340500
3,1685359508,1102086500,58,65,75,1758342300
8,1685359508,993125600,47,66,75,1758473500
5,1685359508,1001049500,62,67,75,1758478600
2,1685359508,1136514700,78,68,75,1758480400
1,1685359508,1164762000,95,69,75,1758481800
14,1685359508,865097800,21,70,75,1758658100
11,1685359508,926612900,29,71,75,1758661800
10,1685359508,945654700,38,72,75,1758663000
6,1685359508,998646200,51,73,75,1758664100
3,1685359508,1102412400,66,74,75,1758668200
4,1685359508,1047291300,14,75,75,1758825300
12,1685359508,900002200,14,76,75,1760037900
17,1685359508,830482900,14,77,75,1769573100
14,1685359508,876016600,27,78,75,1769576700
11,1685359508,937530000,36,79,75,1769578700
10,1685359508,956571800,46,80,75,1769580100
6,1685359508,1009563600,60,81,75,1769582000
3,1685359508,1113327900,76,82,75,1769583900
20,1685359508,776784900,11,83,75,1771353100
8,1685359508,1006013200,51,84,75,1771359300
5,1685359508,1013935400,67,85,75,1771364800
2,1685359508,1149400500,84,86,75,1771366400
1,1685359508,1177649400,102,87,75,1771369300
7,1685359508,1043837700,14,88,77,1807002200
18,1685359508,863306000,14,89,77,1807021700
7,1685359508,1043862300,20,90,77,1807024900
33,1685359508,580546400,14,91,77,1807200900
18,1685359508,863487300,20,92,77,1807202400
7,1685359508,1044467800,27,93,77,1807631000
23,1685359508,724133800,14,94,77,1811156700
8,1685359508,1045813500,55,95,77,1811159300
5,1685359508,1053733300,72,96,77,1811160400
2,1685359508,1189223800,90,97,77,1811190000
1,1685359508,1217472400,109,98,77,1811192400
20,1685359508,824844000,14,99,78,1819412100
8,1685359508,1054069500,62,100,78,1819415300
5,1685359508,1061989400,80,101,78,1819416500
2,1685359508,1197452300,99,102,78,1819417800
1,1685359508,1225699200,119,103,78,1819418900
19,1685359508,874973300,13,104,78,1826257500
4,1685359508,1114731100,19,105,78,1826266400
13,1685359508,934231800,14,106,78,1826383000
12,1685359508,966352200,20,107,78,1826386700
27,1685359508,696241900,14,108,79,1837021400
23,1685359508,750003100,20,109,79,1837025300
8,1685359508,1071681100,67,110,79,1837027000
5,1685359508,1079601400,86,111,79,1837028700
2,1685359508,1215065800,106,112,79,1837031500
1,1685359508,1243313200,127,113,79,1837033000
31,1685359508,688278900,14,114,83,1874459500
27,1685359508,733686300,20,115,83,1874464100
23,1685359508,787444600,27,116,83,1874466500
8,1685359508,1109122300,75,117,83,1874468200
5,1685359508,1117043600,95,118,83,1874471200
2,1685359508,1252507000,116,119,83,1874472700
1,1685359508,1280754800,138,120,83,1874474600
8,1685359508,1130382400,84,121,86,1895737600
5,1685359508,1138321400,105,122,86,1895749000
2,1685359508,1273785100,127,123,86,1895750700
1,1685359508,1302032600,150,124,86,1895752600
8,1685359508,1141163000,88,125,86,1906510800
5,1685359508,1149086700,110,126,86,1906514100
2,1685359508,1284550400,133,127,86,1906516300
1,1685359508,1312798200,157,128,86,1906518200
22,1685359508,826812300,12,129,86,1907521900
17,1685359508,968435700,18,130,86,1907524100
14,1685359508,1013966100,32,131,86,1907526200
11,1685359508,1075479800,42,132,86,1907528600
10,1685359508,1094522400,53,133,86,1907530800
6,1685359508,1147514500,68,134,86,1907532800
3,1685359508,1251278500,85,135,86,1907534500
25,1685359508,807983500,12,136,86,1909154500
19,1685359508,957876000,18,137,86,1909157100
4,1685359508,1197625800,25,138,86,1909159100
21,1685359508,892286700,12,139,86,1928746500
8,1685359508,1163403600,93,140,86,1928749600
5,1685359508,1171324100,116,141,86,1928751400
2,1685359508,1306787200,140,142,86,1928752800
1,1685359508,1335034700,165,143,86,1928754500
21,1685359508,909813700,15,144,87,1946273700
8,1685359508,1180931100,97,145,87,1946277200
5,1685359508,1188852000,121,146,87,1946279500
2,1685359508,1324315500,146,147,87,1946281300
1,1685359508,1352563000,172,148,87,1946283100
25,1685359508,854992100,16,149,87,1956164400
19,1685359508,1004886700,23,150,87,1956167800
4,1685359508,1244636500,31,151,87,1956169900
51,1685359509,488617500,14,152,89,1961817000
31,1685359508,775641800,20,153,89,1961820800
27,1685359508,821045600,27,154,89,1961823000
23,1685359508,874803200,35,155,89,1961825200
8,1685359508,1196482400,102,156,89,1961828300
5,1685359508,1204402900,127,157,89,1961830200
2,1685359508,1339866200,153,158,89,1961832000
1,1685359508,1368114100,180,159,89,1961834000
31,1685359508,783379500,27,160,89,1969561800
27,1685359508,828790000,35,161,89,1969567400
23,1685359508,882547300,44,162,89,1969569600
8,1685359508,1204225500,112,163,89,1969571400
5,1685359508,1212148200,138,164,89,1969575700
2,1685359508,1347611600,165,165,89,1969577800
1,1685359508,1375859200,193,166,89,1969579100
38,1685359509,636293100,14,167,89,1969671600
33,1685359508,743019300,20,168,89,1969674000
18,1685359508,1025960400,27,169,89,1969676000
7,1685359508,1206514800,35,170,89,1969677400
21,1685359508,955764200,19,171,92,1992225700
8,1685359508,1226884600,118,172,92,1992230700
5,1685359508,1234805700,145,173,92,1992233600
2,1685359508,1370269800,173,174,92,1992235700
1,1685359508,1398517700,202,175,92,1992237900
14,1685359508,1098820600,37,176,92,1992381200
11,1685359508,1160334500,48,177,92,1992383100
10,1685359508,1179378000,60,178,92,1992387000
6,1685359508,1232370700,76,179,92,1992388700
3,1685359508,1336134400,94,180,92,1992390400
21,1685359508,956057800,22,181,92,1992516700
8,1685359508,1227174700,122,182,92,1992520700
5,1685359508,1235096500,150,183,92,1992523700
2,1685359508,1371046100,179,184,92,1993015700
1,1685359508,1399299800,209,185,92,1993022100
21,1685359508,956710200,25,186,92,1993168900
8,1685359508,1227826400,126,187,92,1993172600
5,1685359508,1235748400,155,188,92,1993176000
2,1685359508,1371212000,185,189,92,1993179400
1,1685359508,1399461200,216,190,92,1993181100
21,1685359508,956834000,29,191,92,1993292400
8,1685359508,1227948600,131,192,92,1993294600
5,1685359508,1235868900,161,193,92,1993296200
2,1685359508,1371332200,192,194,92,1993297900
1,1685359508,1399579500,224,195,92,1993299400
22,1685359508,954719000,15,196,97,2035429500
17,1685359508,1096344900,22,197,97,2035433400
14,1685359508,1141875100,42,198,97,2035435600
11,1685359508,1203388600,54,199,97,2035437600
10,1685359508,1222430800,67,200,97,2035439300
6,1685359508,1275423300,84,201,97,2035441300
3,1685359508,1379188200,103,202,97,2035444200
20,1685359508,1053006700,18,203,98,2047575500
8,1685359508,1282233400,137,204,98,2047579400
5,1685359508,1290154000,168,205,98,2047581300
2,1685359508,1425617000,200,206,98,2047582800
1,1685359508,1453864300,233,207,98,2047584300
3,1685359508,1431930900,113,208,101,2088189700
22,1685359508,1007866700,19,209,101,2088576700
17,1685359508,1149490900,27,210,101,2088579500
14,1685359508,1195021200,48,211,101,2088581600
11,1685359508,1256534600,61,212,101,2088583400
10,1685359508,1275577000,75,213,101,2088587000
6,1685359508,1328573600,93,214,101,2088592000
3,1685359508,1432339500,117,215,101,2088596000
20,1685359508,1094172500,22,216,101,2088740400
8,1685359508,1323396400,142,217,101,2088742700
5,1685359508,1331317100,174,218,101,2088744500
2,1685359508,1466780600,207,219,101,2088746500
1,1685359508,1495028100,241,220,101,2088748200
21,1685359508,1052449500,34,221,101,2088908000
8,1685359508,1323564000,147,222,101,2088910000
