UndefinedColor,Blue,Red,Green,ns since start,ns since issuance
0,0,0,0,230262700,0
0,0,0,0,390269300,0
0,0,0,0,463032400,0
0,0,0,0,562378800,0
0,0,0,0,663230500,0
0,0,0,0,762279900,0
0,0,0,0,862204600,0
0,0,0,0,963061000,0
0,0,0,0,1062944700,0
0,0,0,0,1163135100,0
0,0,0,0,1262302500,0
0,0,0,0,1362415500,0
0,0,0,0,1462135700,0
0,0,0,0,1562366000,0
0,0,0,0,1663174800,0
0,0,0,0,1762315600,0
0,0,0,0,2066633400,0
0,0,0,0,2136147300,0
0,0,0,0,2163404800,0
0,0,0,0,2274431400,0
0,0,0,0,2362614200,0
0,0,0,0,2462346500,0
0,0,0,0,2585153700,0
0,0,0,0,2662421700,0
0,0,0,0,2762322400,0
0,0,0,0,2862176700,0
0,0,0,0,2980103200,0
0,0,0,0,3062305300,0
0,0,0,0,3163206300,0
0,0,0,0,3266443300,0
0,0,0,0,3420656500,0
0,0,0,0,3475777300,0
0,0,0,0,3562366400,0
0,0,0,0,3662550300,0
0,0,0,0,3770635200,0
0,0,0,0,3869184700,0
0,0,0,0,3981201000,0
0,0,0,0,4063187100,0
0,0,0,0,4163357700,0
0,0,0,0,4317085200,0
0,0,0,0,4423004300,0
0,0,0,0,4493424800,0
0,0,0,0,4584762500,0
0,0,0,0,4665542700,0
0,0,0,0,4780412400,0
0,0,0,0,4879020500,0
0,0,0,0,5002947300,0
0,0,0,0,5070016100,0
0,0,0,0,5209530500,0
0,0,0,0,5347248100,0
0,0,0,0,5387981300,0
0,0,0,0,5463469900,0
0,0,0,0,5612539300,0
0,0,0,0,6167680800,0
0,0,0,0,6294342500,0
0,0,0,0,6431404500,0
0,0,0,0,6486108600,0
0,0,0,0,6666573000,0
0,0,0,0,6787490600,0
0,0,0,0,6921921900,0
0,0,0,0,7075937200,0
0,0,0,0,7300980500,0
0,0,0,0,7398953500,0
0,0,0,0,7477695900,0
0,0,0,0,7873567500,0
0,0,0,0,8147245900,0
0,0,0,0,8182174500,0
0,0,0,0,8276470500,0
0,0,0,0,8395215700,0
0,0,0,0,8480480200,0
0,0,0,0,8673860100,0
0,0,0,0,8828476500,0
0,0,0,0,9098039800,0
0,0,0,0,9239487100,0
0,0,0,0,9361027400,0
0,0,0,0,9380963000,0
0,0,0,0,9475627400,0
0,0,0,0,9563833200,0
0,0,0,0,9817023000,0
0,0,0,0,9821021400,0
0,0,0,0,9862654800,0
0,0,0,0,10047949600,0
0,0,0,0,10120647000,0
0,0,0,0,10248592100,0
0,0,0,0,10262106200,0
0,0,0,0,10378229700,0
0,0,0,0,10504763700,0
0,0,0,0,10711302800,0
0,0,0,0,10765449700,0
0,0,0,0,10862727700,0
0,0,0,0,10962401400,0
0,0,0,0,11092927900,0
0,0,0,0,11168069800,0
0,0,0,0,11263164100,0
0,0,0,0,11378538100,0
0,0,0,0,11475531700,0
0,0,0,0,11626199300,0
0,0,0,0,11675740600,0
0,0,0,0,11762343600,0
0,0,0,0,11873990200,0
0,0,0,0,11964639400,0
0,0,0,0,12107200400,0
0,0,0,0,12215168300,0
0,0,0,0,12266151800,0
0,0,0,0,12362223000,0
0,0,0,0,12462357600,0
0,0,0,0,12563201400,0
0,0,0,0,12662307100,0
0,0,0,0,12773058900,0
0,0,0,0,12862340400,0
0,0,0,0,12975746900,0
0,0,0,0,13062319100,0
0,0,0,0,13162220100,0
0,0,0,0,13262317900,0
0,0,0,0,13445466600,0
0,0,0,0,13518590600,0
0,0,0,0,13562335000,0
0,0,0,0,13667921700,0
0,0,0,0,13808333300,0
0,0,0,0,13872710500,0
0,0,0,0,13964270200,0
0,0,0,0,14062470500,0
0,0,0,0,14173539400,0
0,0,0,0,14262182500,0
0,0,0,0,14362167500,0
0,0,0,0,14546009700,0
0,0,0,0,14563095600,0
0,0,0,0,14662427600,0
0,0,0,0,14774403100,0
0,0,0,0,14866410700,0
0,0,0,0,14962030800,0
0,0,0,0,15062283600,0
0,0,0,0,15163921800,0
0,0,0,0,15265573000,0
0,0,0,0,15362315900,0
0,0,0,0,15462744600,0
0,0,0,0,15563111000,0
0,0,0,0,15687619800,0
0,0,0,0,15764841500,0
0,0,0,0,15872360700,0
0,0,0,0,15962154200,0
0,0,0,0,16070520400,0
0,0,0,0,16162486200,0
0,0,0,0,16289776800,0
0,0,0,0,16362225600,0
0,0,0,0,16462993100,0
0,0,0,0,16562362100,0
0,0,0,0,16666316200,0
0,0,0,0,16802122500,0
0,0,0,0,16878602900,0
0,0,0,0,16965484300,0
0,0,0,0,17082628600,0
0,0,0,0,17162386700,0
0,0,0,0,17306365200,0
0,0,0,0,17364655200,0
0,0,0,0,17465177900,0
0,0,0,0,17563217700,0
0,0,0,0,17664614400,0
0,0,0,0,17792415700,0
0,0,0,0,17863080500,0
0,0,0,0,17965624100,0
0,0,0,0,18062696500,0
0,0,0,0,18218698900,0
0,0,0,0,18269384500,0
0,0,0,0,18362241300,0
0,0,0,0,18566672100,0
0,0,0,0,18662288400,0
0,0,0,0,18762652100,0
0,0,0,0,18867095100,0
0,0,0,0,18965515800,0
0,0,0,0,19067384300,0
0,0,0,0,19166509100,0
0,0,0,0,19262159200,0
0,0,0,0,19367298200,0
0,0,0,0,19462139600,0
0,0,0,0,19675582100,0
0,0,0,0,19705584200,0
0,0,0,0,19792872600,0
0,0,0,0,19862704800,0
0,0,0,0,19962357100,0
0,0,0,0,20062284500,0
0,0,0,0,20162526700,0
0,0,0,0,20347315400,0
0,0,0,0,20370898900,0
0,0,0,0,20462420600,0
0,0,0,0,20564932600,0
0,0,0,0,20662351800,0
0,0,0,0,20763440100,0
0,0,0,0,20862089200,0
0,0,0,0,20967313500,0
0,0,0,0,21063344700,0
0,0,0,0,21241826200,0
0,0,0,0,21263277100,0
0,0,0,0,21374717500,0
0,0,0,0,21472818500,0
0,0,0,0,21571694100,0
0,0,0,0,21662113500,0
0,0,0,0,21854273200,0
0,0,0,0,21877196700,0
0,0,0,0,21982996500,0
0,0,0,0,22084864000,0
0,0,0,0,22163007000,0
0,0,0,0,22274642200,0
0,0,0,0,22470815800,0
0,0,0,0,22480124100,0
0,0,0,0,22562146700,0
0,0,0,0,22662187100,0
0,0,0,0,22762530500,0
0,0,0,0,22862423600,0
0,0,0,0,23086556800,0
0,0,0,0,23103380200,0
0,0,0,0,23190584900,0
0,0,0,0,23263437700,0
0,0,0,0,23362334000,0
0,0,0,0,23493014100,0
0,0,0,0,23605703400,0
0,0,0,0,23675308400,0
0,0,0,0,23791282900,0
0,0,0,0,23886654200,0
0,0,0,0,24089551200,0
0,0,0,0,24233220400,0
0,0,0,0,24274280400,0
0,0,0,0,24391748800,0
0,0,0,0,24506387200,0
0,0,0,0,24580760900,0
0,0,0,0,24669786900,0
0,0,0,0,24836334100,0
0,0,0,0,24881957000,0
0,0,0,0,24962151100,0
0,0,0,0,25062754900,0
0,0,0,0,25183972500,0
0,0,0,0,25373099900,0
0,0,0,0,25463577600,0
0,0,0,0,25593509000,0
0,0,0,0,25668569400,0
0,0,0,0,25910683300,0
0,0,0,0,25987543800,0
0,0,0,0,26065201500,0
0,0,0,0,26170219700,0
0,0,0,0,26262401300,0
0,0,0,0,26365664400,0
0,0,0,0,26505882300,0
0,0,0,0,26562191200,0
0,0,0,0,26663133000,0
0,0,0,0,26778193100,0
0,0,0,0,26885839300,0
0,0,0,0,26974589400,0
0,0,0,0,27142055400,0
0,0,0,0,27235265300,0
0,0,0,0,27262624000,0
0,0,0,0,27364302000,0
0,0,0,0,27484948600,0
0,0,0,0,27569453600,0
0,0,0,0,27754366700,0
0,0,0,0,27839540500,0
0,0,0,0,27871349300,0
0,0,0,0,27965013800,0
0,0,0,0,28062751200,0
0,0,0,0,28166141900,0
0,0,0,0,28262199000,0
0,0,0,0,28363087000,0
0,0,0,0,28479073500,0
0,0,0,0,28786024600,0
0,0,0,0,28893049600,0
0,0,0,0,29007933300,0
0,0,0,0,29063266400,0
0,0,0,0,29163220800,0
0,0,0,0,29262545400,0
0,0,0,0,29442095800,0
0,0,0,0,29483581700,0
0,0,0,0,29829959800,0
0,0,0,0,29875731100,0
0,0,0,0,29962736000,0
0,0,0,0,30146983000,0
0,0,0,0,30244820400,0
0,0,0,0,30267189300,0
0,0,0,0,30364071900,0
0,0,0,0,30462946600,0
0,0,0,0,30568703800,0
0,0,0,0,30668375300,0
0,0,0,0,30877892000,0
0,0,0,0,30996742100,0
0,0,0,0,31071340200,0
0,0,0,0,31162300700,0
0,0,0,0,31264258000,0
0,0,0,0,31365787000,0
0,0,0,0,31508178900,0
0,0,0,0,31665842700,0
0,0,0,0,31679137500,0
0,0,0,0,31763384000,0
0,0,0,0,31894947200,0
0,0,0,0,31967376800,0
0,0,0,0,32063430300,0
0,0,0,0,32318882200,0
0,0,0,0,32362740600,0
0,0,0,0,32522743900,0
0,0,0,0,32576615900,0
0,0,0,0,32677990200,0
0,0,0,0,33019721800,0
0,0,0,0,33026371000,0
0,0,0,0,33062272400,0
0,0,0,0,33166063400,0
0,0,0,0,33267283500,0
0,0,0,0,33362493800,0
0,0,0,0,33603722500,0
0,0,0,0,33608059900,0
0,0,0,0,33664723400,0
0,0,0,0,33762215200,0
0,0,0,0,33876641300,0
0,0,0,0,34127814300,0
0,0,0,0,34237741000,0
0,0,0,0,34269535300,0
0,0,0,0,34367673500,0
0,0,0,0,34483303900,0
0,0,0,0,34565867200,0
0,0,0,0,34738993700,0
0,0,0,0,34777114500,0
0,0,0,0,34876366100,0
0,0,0,0,34962311600,0
0,0,0,0,35272606500,0
0,0,0,0,35503249600,0
0,0,0,0,35569572200,0
0,0,0,0,35663354500,0
0,0,0,0,36106823700,0
0,0,0,0,36188967100,0
0,0,0,0,36233704100,0
0,0,0,0,36269731900,0
0,0,0,0,36371523600,0
0,0,0,0,36462891600,0
0,0,0,0,36562758600,0
0,0,0,0,36736221300,0
0,0,0,0,37080740800,0
0,0,0,0,37125344200,0
0,0,0,0,37300541100,0
0,0,0,0,37415904800,0
0,0,0,0,37462096200,0
0,0,0,0,37565093900,0
0,0,0,0,37800845300,0
0,0,0,0,38350533400,0
0,0,0,0,38378319900,0
0,0,0,0,38531159100,0
0,0,0,0,38595043700,0
0,0,0,0,38921286000,0
0,0,0,0,38974299900,0
0,0,0,0,39063121300,0
0,0,0,0,39196317600,0
0,0,0,0,39293940900,0
0,0,0,0,39383536200,0
0,0,0,0,39465612800,0
0,0,0,0,39585671100,0
0,0,0,0,39758585800,0
0,0,0,0,39857719700,0
0,0,0,0,40396672200,0
0,0,0,0,40464929200,0
0,0,0,0,40795484100,0
0,0,0,0,40892612200,0
0,0,0,0,41047238700,0
0,0,0,0,41227027700,0
0,0,0,0,41406529600,0
0,0,0,0,41611920900,0
0,0,0,0,41829398100,0
0,0,0,0,41879486900,0
0,0,0,0,41963725300,0
0,0,0,0,42095328900,0
0,0,0,0,42202975500,0
0,0,0,0,42262897400,0
0,0,0,0,42389924000,0
0,0,0,0,42465064900,0
0,0,0,0,42805213500,0
0,0,0,0,42885219500,0
0,0,0,0,43044380300,0
0,0,0,0,43189650600,0
0,0,0,0,43310084900,0
0,0,0,0,43368042100,0
0,0,0,0,43468809400,0
0,0,0,0,43870995200,0
0,0,0,0,43874593600,0
0,0,0,0,43989912700,0
0,0,0,0,44332174800,0
