Witness Weight,Time (ns)
0,163800
2,4275000
5,20478800
9,37212000
14,38046800
20,52350500
27,52967500
35,53392500
44,187043200
54,279989300
65,280397000
77,838533000
90,838776800
103,839040100
117,844513400
132,914346600
145,1000250800
161,1000613300
178,1475791300
196,1478827600
215,1482033700
235,1482538400
256,1483059700
278,1484238300
301,1484779600
325,1776754700
350,1899380400
366,2110443200
392,2293566400
419,2724675400
447,2832502200
476,2934684800
490,3055879400
520,3148749700
548,3396955200
579,3398533400
611,3400043500
644,3445996200
678,3538412300
713,3768110300
749,3768265700
764,4031552000
780,4230057800
817,4577916700
855,4767770000
894,4951962200
934,5184429300
975,5185565100
1017,5186176500
1060,5186655500
1104,5457979000
1149,5615575500
1195,5741927700
1242,5797256900
1290,6029033300
1339,6237864700
1389,6333618400
1440,6478234300
1492,6502536700
1509,6854515800
1562,6920692000
1616,6953286200
1671,7444883800
1727,7447293600
1784,7500292300
1842,7533849100
1901,7670795200
1961,7754240700
2022,8067061100
2084,8067405300
2147,8074999700
2211,8120669900
2276,8194229000
2342,8421920700
2409,8640600300
2438,8706162000
2506,8740746700
2575,8880420300
2645,9074236700
2716,9074681600
2788,9328768200
2861,9406563000
2935,9712105600
3010,9788316000
3086,9840876000
3163,9897549800
3241,9920504200
3320,10186171000
3400,10432817700
3417,10434398000
3498,10483434600
3580,10638842900
3663,10766769800
3747,10767366800
3832,10882716600
3918,11155803400
3948,11218014800
4035,11221842700
4123,11420046900
4212,11489625800
4302,11510921900
4393,11511309700
4485,11660926800
4578,11762083300
4672,12101675300
4767,12171498100
4863,12470901200
4960,12562750000
5058,12716442800
5157,12852764400
5257,12985461600
5358,13188111000
5460,13191865600
5563,13295859300
5667,13671942100
5772,13674649300
5878,13675380000
5985,13904794700
6093,13967489900
6202,14423869300
6312,14518424200
6423,14555706900
6535,14618808900
6648,14633514700
6762,15031236500
6877,15301882100
6993,15503317400
7110,15603867000
7228,15777526700
7246,15778062700
7365,15843129700
7485,15939650400
7606,16205343500
7728,16279987400
7851,16288500100
7975,16425583600
8100,16484412500
8226,16506351800
8353,16560376300
8371,16576077200
8499,16644646600
8517,16705199800
8646,16825088500
8776,16846569800
8907,16934512100
9039,17108071200
9053,17275968900
9186,17373237300
9320,17391968700
9455,17444935300
9474,17635860400
9610,17636507200
9747,17717582200
9885,17909112200
10024,17989078800
10164,18347341300
10305,18350513400
10447,18388290300
10590,18464299300
10734,18618512400
10879,18619027500
11025,18794130200
11172,18909144700
11320,19286501400
11469,19321601100
11619,19601126300
11770,19611180600
11922,19613838600
12075,19861553900
12090,19868589700
12244,20147475200
12399,20163961800
12555,20170700400
12712,20596942300
12870,20700584700
13029,20707417000
13189,20716550500
13350,20946074800
13512,21216071000
13675,21733267400
13839,22024351100
14004,22314216300
14020,22396784300
14186,22472322800
14353,22488328500
14521,22709034100
14690,22711090000
14860,22997571500
14877,23072595500
15048,23183742100
15220,23528067900
15393,23529659000
15567,23651845600
15742,23687426400
15918,24236849100
16095,24239119900
16113,24240571500
16291,24385956100
16470,24386437900
16650,24917088000
16831,24919209000
17013,25242010800
17196,25373274800
17380,25374438200
17565,25477234100
17751,25509368100
17938,25652560800
18126,25822024000
18315,25892037600
18505,25916401900
18696,26370298200
18888,26386856400
19081,26431520100
19275,26432653400
19470,26635320300
19666,26742686000
19685,26860586600
19704,26946236700
19901,27096458300
20099,27317894000
20298,27549261400
20498,27860840700
20699,27863495000
20901,27871906300
21104,27875807300
21124,28099695400
21144,28101895900
21348,28207202200
21553,28207892900
21759,28208323000
21778,28363266200
21985,28377179400
22193,28762342100
22402,29024870900
22612,29103195500
22633,29103993200
22844,29152088600
22865,29549331200
23077,29774374300
23099,29797365600
23312,29968028400
23526,30200885300
23741,30226555700
23957,30230098200
24174,30283669500
24392,30939433900
24611,30940385400
24831,30941948400
25052,31236002000
25274,31393312600
25497,31810871300
25721,31813482200
25946,31823080600
26172,31824469700
26399,31840994700
26627,31939154700
26856,32250003100
27086,32309965800
27317,32631974100
27549,32632681400
27782,32642088400
28016,32650298800
28251,32720054800
28487,32796384500
28724,32803330500
28962,32868018100
29201,32934771900
29441,32935768500
29682,33102668700
29924,33105495900
30167,33709035900
30411,33731025700
30656,33743589600
30902,33770683000
31149,33816355200
31397,33817357000
31646,33819042500
31896,33831198900
32147,33831531100
32169,34741846600
32421,34750384300
32674,34753082000
32928,34757725400
33183,34758532400
33439,34769714700
33696,34800369100
33954,34863177700
34213,34863841800
34244,34936810700
34504,34938266800
34765,35698358500
35027,36074608800
35290,36081274500
35554,36082854100
35819,36253945400
36085,36439073400
36352,36490156100
36620,36583444600
36889,36653037600
37159,36854406500
37430,36855057500
37702,36948593000
37975,37595432300
38249,37735808200
38524,38046093100
38800,38047018800
39077,38048026600
39355,38262434700
39634,38559096700
39914,38560561100
40195,38561359800
40477,38679919200
40497,38682106300
40780,38687276800
41064,39669785800
41349,39676141300
41635,39680406300
41922,39721729400
42210,39722069800
42230,39736088600
42519,39740455900
42809,39741619500
43100,39742747600
43392,39777796600
43685,39895935200
43979,39901693000
44274,41078860900
44570,41079649200
44867,41731511500
45165,41798302800
45464,41808969500
45764,41811829500
46065,41895972600
46367,41906424100
46670,42174872500
46974,42176652500
47279,42180475400
47585,42181099100
47606,42253205600
47913,42365045300
48221,42366769200
48530,42444753800
48840,42447921700
49151,42450100500
49463,42571341400
49776,42585812800
50090,42589593000
50405,42685522900
50721,42964409500
51038,43188362500
51356,43203731000
51675,44149766600
