UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
1,0,0,0,2,0,0,0,4,351066900
1,0,0,0,3,0,0,0,5,411518600
1,0,0,0,5,0,0,0,10,439229600
2,0,0,0,8,0,0,0,15,561076500
3,0,0,0,12,0,0,0,18,634324700
4,0,0,0,15,0,0,0,25,745845300
6,0,0,0,19,0,0,0,31,861477200
9,0,0,0,24,0,0,0,35,944890900
10,0,0,0,29,0,0,0,49,1051646100
14,0,0,0,34,0,0,0,54,1136644600
16,0,0,0,41,0,0,0,60,1234685000
18,0,0,0,53,0,0,0,68,1344174700
22,0,0,0,61,0,0,0,77,1433427000
23,0,0,0,67,0,0,0,86,1533965700
24,0,0,0,77,0,0,0,96,1633397700
25,0,0,0,86,0,0,0,106,1735081000
28,0,0,0,97,0,0,0,115,1833517700
29,0,0,0,105,0,0,0,122,1933874400
31,0,0,0,114,0,0,0,130,2035974600
33,0,0,0,121,0,0,0,142,2136432800
33,0,0,0,129,0,0,0,153,2270989700
35,0,0,0,136,0,0,0,164,2335556100
41,0,0,0,146,0,0,0,178,2449679100
43,0,0,0,156,0,0,0,186,2548175400
45,0,0,0,166,0,0,0,191,2641012400
49,0,0,0,183,0,0,0,222,2750668800
55,0,0,0,228,0,0,0,265,3064031100
59,0,0,0,242,0,0,0,275,3154725500
60,0,0,0,253,0,0,0,303,3440917200
60,0,0,0,253,0,0,0,303,3444152000
65,0,0,0,261,0,0,0,318,3577682000
65,0,0,0,262,0,0,0,320,3678326300
71,0,0,0,301,0,0,0,353,3852888400
71,0,0,0,301,0,0,0,358,3878760600
72,0,0,0,318,0,0,0,366,3946041700
76,0,0,0,326,0,0,0,375,4057605900
79,0,0,0,355,0,0,0,398,4307483100
79,0,0,0,358,0,0,0,402,4342144700
80,0,0,0,370,0,0,0,413,4433517000
80,0,0,0,370,0,0,0,413,4445331600
81,0,0,0,386,0,0,0,425,4548307400
81,0,0,0,390,0,0,0,453,4800136600
81,0,0,0,390,0,0,0,453,4854509400
82,0,0,0,427,0,0,0,473,5053676500
82,0,0,0,435,0,0,0,484,5151901000
84,0,0,0,495,0,0,0,560,5720735800
84,0,0,0,495,0,0,0,560,5751764900
84,0,0,0,495,0,0,0,560,5893916500
84,0,0,0,495,0,0,0,560,5941539800
84,0,0,0,523,0,0,0,590,6103766200
84,0,0,0,523,0,0,0,590,6145278000
84,0,0,0,562,0,0,0,607,6341949100
84,0,0,0,562,0,0,0,607,6436807300
85,0,0,0,589,0,0,0,630,6480219000
85,0,0,0,592,0,0,0,643,6573395900
86,0,0,0,609,0,0,0,664,6704862300
86,0,0,0,609,0,0,0,664,6889408800
86,0,0,0,609,0,0,0,664,6896482900
86,0,0,0,610,0,0,0,664,6973950100
86,0,0,0,642,0,0,0,697,7088485300
87,0,0,0,664,0,0,0,711,7173343300
87,0,0,0,668,0,0,0,721,7354768200
87,0,0,0,715,0,0,0,743,7616783600
87,0,0,0,716,0,0,0,748,7638960600
87,0,0,0,716,0,0,0,748,7738404300
87,0,0,0,732,0,0,0,769,7851079400
87,0,0,0,732,0,0,0,769,7960145800
87,0,0,0,756,0,0,0,793,8038322500
87,0,0,0,764,0,0,0,811,8159293400
87,0,0,0,775,0,0,0,822,8451917500
87,0,0,0,806,0,0,0,845,8523755300
87,0,0,0,817,0,0,0,853,8651809300
87,0,0,0,829,0,0,0,867,8756946600
87,0,0,0,867,0,0,0,889,9088763500
87,0,0,0,869,0,0,0,891,9189605400
87,0,0,0,879,0,0,0,908,9320660100
87,0,0,0,892,0,0,0,930,9509862500
87,0,0,0,895,0,0,0,937,9597164200
88,0,0,0,907,0,0,0,942,9672874100
88,0,0,0,907,0,0,0,942,9739541000
88,0,0,0,908,0,0,0,942,9937646800
88,0,0,0,908,0,0,0,954,10054746800
89,0,0,0,952,0,0,0,967,10165778300
89,0,0,0,952,0,0,0,967,10288057800
89,0,0,0,965,0,0,0,1008,10350914000
89,0,0,0,982,0,0,0,1018,10444348000
89,0,0,0,999,0,0,0,1030,10554924400
89,0,0,0,1009,0,0,0,1038,10635442000
89,0,0,0,1023,0,0,0,1054,10735352900
89,0,0,0,1035,0,0,0,1067,10865172900
89,0,0,0,1035,0,0,0,1067,10942127300
90,0,0,0,1051,0,0,0,1090,11046725900
91,0,0,0,1061,0,0,0,1094,11241438400
91,0,0,0,1093,0,0,0,1126,11342513500
92,0,0,0,1107,0,0,0,1138,11448811700
92,0,0,0,1122,0,0,0,1147,11548349700
92,0,0,0,1131,0,0,0,1158,11638696500
92,0,0,0,1143,0,0,0,1172,11777427000
92,0,0,0,1152,0,0,0,1181,11859307100
92,0,0,0,1164,0,0,0,1186,11937764800
92,0,0,0,1179,0,0,0,1197,12048419800
92,0,0,0,1191,0,0,0,1207,12141920600
92,0,0,0,1195,0,0,0,1211,12234549100
92,0,0,0,1201,0,0,0,1225,12337402300
92,0,0,0,1210,0,0,0,1235,12437209400
92,0,0,0,1222,0,0,0,1253,12537447500
92,0,0,0,1239,0,0,0,1267,12633848300
92,0,0,0,1254,0,0,0,1278,12736143000
92,0,0,0,1260,0,0,0,1282,12876057700
92,0,0,0,1273,0,0,0,1296,12936248300
92,0,0,0,1281,0,0,0,1308,13034712000
92,0,0,0,1293,0,0,0,1317,13134614900
92,0,0,0,1310,0,0,0,1331,13241553500
92,0,0,0,1316,0,0,0,1338,13337028800
92,0,0,0,1327,0,0,0,1348,13435420600
92,0,0,0,1341,0,0,0,1364,13536878500
92,0,0,0,1351,0,0,0,1372,13637919300
92,0,0,0,1362,0,0,0,1383,13739658100
93,0,0,0,1370,0,0,0,1398,13837776900
93,0,0,0,1370,0,0,0,1398,13933683300
93,0,0,0,1386,0,0,0,1410,14034827100
93,0,0,0,1402,0,0,0,1424,14137183900
93,0,0,0,1411,0,0,0,1435,14236500900
