UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,169479400
0,0,0,0,1,0,0,0,1,303762400
1,0,0,0,2,0,0,0,3,434621500
1,0,0,0,3,0,0,0,4,467885000
1,0,0,0,4,0,0,0,9,529949100
1,0,0,0,6,0,0,0,13,657877400
2,0,0,0,8,0,0,0,14,732356000
5,0,0,0,14,0,0,0,30,1013651200
6,0,0,0,16,0,0,0,33,1143255900
6,0,0,0,16,0,0,0,33,1254587200
9,0,0,0,24,0,0,0,43,1342248000
9,0,0,0,24,0,0,0,43,1380666000
11,0,0,0,39,0,0,0,58,1717473300
11,0,0,0,41,0,0,0,60,1984575900
11,0,0,0,41,0,0,0,60,2197487900
11,0,0,0,41,0,0,0,60,2546634000
11,0,0,0,41,0,0,0,64,2807862300
16,0,0,0,63,0,0,0,131,3536577200
16,0,0,0,63,0,0,0,131,3752447800
16,0,0,0,63,0,0,0,131,4412190900
16,0,0,0,63,0,0,0,131,4420222500
16,0,0,0,63,0,0,0,131,5470861800
17,0,0,0,63,0,0,0,131,5502607600
17,0,0,0,64,0,0,0,261,6090857700
17,0,0,0,65,0,0,0,287,6223309900
17,0,0,0,65,0,0,0,287,6303873800
52,0,0,0,214,0,0,0,449,8763242100
52,0,0,0,214,0,0,0,453,9047612700
57,0,0,0,232,0,0,0,505,9767689300
65,0,0,0,261,0,0,0,638,12444113900
65,0,0,0,263,0,0,0,801,13508816600
74,0,0,0,305,0,0,0,937,14192590300
74,0,0,0,306,0,0,0,952,14652277300
75,0,0,0,307,0,0,0,993,15407472600
75,0,0,0,307,0,0,0,993,15884360300
79,0,0,0,321,0,0,0,1102,16461828400
79,0,0,0,321,0,0,0,1102,17532050800
79,0,0,0,321,0,0,0,1102,17586679200
80,0,0,0,322,0,0,0,1183,19014581400
80,0,0,0,323,0,0,0,1230,19679947600
91,0,0,0,365,0,0,0,1295,19744551100
91,0,0,0,367,0,0,0,1322,20182238100
91,0,0,0,368,0,0,0,1355,21979230200
92,0,0,0,369,0,0,0,1416,22484707800
92,0,0,0,369,0,0,0,1416,22559173300
100,0,0,0,399,0,0,0,1452,22950821400
100,0,0,0,400,0,0,0,1452,23035811900
100,0,0,0,400,0,0,0,1452,23087311800
113,0,0,0,456,0,0,0,1617,25858239300
113,0,0,0,456,0,0,0,1617,26396995500
113,0,0,0,456,0,0,0,1617,26663837800
113,0,0,0,457,0,0,0,1650,27589281100
120,0,0,0,501,0,0,0,1827,29051293800
120,0,0,0,502,0,0,0,1852,31115176200
120,0,0,0,503,0,0,0,1942,31173574300
120,0,0,0,503,0,0,0,1942,31295775200
143,0,0,0,568,0,0,0,1949,31592593300
159,0,0,0,650,0,0,0,2093,33698948800
159,0,0,0,650,0,0,0,2093,34049465800
159,0,0,0,650,0,0,0,2093,34367436000
180,0,0,0,756,0,0,0,2230,37970882400
199,0,0,0,812,0,0,0,2409,39225984600
199,0,0,0,812,0,0,0,2456,39536372500
199,0,0,0,812,0,0,0,2456,40302429100
199,0,0,0,812,0,0,0,2456,40400027800
200,0,0,0,812,0,0,0,2456,40930266200
212,0,0,0,862,0,0,0,2673,42940724700
212,0,0,0,862,0,0,0,2673,43228546100
213,0,0,0,863,0,0,0,2716,43302912900
213,0,0,0,865,0,0,0,2749,45444039200
213,0,0,0,865,0,0,0,2749,45448775100
213,0,0,0,865,0,0,0,2833,45547241100
218,0,0,0,886,0,0,0,2859,46349333800
218,0,0,0,886,0,0,0,2859,46567081500
218,0,0,0,887,0,0,0,2904,46959365200
218,0,0,0,887,0,0,0,2904,47213765200
218,0,0,0,887,0,0,0,2904,47420083600
218,0,0,0,887,0,0,0,2904,47488734100
218,0,0,0,887,0,0,0,2904,47656895300
218,0,0,0,887,0,0,0,2904,48167977400
218,0,0,0,887,0,0,0,2904,48891926500
218,0,0,0,887,0,0,0,2904,49044092600
218,0,0,0,887,0,0,0,2904,50790920800
218,0,0,0,888,0,0,0,2904,50950091100
218,0,0,0,888,0,0,0,2904,51364437200
218,0,0,0,888,0,0,0,2904,51443008500
218,0,0,0,888,0,0,0,2904,51445514300
218,0,0,0,889,0,0,0,3253,52693731100
218,0,0,0,889,0,0,0,3253,52778478000
218,0,0,0,889,0,0,0,3253,52833289000
218,0,0,0,889,0,0,0,3253,52947528400
218,0,0,0,889,0,0,0,3253,53757389000
218,0,0,0,889,0,0,0,3253,53975977700
218,0,0,0,889,0,0,0,3253,54029500700
227,0,0,0,956,0,0,0,3553,57293807900
227,0,0,0,956,0,0,0,3580,58051823900
238,0,0,0,988,0,0,0,3713,60440784600
