Node 0,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node 10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20,Node 21,Node 22,Node 23,Node 24,Node 25,Node 26,Node 27,Node 28,Node 29,Node 30,Node 31,Node 32,Node 33,Node 34,Node 35,Node 36,Node 37,Node 38,Node 39,Node 40,Node 41,Node 42,Node 43,Node 44,Node 45,Node 46,Node 47,Node 48,Node 49,Node 50,Node 51,Node 52,Node 53,Node 54,Node 55,Node 56,Node 57,Node 58,Node 59,Node 60,Node 61,Node 62,Node 63,Node 64,Node 65,Node 66,Node 67,Node 68,Node 69,Node 70,Node 71,Node 72,Node 73,Node 74,Node 75,Node 76,Node 77,Node 78,Node 79,Node 80,Node 81,Node 82,Node 83,Node 84,Node 85,Node 86,Node 87,Node 88,Node 89,Node 90,Node 91,Node 92,Node 93,Node 94,Node 95,Node 96,Node 97,Node 98,Node 99,ns since start
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117255100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184886200
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284022400
1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,385097000
1,2,2,2,3,3,3,1,1,1,2,1,3,2,1,0,3,1,1,3,2,1,1,2,1,2,1,2,2,2,3,0,3,2,1,1,1,1,2,1,0,1,2,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,2,0,2,1,1,2,2,1,2,1,1,1,1,2,0,0,1,3,0,2,2,2,1,2,1,2,1,1,2,2,1,2,2,1,2,0,1,484300500
3,4,5,4,4,5,5,3,4,5,5,4,5,5,3,4,4,3,5,5,4,4,4,3,3,4,5,2,6,3,6,4,5,4,3,4,2,3,4,3,3,3,3,5,5,4,5,5,2,3,5,4,3,3,4,4,5,4,4,4,4,4,3,2,3,5,5,4,6,5,4,3,3,4,4,3,3,5,3,5,5,3,3,3,3,4,5,5,4,3,4,4,4,3,4,4,4,5,4,3,584121800
7,9,8,7,7,9,8,8,8,10,8,9,8,9,8,9,6,8,7,7,8,9,8,8,7,8,9,7,10,7,9,9,8,9,7,8,9,6,8,9,8,8,9,9,8,7,7,7,7,9,9,9,8,9,7,8,7,8,9,7,7,6,7,10,8,8,8,7,8,8,8,9,9,7,8,7,8,7,8,8,8,8,8,10,7,8,9,8,8,7,8,9,10,7,8,9,9,8,8,9,719841300
9,13,11,10,9,10,11,9,10,10,11,12,11,12,12,9,9,12,11,10,9,11,9,9,9,9,12,9,11,10,10,10,10,10,10,11,12,10,9,11,9,9,10,10,12,11,10,10,8,9,9,11,9,10,10,10,9,10,11,11,9,10,10,11,11,12,10,9,13,10,9,10,13,10,10,9,9,8,9,10,9,10,10,12,11,8,11,10,10,9,9,10,12,9,9,10,10,12,10,10,818560000
13,14,14,12,13,14,13,13,12,13,14,13,13,14,13,13,13,14,14,14,12,14,11,12,11,12,12,12,13,13,11,10,15,12,13,13,12,11,13,13,10,13,14,14,15,13,12,14,14,13,12,13,13,13,12,13,12,11,12,13,13,12,11,13,14,14,12,12,14,13,12,11,13,13,13,10,12,11,12,12,13,11,13,15,12,12,13,12,12,12,12,12,13,14,13,13,13,13,12,11,927133800
13,14,15,14,15,15,16,14,15,15,15,14,13,15,14,15,16,15,14,16,15,17,15,14,16,14,17,15,16,15,16,13,17,12,13,14,14,14,13,15,10,14,16,16,16,15,14,15,15,14,15,15,14,16,15,13,14,15,13,15,16,15,13,14,14,14,14,14,16,14,14,16,13,14,15,14,15,13,15,15,17,13,17,16,17,14,17,14,16,16,13,15,14,15,15,15,16,13,16,13,1003333600
23,24,23,25,24,23,25,20,24,25,23,24,22,24,23,24,23,24,23,24,24,23,23,23,24,22,26,26,24,25,22,24,25,23,23,23,23,23,23,22,24,23,23,23,25,24,24,23,23,22,23,23,24,22,23,23,24,22,23,23,22,23,24,24,24,26,24,22,22,25,23,23,24,22,24,24,23,25,23,23,23,23,25,23,23,26,26,22,22,23,23,23,25,25,22,23,26,23,22,22,1343476100
24,26,24,25,26,24,25,26,24,28,24,24,27,28,23,25,24,26,24,25,26,26,23,23,25,27,27,26,26,26,25,27,25,26,26,24,23,23,27,25,24,28,28,24,27,26,25,26,25,24,24,25,25,26,25,25,25,23,27,24,26,25,26,25,26,27,24,23,24,27,25,24,26,23,27,26,25,27,24,23,25,25,26,26,24,26,26,24,22,24,24,24,27,26,23,23,27,25,25,24,1407758500
24,28,28,31,31,24,26,26,24,28,32,27,31,28,23,25,24,30,26,29,30,29,23,29,25,30,30,26,29,26,31,31,25,32,26,24,23,26,29,29,24,28,30,24,32,28,28,30,25,30,24,25,29,26,25,25,26,26,27,31,31,25,29,25,28,27,24,27,29,27,28,29,29,30,28,29,27,28,27,30,26,25,27,28,24,27,27,30,27,24,25,24,28,26,31,23,28,29,25,30,1501365200
33,28,28,32,35,32,30,26,32,29,34,27,33,34,30,30,34,32,26,33,30,34,31,30,25,33,31,31,33,26,32,34,31,33,26,24,30,26,29,30,30,32,30,30,35,29,29,31,27,33,24,25,34,36,33,32,31,30,27,31,32,32,31,33,31,27,33,27,31,31,28,34,29,31,31,32,31,30,33,30,31,32,30,31,33,28,27,30,27,25,25,28,28,28,33,31,28,29,27,32,1607484600
35,35,31,32,36,35,30,26,32,34,34,36,33,34,30,34,35,32,36,35,30,40,31,30,30,34,37,37,37,26,32,37,31,33,26,34,30,28,35,30,36,33,36,30,35,36,29,31,34,38,24,25,37,36,38,32,37,36,36,31,32,32,31,35,31,36,36,38,37,34,28,35,35,31,34,35,33,30,36,38,36,37,35,31,36,34,34,30,32,26,25,35,37,35,35,37,36,38,30,36,1793712300
35,35,39,32,37,35,30,39,32,35,34,36,33,37,30,34,37,32,37,36,30,40,31,30,30,34,37,37,37,26,32,38,31,33,26,34,35,28,39,30,38,33,36,30,35,36,30,31,34,38,24,25,37,37,38,32,40,36,36,31,32,32,31,35,36,36,37,38,38,34,28,35,35,31,34,35,33,30,36,38,36,37,35,31,37,38,34,30,32,26,37,35,37,35,40,37,37,38,30,36,1818279600
35,37,41,39,38,40,30,39,38,35,34,36,33,40,40,40,39,37,38,37,30,40,37,30,30,39,39,37,39,35,41,38,31,34,26,38,39,39,40,32,39,38,38,38,35,39,30,31,40,38,25,40,40,37,39,33,40,40,36,31,32,39,31,38,40,39,40,40,38,37,37,35,35,31,39,39,33,30,36,41,36,40,39,32,38,39,39,40,38,38,39,35,37,38,40,41,37,39,40,39,1892946600
41,37,42,42,38,40,40,45,39,42,37,42,42,42,40,41,39,46,38,40,46,42,42,41,40,43,41,40,43,37,43,41,44,42,43,39,41,40,41,41,39,41,39,38,43,41,41,39,40,42,30,43,42,44,44,43,43,41,43,41,43,40,38,38,41,39,42,46,43,37,42,41,42,43,40,42,37,41,43,44,37,40,41,41,41,41,42,42,45,42,41,41,42,43,43,47,46,42,40,39,1991647900
45,44,49,47,38,50,46,49,47,48,46,50,45,49,46,48,45,51,38,46,50,51,45,42,41,45,47,40,52,47,51,45,47,45,44,48,47,47,51,47,46,45,48,46,48,46,51,45,48,47,42,47,47,50,51,53,49,41,46,41,51,48,38,45,44,48,49,48,49,37,52,47,50,47,48,48,46,48,49,52,50,49,49,48,48,47,48,52,49,51,48,49,49,47,46,49,50,49,51,47,2122812600
48,44,49,53,38,53,46,51,48,51,49,55,48,53,46,54,45,52,38,47,51,54,50,48,45,45,51,40,55,47,54,52,49,45,49,51,50,47,52,47,51,45,53,46,48,46,53,48,48,51,52,53,47,52,53,54,53,41,48,41,53,50,38,53,44,50,52,48,54,37,53,50,52,47,49,48,51,49,53,54,51,49,49,51,49,50,51,53,53,51,51,52,53,47,46,51,54,54,54,49,2193298000
52,54,49,54,38,55,58,55,57,56,56,56,57,56,46,56,45,56,38,53,55,56,55,53,51,45,56,57,56,55,56,56,58,57,56,55,57,54,55,47,55,54,56,56,55,46,56,56,48,55,57,57,58,55,56,55,55,41,56,41,54,56,38,59,57,59,57,55,55,37,57,55,53,57,54,48,53,56,57,57,53,55,54,56,53,57,57,56,56,57,57,56,56,47,57,57,56,57,54,56,2306125200
57,57,49,59,38,59,58,59,59,56,58,57,60,56,49,58,45,59,38,58,59,59,55,55,58,45,58,58,58,59,58,58,59,60,58,55,58,58,59,47,59,58,57,59,59,46,59,58,48,57,60,57,59,57,56,59,55,41,60,57,58,56,38,62,58,60,59,58,59,37,60,59,59,59,60,48,53,60,60,60,57,58,54,59,59,60,59,57,59,59,58,59,59,47,57,58,59,60,54,58,2402412800
58,58,49,60,38,59,59,59,59,56,58,57,61,56,57,58,45,60,54,58,59,60,55,55,60,45,60,58,58,59,58,59,60,63,58,55,58,58,59,58,59,58,57,59,60,58,60,58,59,57,60,58,59,57,56,62,55,41,61,57,58,58,38,63,60,60,59,61,59,60,60,59,59,59,60,53,53,60,60,60,58,59,54,59,60,60,60,58,59,59,58,60,59,47,57,58,59,62,54,58,2564736800
58,58,61,60,63,59,59,59,59,60,58,57,61,63,60,58,61,60,61,58,59,60,61,55,60,58,62,58,58,59,58,59,61,63,58,57,58,58,59,61,59,58,57,59,60,58,60,58,63,57,61,58,59,57,61,62,61,41,61,57,58,58,38,63,60,60,59,61,59,60,60,59,59,59,60,61,61,60,60,60,58,59,61,59,60,60,60,61,59,59,61,60,59,61,57,58,59,62,61,58,2672163500
58,58,65,63,67,63,59,59,59,63,58,61,61,64,61,58,61,65,66,58,59,60,63,62,62,65,66,66,58,59,61,61,64,63,58,62,64,58,59,65,59,59,66,59,62,66,60,58,63,61,65,65,59,57,62,66,63,65,65,57,58,58,65,63,60,60,62,61,59,64,60,65,59,67,60,61,62,63,60,64,58,59,66,59,63,60,60,62,66,59,64,60,63,68,67,58,59,62,62,58,2802737000
60,59,65,69,71,68,60,59,59,65,58,63,61,69,69,58,64,69,70,69,59,60,68,62,65,69,66,66,59,59,68,71,67,66,59,62,64,68,59,71,59,71,66,59,69,70,60,59,68,65,65,66,60,58,67,69,71,65,65,57,58,58,66,63,60,60,68,61,71,68,60,68,59,69,60,63,63,69,60,69,58,59,67,59,63,60,60,69,70,59,70,60,64,68,67,58,59,62,70,69,2931666900
71,59,65,70,73,68,60,70,59,68,67,69,69,70,70,58,68,71,72,69,59,60,71,62,66,70,66,66,59,59,68,72,72,67,62,71,64,68,67,72,59,74,66,59,71,71,60,72,68,70,65,66,67,58,68,70,71,65,65,57,69,58,66,66,69,60,70,61,71,68,60,68,59,71,60,69,70,69,61,70,70,59,67,69,63,60,60,71,70,73,70,60,64,69,67,58,59,62,70,70,3026803400
71,59,65,74,75,71,66,74,59,71,67,73,74,74,70,58,68,71,73,69,59,60,73,62,66,74,66,66,59,59,72,73,78,71,62,71,64,68,67,72,59,75,66,59,74,72,60,75,71,72,65,66,68,58,68,70,71,68,65,57,73,58,66,71,69,60,73,61,76,73,60,69,59,72,60,72,72,72,68,75,73,59,67,74,63,60,60,71,71,76,74,60,64,73,67,58,59,62,70,75,3104547100
77,59,78,74,76,71,66,74,59,71,76,73,77,74,71,59,68,71,73,69,60,60,73,75,67,74,77,78,60,66,73,74,78,76,62,71,65,68,68,74,59,76,78,60,74,72,61,75,72,72,75,77,68,58,68,70,71,68,76,57,73,58,76,74,69,73,73,61,76,78,60,69,59,72,60,72,72,72,68,75,74,59,70,75,66,60,60,71,71,76,74,60,78,73,77,58,59,62,70,75,3239805500
78,78,78,74,79,71,77,78,67,78,78,77,80,74,71,59,73,73,78,74,60,60,80,77,69,74,77,78,60,80,76,77,78,78,78,78,78,78,69,74,59,76,78,60,78,78,61,79,72,78,78,77,76,78,77,76,77,68,77,57,77,58,76,74,69,73,79,61,79,78,60,79,63,77,60,79,77,78,77,78,79,59,79,76,77,60,60,76,77,79,74,61,78,78,77,58,59,69,78,77,3472070100
80,81,82,80,81,80,80,79,67,78,81,80,81,74,81,59,79,80,78,81,81,69,80,79,69,80,80,80,78,81,76,80,78,81,78,81,79,80,80,75,80,77,80,80,78,80,82,81,78,78,80,77,79,78,81,80,77,68,79,57,77,58,78,74,70,74,79,78,80,78,81,79,80,77,74,79,78,80,80,81,79,79,79,80,79,60,80,80,77,80,74,61,80,80,77,81,81,78,78,77,3692820100
80,81,82,80,81,80,80,80,67,78,81,80,81,79,81,59,81,80,81,83,81,79,80,79,69,80,80,80,82,81,76,80,80,81,78,81,80,80,80,75,80,80,80,80,82,80,82,81,78,80,80,80,82,81,82,80,79,82,80,57,77,80,78,81,78,81,79,81,82,78,81,79,80,77,76,79,79,80,81,81,79,80,79,81,79,60,80,82,77,82,74,61,80,80,77,82,83,81,79,77,3792605100
82,81,82,80,83,83,80,81,67,82,81,84,81,81,81,59,81,80,82,83,81,83,82,80,70,81,82,80,83,81,77,82,80,82,78,81,81,83,80,83,82,82,81,81,83,83,82,81,80,82,81,81,82,81,83,80,82,83,81,83,77,81,84,81,78,82,83,82,83,78,83,79,83,77,83,79,79,81,82,83,84,81,79,82,82,60,81,82,77,83,82,75,83,83,77,82,83,81,82,82,3886453900
85,86,84,85,84,85,86,84,84,86,84,86,84,86,82,83,86,86,82,83,83,86,85,85,83,84,86,85,86,84,83,86,84,86,85,81,85,83,86,83,83,84,85,85,85,83,86,83,85,86,86,84,83,85,84,85,83,84,84,86,86,84,85,85,83,86,83,84,84,85,86,83,85,86,84,84,84,85,86,85,84,86,86,83,84,84,84,84,85,83,87,84,84,84,84,83,84,84,84,84,4284450700
85,86,84,85,84,85,86,84,84,86,84,86,84,86,82,83,86,86,82,83,83,86,86,85,83,85,86,85,86,85,83,86,84,86,85,81,85,83,86,83,83,84,85,85,85,83,86,83,85,86,86,84,83,86,85,85,83,84,84,86,86,84,86,85,83,86,83,84,84,85,86,83,85,86,84,84,84,85,86,85,84,86,86,83,84,84,86,84,85,83,87,84,84,85,84,83,84,84,84,84,4304468200
