Number of Requested Messages,ns since start
0,860998400
0,885706500
0,976612600
0,1064265700
0,1173756200
0,1267337000
0,1365579700
0,1472072400
0,1582929300
0,1666888500
0,1803711900
0,1948871100
0,2065536700
0,2174057000
0,2234202600
0,2319137700
0,2745611200
0,3047538600
0,3280479300
0,3487780400
0,3772335400
0,4050210300
0,4055698400
0,4066661700
0,4413237000
0,4520333700
0,4604483900
0,4679673600
0,4681745300
0,4995932800
0,5173153000
0,5194375600
0,5487619700
0,5795337100
0,6442949700
0,8251930400
0,9738552900
0,11102893000
0,11348184200
0,11354720800
0,11372686400
0,11997835500
0,12019951900
0,12501714400
0,12521316800
0,13497595100
0,14074979000
0,14894074600
0,15456972200
0,15535237500
0,15733449800
0,15944186500
0,16059921300
0,16874978200
0,17093896600
0,17213560900
0,18544433800
0,19282320100
0,19603793200
0,19955436700
0,20600763300
0,20607389600
0,21494151800
0,21588468600
0,21687172100
0,22473187700
0,23296257500
0,23955918500
0,24031818300
0,24216278300
0,24662560700
0,24666802600
0,25008083100
0,25030325700
0,25399292200
0,26217598800
0,26232027000
0,27947074000
0,28006044600
0,28182973500
0,28221060600
0,28393693700
0,28396025300
0,28477528900
0,28964297500
0,28986325700
0,29229368900
0,29469751100
0,30807390000
0,31177672100
0,31464378600
0,31499777500
0,32182799400
0,32558757900
0,34004174400
0,36060677600
0,36987943500
0,37039726500
0,37216716600
0,37238409000
0,37309554300
0,37726495500
0,37910200400
0,37958804100
0,38024806300
0,38077264200
0,40726343800
0,40754814100
0,41047462000
0,42079093100
0,43591658000
0,43595635600
0,44215313500
0,44284561400
0,44587562500
0,45069830100
0,45232701600
0,45614202900
0,45673089400
0,45772665400
0,45775765900
0,46633289500
0,46984562600
0,47029438600
0,47917461500
0,48246990300
0,48366099400
0,48457184600
0,48623139700
0,49293828300
0,50220198400
0,50947202500
0,51214317100
0,52449234500
0,53245830200
0,53310320000
0,55756110600
0,55838726700
0,56008401300
0,57776595100
0,58047780700
0,58049372300
0,58519885100
0,58594649600
0,58757177200
0,58771634800
0,61048830800
