Witness Weight,Time (ns)
0,462184800
2,887534200
5,1026951000
8,1160428300
12,1160580300
17,1160707800
23,1160794900
30,1161034900
38,1181168500
47,1268842100
50,1269734700
54,1570201100
58,2078226900
62,2082628300
66,2083272800
73,2083575200
83,2738626500
88,2739216400
99,2739411800
103,2847193200
115,3393146200
128,4006103100
142,4389179500
147,4786216400
162,4786519300
178,4788123200
186,4816799100
203,4816966000
221,4817246500
240,5041464300
260,5041677400
281,5517449300
287,6024736900
292,6035911800
314,6036106200
337,6036436900
361,6086071500
368,6149583600
393,6708853000
419,7654485900
446,7654640500
474,7654980700
503,7655109200
533,7661720300
564,7662711400
573,7772425000
583,7925182400
615,8717154200
648,8717340400
682,8717473200
717,8719615200
753,8719861800
790,8720054900
796,8720176800
803,8908709200
811,9673808700
816,10061303300
827,10645490700
833,10646116800
839,10650600000
844,10770129100
882,10770290900
921,10772787800
961,10772961100
1002,10773126200
1044,10773298000
1087,10798852100
1131,10894993600
1176,10896365500
1222,10898043000
1269,10898934400
1317,10904334500
1366,10905606100
1416,10905951900
1467,10906137000
1519,11276708300
1527,11686225500
1536,12584008400
1589,12841322100
1643,13027864200
1698,13028061400
1754,13267437500
1811,13267835100
1869,13268835800
1928,13275751000
1988,13285605400
2049,13621358900
2061,13622303600
2123,13631276900
2186,13633945700
2250,13638421400
2256,13657767600
2321,13659718500
2387,13659863300
2394,13759062500
2401,13760193400
2468,13883609600
2476,14021871700
2544,14182829000
2553,14183435000
2622,14183654800
2692,14183940000
2763,14184159300
2835,14185445800
2908,16162666900
2982,16164787300
3057,16165328300
3133,16166616400
3210,16167206500
3288,16167879000
3367,18694817800
3376,20012483100
3386,20014589000
3399,21004892600
3479,21005413100
3560,21740604900
3642,21740864200
3725,21741109200
3809,21741273000
3894,21741459400
3980,21741659100
4067,21750881100
4155,21753507900
4244,21753780800
4334,21753988100
4425,21820569500
4435,22380668100
4446,22382326700
4538,22385309000
4631,22385817600
4725,22387454100
4732,22387880100
4740,22726402100
4835,22727618900
4843,22727780500
4852,22730349800
4948,22743239000
4959,22744438200
5056,22744757200
5154,22747516900
5253,22748603100
5353,24166424200
5454,24309206700
5556,24313185800
5659,24313693600
5763,24313992300
5868,24314421100
5880,24314840900
5892,24561126900
5902,24561217000
5913,24878965400
5927,25540105200
6033,25541730100
6140,25542038500
6248,25542361100
6357,25542708400
6467,25542961300
6578,26767434400
6591,26773223500
6703,27198588400
6816,27199506000
6930,27200003100
7045,27200608400
7161,27201242600
7278,27201919900
7396,27202586900
7515,27204353300
7635,27215136700
7756,27360452700
7765,27976238300
7887,27976565700
8010,28040100200
8022,28040246300
8035,28040876000
8159,28658202600
8284,29169133500
8410,29659240600
8537,29659459100
8665,29659653500
8794,29659863100
8924,29659993100
9055,29660071100
9065,29737161700
9197,29737407400
9330,29737609700
9464,29738608700
9479,29738773300
9495,29739444700
9508,29807457600
9522,29807530100
9537,29807752000
9553,29827978100
9688,31558564000
9824,32415453900
9841,32416758500
9855,33167388000
9870,33168096700
9881,34781990600
9898,35571270400
9916,35574660400
9934,35575571500
9953,35748136500
10090,35748586200
10228,35748982500
10367,35750174000
10507,35751119200
10648,35751525900
10790,35751913800
10933,35753073600
11077,35753506900
11222,36123451900
11368,36236531800
11387,36242336100
11534,37576101400
11548,37589310900
11558,38651137300
11570,41147271400
11590,41392549500
11738,41394177000
11887,44198363300
12037,44200827200
12188,46116455300
12203,46118379200
12219,46120785500
12236,46129134400
12388,46129556100
12541,46129937800
12695,46130395900
12850,46198015400
13006,46208832400
13024,46211947500
13043,46290698400
13063,46292218500
13079,48019094100
13092,48019171400
13106,48025704800
13123,48270521300
13280,48277228200
13438,48538155600
13597,49510501600
13757,49513749700
13918,49514402900
14080,49515021400
14243,49515597800
14407,49516217600
14572,53233816200
14592,56238998000
14758,56239530700
14925,56240040000
15093,56246273300
15262,56248176800
15432,56249337700
15603,56250851600
15775,56251692400
15948,58998970700
16122,59004498500
16297,59017380700
16473,59018118800
16650,59019063500
16828,59219643500
17007,59220410800
17187,59220857500
17368,59221592100
17550,59222176100
17733,59222702100
