UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,227824300
0,0,0,0,0,0,0,0,0,264261300
1,0,0,0,2,0,0,0,2,342431400
1,0,0,0,2,0,0,0,2,442097800
1,0,0,0,3,0,0,0,3,555591000
1,0,0,0,3,0,0,0,3,644330000
2,0,0,0,5,0,0,0,11,742228200
4,0,0,0,9,0,0,0,15,841978600
5,0,0,0,15,0,0,0,21,943366700
6,0,0,0,18,0,0,0,28,1043266600
8,0,0,0,22,0,0,0,37,1168148100
8,0,0,0,22,0,0,0,37,1294495600
8,0,0,0,23,0,0,0,42,1379468100
12,0,0,0,44,0,0,0,52,1485888900
12,0,0,0,44,0,0,0,52,1542622300
12,0,0,0,45,0,0,0,53,1660915200
12,0,0,0,45,0,0,0,53,1775955100
16,0,0,0,58,0,0,0,76,1869423000
16,0,0,0,58,0,0,0,76,1942933700
16,0,0,0,58,0,0,0,76,2308191700
16,0,0,0,58,0,0,0,76,2316750300
16,0,0,0,59,0,0,0,105,2878390800
35,0,0,0,135,0,0,0,191,3777629000
35,0,0,0,135,0,0,0,191,3874948400
35,0,0,0,135,0,0,0,191,4016077300
35,0,0,0,135,0,0,0,191,4073497200
35,0,0,0,136,0,0,0,210,4173420300
35,0,0,0,136,0,0,0,210,4281035000
35,0,0,0,136,0,0,0,210,4347771000
48,0,0,0,186,0,0,0,263,5094318900
48,0,0,0,186,0,0,0,274,5144635700
49,0,0,0,192,0,0,0,288,5705011600
49,0,0,0,192,0,0,0,288,5750630900
49,0,0,0,192,0,0,0,288,5955752600
97,0,0,0,412,0,0,0,527,8313367400
97,0,0,0,413,0,0,0,535,8388249800
97,0,0,0,413,0,0,0,535,8464782500
97,0,0,0,413,0,0,0,535,8607633500
97,0,0,0,413,0,0,0,542,9361891300
97,0,0,0,413,0,0,0,542,9889995800
116,0,0,0,485,0,0,0,713,10695426000
116,0,0,0,485,0,0,0,713,10743383300
116,0,0,0,485,0,0,0,713,10919642200
116,0,0,0,485,0,0,0,714,11041825200
116,0,0,0,485,0,0,0,714,11094852000
