Witness Weight,Time (ns)
0,211620000
2,386993500
5,933223800
9,1122659600
13,3259092400
18,3603847600
24,5603250700
29,5891393300
35,5894058300
42,6380587900
49,7129382200
57,7692982200
66,8037926200
74,10540951500
83,10676087400
93,11718700900
103,11860739700
114,12432628800
125,12553943500
137,13915648000
149,14701549500
162,16853590600
176,17542445000
191,17544305200
207,17544538100
224,18483546300
242,19340062900
261,19734289000
274,21621531900
288,21689563300
303,21690267000
323,22548422300
339,22878054700
356,29904857300
377,29906057100
399,30090844800
417,32481870200
436,32483585500
456,35473894500
477,35475242600
499,36587944100
522,36671182500
545,43720131700
569,43721910600
594,44648332000
620,44878969700
647,46285284400
671,46618563900
696,46619444900
722,46621835500
750,46621920800
777,48300077700
806,48573721700
836,53083072700
867,55486359800
895,56581000800
927,57107205900
956,58164915000
989,60617955900
1023,65249608500
1053,65249895700
