UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,149561500
0,0,0,0,0,0,0,0,0,212687500
0,0,0,0,1,0,0,0,1,268152100
0,0,0,0,1,0,0,0,1,341615200
1,0,0,0,2,0,0,0,3,444316500
2,0,0,0,5,0,0,0,10,550269200
2,0,0,0,7,0,0,0,12,651259200
6,0,0,0,13,0,0,0,23,868866100
6,0,0,0,13,0,0,0,23,960778700
7,0,0,0,16,0,0,0,27,1096327200
11,0,0,0,23,0,0,0,45,1194552800
12,0,0,0,26,0,0,0,48,1250322700
13,0,0,0,30,0,0,0,50,1379649700
13,0,0,0,31,0,0,0,50,1467982500
16,0,0,0,37,0,0,0,62,1596434700
17,0,0,0,38,0,0,0,63,1648354000
17,0,0,0,38,0,0,0,63,1755156400
17,0,0,0,39,0,0,0,63,1852417000
17,0,0,0,39,0,0,0,63,1982432000
30,0,0,0,71,0,0,0,92,2073339700
34,0,0,0,103,0,0,0,138,2806583000
34,0,0,0,103,0,0,0,138,2915970900
38,0,0,0,124,0,0,0,165,3402141200
38,0,0,0,124,0,0,0,198,3625690000
50,0,0,0,172,0,0,0,256,4363417900
51,0,0,0,173,0,0,0,262,4371330900
51,0,0,0,173,0,0,0,262,4508902200
51,0,0,0,173,0,0,0,262,5367751600
51,0,0,0,173,0,0,0,262,5584630100
51,0,0,0,173,0,0,0,262,5588094100
54,0,0,0,176,0,0,0,384,6308867200
55,0,0,0,177,0,0,0,384,7446449900
55,0,0,0,177,0,0,0,384,7579417500
72,0,0,0,245,0,0,0,526,8156140200
72,0,0,0,245,0,0,0,526,8182851900
73,0,0,0,246,0,0,0,526,8280801000
82,0,0,0,304,0,0,0,554,8510937000
83,0,0,0,305,0,0,0,554,8719780400
83,0,0,0,305,0,0,0,554,8760068300
83,0,0,0,305,0,0,0,554,8990494300
147,0,0,0,556,0,0,0,804,10516703900
147,0,0,0,556,0,0,0,804,10843209800
147,0,0,0,556,0,0,0,804,10962183900
147,0,0,0,557,0,0,0,819,11019660000
147,0,0,0,558,0,0,0,874,11177248100
147,0,0,0,558,0,0,0,874,11246541800
