UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,122697000
0,0,0,0,0,0,0,0,0,153039900
0,0,0,0,1,0,0,0,1,253106600
1,0,0,0,2,0,0,0,3,352552300
1,0,0,0,3,0,0,0,4,453211200
1,0,0,0,5,0,0,0,12,553074900
3,0,0,0,9,0,0,0,14,655535900
3,0,0,0,9,0,0,0,14,760863500
6,0,0,0,14,0,0,0,26,865076100
10,0,0,0,24,0,0,0,40,1159861700
15,0,0,0,45,0,0,0,67,1909466400
15,0,0,0,45,0,0,0,71,2001958300
15,0,0,0,45,0,0,0,71,2188712400
30,0,0,0,100,0,0,0,135,2537511700
30,0,0,0,100,0,0,0,135,2592545800
30,0,0,0,100,0,0,0,135,2664279400
33,0,0,0,109,0,0,0,146,2759231700
39,0,0,0,119,0,0,0,154,2858491400
42,0,0,0,126,0,0,0,161,2959974700
43,0,0,0,130,0,0,0,174,3052214600
45,0,0,0,141,0,0,0,186,3170320600
48,0,0,0,150,0,0,0,197,3367250200
49,0,0,0,151,0,0,0,211,3469497500
49,0,0,0,151,0,0,0,211,3560058500
51,0,0,0,171,0,0,0,232,3696914000
60,0,0,0,194,0,0,0,250,4191005100
60,0,0,0,194,0,0,0,250,4208710200
60,0,0,0,194,0,0,0,250,4292797400
60,0,0,0,194,0,0,0,299,4391699500
76,0,0,0,275,0,0,0,349,4663547700
76,0,0,0,275,0,0,0,349,4874315000
82,0,0,0,312,0,0,0,371,4969642500
82,0,0,0,313,0,0,0,374,5063477600
89,0,0,0,345,0,0,0,407,5510312400
89,0,0,0,345,0,0,0,407,5512301000
89,0,0,0,345,0,0,0,407,5555001400
89,0,0,0,345,0,0,0,407,5657467900
109,0,0,0,410,0,0,0,534,6938683700
109,0,0,0,410,0,0,0,563,6957425900
109,0,0,0,410,0,0,0,563,7332236200
109,0,0,0,410,0,0,0,563,7334389300
109,0,0,0,410,0,0,0,563,7406232500
109,0,0,0,411,0,0,0,563,7566005900
109,0,0,0,411,0,0,0,607,7818203500
109,0,0,0,412,0,0,0,627,7844313400
109,0,0,0,412,0,0,0,627,7881796300
109,0,0,0,412,0,0,0,627,8785296100
109,0,0,0,413,0,0,0,747,9015815100
109,0,0,0,413,0,0,0,747,9039050600
109,0,0,0,413,0,0,0,747,9198192800
109,0,0,0,413,0,0,0,747,9236308100
109,0,0,0,413,0,0,0,747,9310829300
109,0,0,0,413,0,0,0,747,9626160800
152,0,0,0,603,0,0,0,838,9886585600
152,0,0,0,603,0,0,0,838,9904793900
163,0,0,0,664,0,0,0,876,10353340500
163,0,0,0,669,0,0,0,898,10937395000
163,0,0,0,671,0,0,0,931,11638927400
163,0,0,0,671,0,0,0,974,11700285900
163,0,0,0,671,0,0,0,974,11781409600
173,0,0,0,791,0,0,0,1002,12114827100
173,0,0,0,791,0,0,0,1009,12145849100
173,0,0,0,791,0,0,0,1009,12190649100
173,0,0,0,791,0,0,0,1009,12661418500
181,0,0,0,887,0,0,0,1112,14211213400
181,0,0,0,887,0,0,0,1112,14584152100
181,0,0,0,887,0,0,0,1112,14610051700
182,0,0,0,962,0,0,0,1244,14978161300
182,0,0,0,963,0,0,0,1244,15401754300
182,0,0,0,963,0,0,0,1244,15570619300
182,0,0,0,963,0,0,0,1278,15608357600
182,0,0,0,963,0,0,0,1278,15817595600
183,0,0,0,1030,0,0,0,1321,16023766700
183,0,0,0,1030,0,0,0,1321,16089914300
183,0,0,0,1030,0,0,0,1326,16185289000
186,0,0,0,1153,0,0,0,1372,16686499700
186,0,0,0,1160,0,0,0,1403,17055109000
186,0,0,0,1181,0,0,0,1462,17870081600
186,0,0,0,1181,0,0,0,1462,17872010700
186,0,0,0,1184,0,0,0,1489,17986682700
186,0,0,0,1184,0,0,0,1489,18154325600
186,0,0,0,1184,0,0,0,1489,18324511700
186,0,0,0,1184,0,0,0,1489,18712811800
186,0,0,0,1184,0,0,0,1489,18950601100
188,0,0,0,1280,0,0,0,1684,21037591300
188,0,0,0,1280,0,0,0,1684,21076251600
188,0,0,0,1280,0,0,0,1684,21204355400
188,0,0,0,1281,0,0,0,1709,21448857100
190,0,0,0,1302,0,0,0,1765,21765161100
190,0,0,0,1302,0,0,0,1766,21960999300
190,0,0,0,1302,0,0,0,1766,22061809400
190,0,0,0,1355,0,0,0,1812,22365392500
190,0,0,0,1355,0,0,0,1812,22478447300
190,0,0,0,1356,0,0,0,1828,22605950300
191,0,0,0,1520,0,0,0,1937,23729857000
191,0,0,0,1544,0,0,0,1969,24299962300
191,0,0,0,1545,0,0,0,1977,24479759000
191,0,0,0,1545,0,0,0,1977,24585211100
191,0,0,0,1545,0,0,0,1977,24656186500
191,0,0,0,1545,0,0,0,1977,24764059800
194,0,0,0,1670,0,0,0,2009,24899556900
194,0,0,0,1670,0,0,0,2009,24956666400
194,0,0,0,1671,0,0,0,2009,25103356500
194,0,0,0,1671,0,0,0,2009,25548709800
196,0,0,0,2018,0,0,0,2310,28875251100
196,0,0,0,2018,0,0,0,2310,29001941700
196,0,0,0,2018,0,0,0,2310,29087725500
196,0,0,0,2019,0,0,0,2343,29234900800
196,0,0,0,2020,0,0,0,2343,29257323900
196,0,0,0,2020,0,0,0,2358,29589986400
196,0,0,0,2020,0,0,0,2358,29596277400
196,0,0,0,2076,0,0,0,2391,29766450000
196,0,0,0,2076,0,0,0,2393,29987650900
196,0,0,0,2130,0,0,0,2444,30845445600
196,0,0,0,2130,0,0,0,2444,31291737000
196,0,0,0,2130,0,0,0,2444,31485346300
196,0,0,0,2130,0,0,0,2444,31514711000
196,0,0,0,2130,0,0,0,2444,31651438100
196,0,0,0,2131,0,0,0,2492,31842124700
196,0,0,0,2133,0,0,0,2519,32307584100
196,0,0,0,2133,0,0,0,2556,32871706500
196,0,0,0,2134,0,0,0,2583,32954501900
196,0,0,0,2134,0,0,0,2583,33126235900
196,0,0,0,2151,0,0,0,2605,33379468100
196,0,0,0,2152,0,0,0,2605,33504923300
196,0,0,0,2198,0,0,0,2674,33819510100
196,0,0,0,2199,0,0,0,2674,33834238800
196,0,0,0,2199,0,0,0,2675,33857339200
197,0,0,0,2279,0,0,0,2698,34065174200
197,0,0,0,2298,0,0,0,2702,34080203200
197,0,0,0,2375,0,0,0,2766,35541758100
198,0,0,0,2440,0,0,0,2806,37188349900
198,0,0,0,2441,0,0,0,2806,37466991000
198,0,0,0,2441,0,0,0,2806,38297311200
198,0,0,0,2441,0,0,0,2939,38463439100
198,0,0,0,2441,0,0,0,2939,38575500000
198,0,0,0,2441,0,0,0,2939,38885581100
198,0,0,0,2442,0,0,0,3016,39076700400
198,0,0,0,2442,0,0,0,3016,39352050200
198,0,0,0,2442,0,0,0,3016,39391038200
198,0,0,0,2442,0,0,0,3016,39520760800
198,0,0,0,2442,0,0,0,3016,39737464600
198,0,0,0,2546,0,0,0,3161,40463446200
198,0,0,0,2546,0,0,0,3161,40480399700
198,0,0,0,2546,0,0,0,3161,40558960700
198,0,0,0,2546,0,0,0,3161,40769867400
198,0,0,0,2546,0,0,0,3161,40815316500
198,0,0,0,2546,0,0,0,3161,41040090900
198,0,0,0,2546,0,0,0,3161,41056596000
198,0,0,0,2546,0,0,0,3161,41169709300
198,0,0,0,2547,0,0,0,3187,41535457100
198,0,0,0,2548,0,0,0,3239,41556445800
198,0,0,0,2548,0,0,0,3239,41866447300
198,0,0,0,2600,0,0,0,3289,42322123600
198,0,0,0,2600,0,0,0,3289,42338715000
198,0,0,0,2600,0,0,0,3289,42463644600
198,0,0,0,2600,0,0,0,3289,42575256600
198,0,0,0,2602,0,0,0,3289,43154073900
198,0,0,0,2602,0,0,0,3380,43552721400
198,0,0,0,2602,0,0,0,3380,43561965500
198,0,0,0,2602,0,0,0,3380,43707140100
198,0,0,0,2634,0,0,0,3435,44245492900
198,0,0,0,2634,0,0,0,3435,44260674900
198,0,0,0,2635,0,0,0,3440,44439367700
198,0,0,0,2635,0,0,0,3440,44708637600
198,0,0,0,2709,0,0,0,3721,47596578500
198,0,0,0,2709,0,0,0,3721,47867015000
198,0,0,0,2730,0,0,0,3785,48340315700
198,0,0,0,2767,0,0,0,3841,49253274400
198,0,0,0,2767,0,0,0,3846,49672014800
198,0,0,0,2768,0,0,0,3846,50326401900
198,0,0,0,2768,0,0,0,3846,50611466000
198,0,0,0,2768,0,0,0,3846,50867932500
198,0,0,0,2768,0,0,0,3846,51290781700
199,0,0,0,2915,0,0,0,3933,52086789000
199,0,0,0,2915,0,0,0,3933,52158626900
199,0,0,0,3013,0,0,0,3986,52295148700
199,0,0,0,3014,0,0,0,3986,52608607900
199,0,0,0,3014,0,0,0,3986,52720255900
199,0,0,0,3014,0,0,0,3991,52822649400
199,0,0,0,3014,0,0,0,3991,52885795500
199,0,0,0,3014,0,0,0,3991,52979291700
199,0,0,0,3014,0,0,0,3991,53103658900
199,0,0,0,3014,0,0,0,3991,53180993000
199,0,0,0,3014,0,0,0,3991,53317052300
199,0,0,0,3015,0,0,0,4031,53579330700
199,0,0,0,3015,0,0,0,4031,53626686000
199,0,0,0,3015,0,0,0,4031,53828756500
199,0,0,0,3180,0,0,0,4063,53996529900
199,0,0,0,3285,0,0,0,4066,54136975500
199,0,0,0,3285,0,0,0,4067,54188926500
199,0,0,0,3328,0,0,0,4111,55449444500
199,0,0,0,3430,0,0,0,4197,57410480100
199,0,0,0,3430,0,0,0,4197,57469916100
199,0,0,0,3488,0,0,0,4239,57925864300
199,0,0,0,3489,0,0,0,4239,57959400000
199,0,0,0,3489,0,0,0,4280,58074966700
199,0,0,0,3489,0,0,0,4280,58270226800
199,0,0,0,3490,0,0,0,4280,59188950000
199,0,0,0,3566,0,0,0,4491,59830411200
199,0,0,0,3567,0,0,0,4506,60599000500
199,0,0,0,3567,0,0,0,4527,61163140300
199,0,0,0,3567,0,0,0,4527,61168038100
199,0,0,0,3569,0,0,0,4547,61831027700
199,0,0,0,3701,0,0,0,4748,63263371500
