Message ID,Issuance Time (unix),Confirmation Time (ns),Weight,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685101549,324626700,14,1,12,541952400
3,1685101549,479051300,14,2,21,777119100
4,1685101549,510020100,14,3,26,863191100
10,1685101549,435988500,14,4,30,926194500
2,1685101549,747148600,12,5,34,1039079300
5,1685101549,777357900,14,6,40,1135716000
12,1685101549,715879500,14,7,42,1257766800
21,1685101549,480887500,14,8,44,1257951800
8,1685101549,828380200,12,9,45,1278874500
26,1685101549,445204900,14,10,47,1308356200
30,1685101549,583402600,14,11,62,1509587600
7,1685101549,1156220600,14,12,67,1578474000
32,1685101549,691053300,14,13,70,1683380300
43,1685101550,1217042900,14,14,123,2474889900
44,1685101550,1217093400,14,15,124,2474995100
6,1685101549,2114360600,14,16,124,2475026800
15,1685101549,1846367100,12,17,124,2475327300
47,1685101550,1167194700,14,18,125,2475487500
17,1685101549,1788707300,14,19,125,2475894800
62,1685101550,966655100,14,20,126,2476197200
71,1685101550,793056900,14,21,127,2476448200
124,1685101551,1792800,14,22,128,2476699700
27,1685101549,1613274600,12,23,128,2476912200
125,1685101551,1877200,14,24,129,2477290800
40,1685101549,1364565700,14,25,129,2477744000
126,1685101551,1921300,14,26,130,2478110900
127,1685101551,1957500,14,27,131,2478241600
50,1685101550,1127161200,14,28,131,2478695500
51,1685101550,1126923300,13,29,131,2478749200
18,1685101549,1780624700,12,30,131,2479183200
31,1685101549,1500390000,12,31,131,2479542500
29,1685101549,1829813700,12,32,145,2727574000
37,1685101549,1669482900,14,33,145,2731646000
128,1685101551,266908900,14,34,146,2743378300
38,1685101549,1721838600,14,35,152,2784096500
20,1685101549,2024526000,14,36,153,2799564800
129,1685101551,363428800,14,37,154,2840626400
75,1685101550,1114891500,14,38,154,2878764400
130,1685101551,400919400,14,39,155,2879004000
131,1685101551,439822900,14,40,157,2918010700
146,1685101551,175696900,14,41,158,2918198000
80,1685101550,1107433900,12,42,161,2946885900
154,1685101551,185067700,14,43,174,3025607000
155,1685101551,174885600,14,44,176,3053800700
24,1685101549,2229281400,14,45,176,3060118600
42,1685101550,1832679200,13,46,176,3060204400
33,1685101549,2023149100,14,47,176,3060352400
52,1685101550,1855945800,12,48,190,3207884000
157,1685101551,290372900,14,49,191,3208311000
102,1685101550,1042350500,14,50,191,3208401500
158,1685101551,307230100,14,51,192,3225263800
11,1685101549,3113324000,14,52,225,3650997300
14,1685101549,3040635900,14,53,225,3651092400
60,1685101550,2154606600,12,54,225,3651136300
174,1685101551,625666900,14,55,226,3651213400
176,1685101551,597655900,14,56,227,3651343500
9,1685101549,3170827300,14,57,227,3651834600
28,1685101549,2763833100,14,58,227,3651906200
191,1685101552,443964600,14,59,228,3652208600
192,1685101552,427131300,14,60,229,3652346900
19,1685101549,2902460900,14,61,229,3652463800
226,1685101552,1323300,14,62,230,3652484300
227,1685101552,16135700,14,63,232,3667387000
16,1685101549,3121502400,13,64,247,3768066500
228,1685101552,116230500,14,65,248,3768355700
103,1685101550,1605638000,13,66,248,3771746100
105,1685101550,1591085100,12,67,248,3771839100
133,1685101551,1289619000,12,68,248,3772219100
229,1685101552,120160600,14,69,249,3772419500
230,1685101552,120035000,14,70,250,3772512000
35,1685101549,2733640700,14,71,250,3772767400
49,1685101550,3244750700,14,72,337,4594277400
73,1685101550,2849795000,12,73,337,4594643800
107,1685101550,2399633000,14,74,337,4594842400
232,1685101552,927852700,14,75,338,4595174100
248,1685101552,827234400,14,76,339,4595341900
249,1685101552,823058500,14,77,340,4595418900
250,1685101552,823141000,14,78,341,4595603300
338,1685101553,1044700,14,79,342,4596066800
98,1685101550,2456505800,14,80,342,4596274600
99,1685101550,2456392500,14,81,342,4596339300
132,1685101551,2115144500,14,82,342,4596406100
166,1685101551,1620703700,14,83,342,4596468100
22,1685101549,3798432100,14,84,342,4596564900
167,1685101551,1618306200,14,85,342,4596728000
57,1685101550,3102509700,14,86,342,4597280600
85,1685101550,2690101800,14,87,342,4597347400
112,1685101551,2336831800,12,88,342,4597573300
339,1685101553,3041800,14,89,343,4598319700
114,1685101551,2250124200,13,90,343,4598428700
110,1685101551,2356458400,14,91,343,4598491800
340,1685101553,3320700,14,92,344,4598732800
341,1685101553,3407300,14,93,345,4598945700
342,1685101553,3157000,14,94,346,4599091900
180,1685101551,1516996500,14,95,346,4599195000
181,1685101551,1516787100,14,96,346,4599397600
140,1685101551,1965159800,14,97,346,4599540300
141,1685101551,1964701400,14,98,346,4599603100
115,1685101551,2251057800,12,99,346,4599675900
343,1685101553,1959100,14,100,347,4600198800
143,1685101551,1903785900,12,101,347,4600317500
169,1685101551,1613700200,14,102,347,4600472500
344,1685101553,2124900,14,103,348,4600803800
217,1685101552,1067969200,14,104,348,4601099900
48,1685101550,3255498500,14,105,349,4603416200
218,1685101552,1066338700,14,106,349,4603604100
55,1685101550,3248661100,12,107,349,4604376600
113,1685101551,2563805900,13,108,369,4905610600
183,1685101551,1817982600,14,109,369,4905809400
259,1685101552,1028428700,14,110,369,4905856600
265,1685101552,996694700,14,111,369,4905945600
285,1685101552,848040900,14,112,369,4906071900
296,1685101552,796663000,14,113,369,4906105300
168,1685101551,1927390300,14,114,369,4906240800
46,1685101550,3610935200,14,115,369,4906339800
306,1685101553,580652700,14,116,369,4906417300
171,1685101551,1914942200,14,117,369,4906788500
188,1685101551,1747404900,14,118,369,4906953600
197,1685101552,1658049000,14,119,369,4907021200
96,1685101550,2822057700,14,120,370,4937269600
212,1685101552,1471016700,14,121,370,4937357100
70,1685101550,3255429200,14,122,370,4937419800
45,1685101550,3661719900,14,123,370,4937516300
58,1685101550,3441392100,14,124,370,4937595100
23,1685101549,4132786500,14,125,371,4939861300
36,1685101549,3899632000,13,126,371,4939921300
149,1685101551,2190563000,12,127,371,4939987400
345,1685101553,376074800,14,128,374,4974960100
25,1685101549,4257872300,14,129,387,5106774800
346,1685101553,507964700,14,130,388,5106999200
347,1685101553,507068600,14,131,389,5107203600
76,1685101550,3432085800,14,132,395,5197889300
69,1685101550,3533555400,12,133,395,5198557000
163,1685101551,2231772700,14,134,395,5198693900
164,1685101551,2225749800,14,135,395,5198784100
119,1685101551,2817906400,12,136,395,5198842200
88,1685101550,3259316000,14,137,395,5199033000
184,1685101551,2111538600,13,138,395,5199495000
65,1685101550,3655724700,14,139,395,5199666600
89,1685101550,3182092300,12,140,395,5199683200
86,1685101550,3290508600,13,141,395,5199827200
100,1685101550,3059248300,12,142,395,5199924700
74,1685101550,3455452500,14,143,395,5201647100
348,1685101553,635544600,14,144,399,5236288900
233,1685101552,2617543600,11,145,504,6294545700
177,1685101551,3225425500,14,146,504,6294660100
374,1685101553,1321268300,14,147,505,6295406300
388,1685101553,1189077300,14,148,506,6295901400
389,1685101553,1189191100,14,149,507,6296330200
399,1685101554,1060481400,14,150,508,6296681800
54,1685101550,4941228200,14,151,508,6296909500
225,1685101552,2679894500,12,152,508,6303358900
254,1685101552,2598505400,14,153,509,6415936900
87,1685101550,4499214600,14,154,509,6418162300
59,1685101550,4922034500,14,155,510,6418348000
505,1685101555,123094800,14,156,511,6418446000
506,1685101555,122774300,14,157,512,6418602100
251,1685101552,2632676200,14,158,512,6421600900
179,1685101551,3349358800,13,159,512,6421690200
187,1685101551,3277298800,14,160,512,6421826500
186,1685101551,3323188200,12,161,512,6422727400
185,1685101551,3325751700,12,162,512,6422985400
237,1685101552,2708027600,14,163,512,6423289300
206,1685101552,3036257600,12,164,512,6423423800
208,1685101552,3027176100,13,165,512,6424915900
255,1685101552,2607507000,14,166,512,6425201100
256,1685101552,2607285500,14,167,512,6425318200
90,1685101550,4403233200,14,168,513,6425613900
123,1685101551,3974573700,14,169,513,6425674600
108,1685101550,4229357500,14,170,513,6425840400
507,1685101555,129902600,14,171,514,6426182600
508,1685101555,159183900,14,172,516,6455673200
511,1685101555,94694800,14,173,527,6513101300
512,1685101555,171923100,14,174,533,6590479600
514,1685101555,165659600,14,175,534,6591759700
211,1685101552,3969239500,12,176,607,7367305200
97,1685101550,5235686500,13,177,607,7367349000
56,1685101550,7299750100,14,178,747,8793745100
150,1685101551,6467206900,12,179,768,9219013500
68,1685101550,8186183800,12,180,827,9819916900
93,1685101550,7756042800,13,181,827,9820007100
161,1685101551,6885381600,14,182,827,9820247300
234,1685101552,6142854900,14,183,827,9820344100
82,1685101550,7946953600,14,184,827,9820699900
39,1685101549,8728667900,14,185,827,9820941100
156,1685101551,6920181500,14,186,827,9821023200
172,1685101551,6825597800,12,187,827,9821512400
79,1685101550,7989889600,14,188,827,9821597700
316,1685101553,5420036400,14,189,827,9821984000
64,1685101550,8296758900,14,190,827,9822224100
13,1685101549,9230317400,14,191,827,9822799400
135,1685101551,7310652500,12,192,827,9822957900
516,1685101555,3367486300,14,193,828,9823093100
527,1685101555,3310333900,14,194,829,9823367600
215,1685101552,6313224800,14,195,829,9823721300
270,1685101552,5874658400,14,196,829,9823891200
196,1685101552,6576499100,14,197,829,9824119000
258,1685101552,5983844200,14,198,829,9824322000
95,1685101550,7732763200,14,199,829,9825254100
41,1685101549,8686051300,14,200,829,9825756800
66,1685101550,8265715700,14,201,829,9825830800
67,1685101550,8265487200,14,202,829,9825924700
203,1685101552,6516511100,14,203,829,9826001200
104,1685101550,7648649200,14,204,829,9826201000
332,1685101553,5271019200,14,205,829,9826279000
262,1685101552,5935965900,12,206,829,9826734700
221,1685101552,6266233800,14,207,829,9826803900
222,1685101552,6266141500,14,208,829,9826825900
244,1685101552,6075096200,14,209,829,9827296300
266,1685101552,5922869300,14,210,830,9833527700
267,1685101552,5924785300,14,211,830,9835974500
457,1685101554,3956715200,14,212,830,9836308100
317,1685101553,5434245900,14,213,830,9836388100
533,1685101555,3251425400,14,214,832,9841889500
53,1685101550,8490444400,14,215,832,9842698200
274,1685101552,5875514300,12,216,832,9843197500
366,1685101553,5054590200,14,217,832,9843444000
367,1685101553,5053467300,14,218,832,9843514200
335,1685101553,5271829800,14,219,832,9843617600
323,1685101553,5382586500,14,220,832,9843705400
295,1685101552,5734613500,11,221,832,9843873200
534,1685101555,3252358000,14,222,833,9844038100
828,1685101558,21261500,14,223,834,9844297200
829,1685101558,21151300,14,224,835,9844434000
78,1685101550,8013154400,14,225,835,9844607700
83,1685101550,7955843900,14,226,835,9844620800
182,1685101551,6760447900,14,227,835,9844673900
220,1685101552,6295108700,14,228,835,9844777700
81,1685101550,7973301500,14,229,835,9845042000
247,1685101552,6079938500,14,230,835,9845109500
263,1685101552,5945548800,14,231,835,9845274200
145,1685101551,7131416300,14,232,835,9845373900
309,1685101553,5488540500,13,233,835,9845501000
311,1685101553,5485506800,12,234,835,9845648200
384,1685101553,4779702000,14,235,835,9846064500
333,1685101553,5290869500,12,236,835,9846275700
84,1685101550,7954642400,14,237,835,9846557200
271,1685101552,5897307800,14,238,835,9846654500
162,1685101551,6887926200,14,239,835,9846748000
178,1685101551,6775919200,14,240,835,9846853900
282,1685101552,5812340500,12,241,835,9846914600
272,1685101552,5897531900,14,242,835,9846989500
34,1685101549,8809015400,14,243,835,9847212500
61,1685101550,8349157900,14,244,835,9847260200
281,1685101552,5813465700,12,245,835,9847308700
239,1685101552,6117211100,14,246,835,9847393400
240,1685101552,6115844600,14,247,835,9847442200
241,1685101552,6114137200,14,248,835,9847505000
209,1685101552,6449744200,14,249,835,9847558000
210,1685101552,6449600400,12,250,835,9847635800
257,1685101552,6013303200,14,251,835,9847698400
369,1685101553,5010425900,12,252,835,9847752500
832,1685101558,6388700,14,253,836,9848004700
275,1685101552,5873969500,11,254,836,9848297200
833,1685101558,4442000,14,255,837,9848472000
111,1685101551,7603182200,14,256,837,9848600700
287,1685101552,5771438100,13,257,837,9848797500
481,1685101554,3801326700,14,258,837,9849063300
561,1685101555,3030881400,14,259,837,9849132600
562,1685101555,3023579700,14,260,837,9849225100
205,1685101552,6466895800,14,261,837,9849366500
448,1685101554,4178265000,14,262,837,9854426200
449,1685101554,4180235400,14,263,837,9857313200
834,1685101558,14494500,14,264,838,9858749800
364,1685101553,5086838600,13,265,838,9858886800
242,1685101552,6111965200,14,266,838,9859872900
139,1685101551,7229252900,14,267,838,9860102200
418,1685101554,4414455800,14,268,838,9860217400
231,1685101552,6193795600,14,269,838,9860344100
520,1685101555,3379650400,14,270,838,9860678100
170,1685101551,6872701200,14,271,838,9860841900
297,1685101552,5746804900,14,272,838,9860958000
835,1685101558,191270200,14,273,856,10035655200
63,1685101550,8693660700,14,274,870,10212562400
458,1685101554,4332897600,14,275,870,10212605700
459,1685101554,4332845500,14,276,870,10212850000
460,1685101554,4333753500,14,277,870,10213844000
461,1685101554,4333340200,14,278,870,10214083500
224,1685101552,6604612800,14,279,870,10214244200
355,1685101553,5523882000,14,280,870,10214315000
836,1685101558,366665800,14,281,871,10214623200
634,1685101556,2394782300,14,282,871,10215269900
635,1685101556,2393499700,14,283,871,10215328000
636,1685101556,2393768600,14,284,871,10215717000
837,1685101558,367509200,14,285,872,10215940600
462,1685101554,4335604300,14,286,872,10216476100
72,1685101550,8474962900,14,287,872,10216610200
152,1685101551,7432652400,14,288,872,10216677500
428,1685101554,4726350500,14,289,872,10216799100
430,1685101554,4720899400,14,290,872,10216940200
649,1685101556,2277209100,14,291,872,10216976300
109,1685101551,8004964800,14,292,872,10218109200
321,1685101553,5784483200,14,293,872,10218178300
463,1685101554,4334091500,14,294,872,10218355000
464,1685101554,4334074200,14,295,872,10218477300
469,1685101554,4271735700,14,296,872,10218570600
260,1685101552,6331451300,14,297,872,10219049000
331,1685101553,5689827100,11,298,872,10219391700
368,1685101553,5423393700,12,299,872,10219485000
136,1685101551,7636816700,14,300,872,10220391000
202,1685101552,6927397100,13,301,872,10220462000
189,1685101551,7038184500,14,302,872,10220624400
375,1685101553,5240361600,14,303,872,10220740100
116,1685101551,7870484500,13,304,872,10220833400
283,1685101552,6181292000,14,305,872,10221239900
838,1685101558,362748300,14,306,873,10221435600
138,1685101551,7591967900,13,307,873,10222319000
839,1685101558,361522200,14,308,874,10222612900
871,1685101559,8409100,14,309,875,10222982800
872,1685101559,7449500,14,310,876,10223374000
308,1685101553,5887220400,13,311,876,10223803300
91,1685101550,8599108800,14,312,898,10646609900
94,1685101550,9479897900,14,313,974,11570530500
201,1685101552,8285821600,11,314,974,11570558300
371,1685101553,6909822800,14,315,984,11847998000
483,1685101554,5739972100,14,316,984,11848112500
471,1685101554,5887617200,14,317,984,11848185600
873,1685101559,1626963600,14,318,985,11848340500
874,1685101559,1626048100,14,319,986,11848631800
875,1685101559,1625943300,14,320,987,11848873200
876,1685101559,1625747400,14,321,988,11849065100
379,1685101553,6896433300,11,322,992,11925107500
985,1685101560,77190700,14,323,994,11925484500
637,1685101556,4103765100,14,324,994,11925831700
667,1685101556,3884089800,14,325,994,11926041800
668,1685101556,3883488600,14,326,994,11926165000
669,1685101556,3883514000,14,327,994,11926303500
718,1685101557,3474304000,14,328,994,11926429400
719,1685101557,3474400200,14,329,994,11926763400
720,1685101557,3474426000,14,330,994,11926894400
721,1685101557,3474440500,14,331,994,11927032900
986,1685101560,79189900,14,332,995,11927772200
420,1685101554,6479232000,14,333,995,11928263900
421,1685101554,6477758300,14,334,995,11928389600
431,1685101554,6428981900,14,335,995,11928583300
722,1685101557,3476504300,14,336,995,11929238800
723,1685101557,3476495800,14,337,995,11929390000
310,1685101553,7569469700,14,338,995,11929560800
312,1685101553,7569466300,13,339,995,11929665200
313,1685101553,7568575000,12,340,995,11929768100
453,1685101554,6097927900,14,341,995,11930205700
544,1685101555,5252230300,14,342,995,11930276800
286,1685101552,7865327300,14,343,995,11930361500
236,1685101552,8238023200,12,344,995,11930786600
314,1685101553,7549937700,14,345,995,11930880100
353,1685101553,7268862300,11,346,995,11931324900
484,1685101554,5823274800,14,347,995,11931529700
219,1685101552,8387724000,12,348,995,11931663500
325,1685101553,7453624300,14,349,995,11931759900
190,1685101551,8744637100,13,350,995,11931835200
301,1685101552,7742305300,12,351,995,11931983800
585,1685101555,4865762500,14,352,995,11932312400
476,1685101554,5906798000,14,353,995,11932396200
501,1685101555,5676466500,14,354,995,11932461900
280,1685101552,7902121900,14,355,995,11932776300
519,1685101555,5467171700,14,356,995,11932842600
443,1685101554,6301336700,14,357,995,11932941000
456,1685101554,6061544700,12,358,995,11936646700
724,1685101557,3480837900,14,359,995,11936870800
987,1685101560,89833100,14,360,996,11938621100
988,1685101560,89878900,14,361,997,11938928800
993,1685101560,13807200,14,362,998,11939170600
995,1685101560,11888200,14,363,999,11939605800
165,1685101551,8965755800,12,364,999,11940400100
305,1685101553,7624610400,12,365,999,11940594300
214,1685101552,8434513900,12,366,999,11940677800
216,1685101552,8408408400,12,367,999,11940768000
522,1685101555,5441791800,14,368,999,11941017600
351,1685101553,7282705500,12,369,999,11941213300
996,1685101560,2878100,14,370,1000,11941426800
997,1685101560,2878700,14,371,1001,11941754900
252,1685101552,8151834700,14,372,1001,11942353300
396,1685101554,6739625800,14,373,1001,11942662200
998,1685101560,3675900,14,374,1002,11942788900
524,1685101555,5441566800,14,375,1002,11943020400
318,1685101553,7530868700,14,376,1002,11943100400
329,1685101553,7445614400,14,377,1002,11943180200
526,1685101555,5434138800,14,378,1002,11943247800
586,1685101555,4865324200,14,379,1002,11943344200
564,1685101555,5004803100,14,380,1002,11943426700
328,1685101553,7457395700,13,381,1002,11943524200
472,1685101554,5982983800,14,382,1002,11943616300
298,1685101552,7829564000,14,383,1002,11943836400
434,1685101554,6401450800,14,384,1002,11943898800
565,1685101555,5003544200,14,385,1002,11943961800
568,1685101555,4991615600,14,386,1002,11944046700
626,1685101556,4238706100,14,387,1002,11944178100
144,1685101551,9243160100,12,388,1002,11944300800
580,1685101555,4894281000,14,389,1002,11944933800
582,1685101555,6243456900,14,390,1105,13300310000
583,1685101555,6243422100,14,391,1105,13300408900
521,1685101555,6806118100,14,392,1105,13300502200
386,1685101553,8199706300,14,393,1105,13300869900
549,1685101555,6589344400,14,394,1105,13300964500
550,1685101555,6586828000,14,395,1105,13301130900
442,1685101554,7691267100,12,396,1105,13301216700
435,1685101554,7755755900,14,397,1105,13301376600
999,1685101560,1361973500,14,398,1106,13301504500
725,1685101557,4845362700,14,399,1106,13301768800
726,1685101557,4840044700,14,400,1106,13301973700
1000,1685101560,1360767300,14,401,1107,13302184600
429,1685101554,7810088600,14,402,1107,13302545700
712,1685101557,4881896300,14,403,1107,13302824900
1001,1685101560,1361283600,14,404,1108,13302984900
1002,1685101560,1360465400,14,405,1109,13303205300
193,1685101552,10077701500,14,406,1109,13303366100
101,1685101550,11149050400,14,407,1109,13303457200
727,1685101557,4838943300,14,408,1109,13303785400
762,1685101557,4280915200,14,409,1109,13303895500
862,1685101558,3202801800,14,410,1109,13311008300
1106,1685101562,9725500,14,411,1110,13311215400
142,1685101551,10655750300,13,412,1110,13311402400
326,1685101553,8830715400,12,413,1110,13311450200
651,1685101556,5365767700,14,414,1110,13311551400
117,1685101551,10957975500,14,415,1110,13311604800
412,1685101554,7893623300,14,416,1110,13311654200
587,1685101555,6233518400,14,417,1110,13311709500
638,1685101556,5475356800,14,418,1110,13311890100
664,1685101556,5297463900,14,419,1110,13311962000
693,1685101557,5005037600,14,420,1110,13312026800
694,1685101557,4999856300,14,421,1110,13312044400
695,1685101557,4999012600,14,422,1110,13312128800
696,1685101557,4998873600,14,423,1110,13312180900
697,1685101557,4998793100,14,424,1110,13312231800
698,1685101557,4995774600,14,425,1110,13312286500
699,1685101557,4995704100,14,426,1110,13312341500
751,1685101557,4442603800,14,427,1111,13312409000
753,1685101557,4404267600,14,428,1111,13312482200
806,1685101558,3594460800,14,429,1111,13322399200
807,1685101558,3594511500,14,430,1111,13322526400
213,1685101552,9826711100,12,431,1111,13322672100
238,1685101552,9605999900,14,432,1111,13323043300
390,1685101553,8212039700,14,433,1111,13323104800
261,1685101552,9434440000,14,434,1111,13323156400
808,1685101558,3595206300,14,435,1111,13323279200
863,1685101558,3206426300,14,436,1111,13323407900
865,1685101558,3202597500,14,437,1111,13323633100
288,1685101552,9245019500,14,438,1111,13323850300
289,1685101552,9240573300,12,439,1111,13323992500
121,1685101551,10913285900,14,440,1111,13327171000
159,1685101551,10403896200,14,441,1111,13327351300
322,1685101553,8876266200,14,442,1111,13327624800
450,1685101554,7643051900,14,443,1111,13327852000
477,1685101554,7301130200,14,444,1111,13328265500
1107,1685101562,26629500,14,445,1112,13328724400
204,1685101552,10017789500,14,446,1112,13328961200
488,1685101554,7162367700,14,447,1112,13329121800
489,1685101554,7162264700,14,448,1112,13329218200
494,1685101555,7124919200,14,449,1112,13329344500
818,1685101558,3541129500,14,450,1112,13329491200
820,1685101558,3539500000,14,451,1112,13329622400
821,1685101558,3539263400,14,452,1112,13329728100
822,1685101558,3539538800,14,453,1112,13330137500
823,1685101558,3539549200,14,454,1112,13330295700
824,1685101558,3530517800,14,455,1112,13330354300
825,1685101558,3529883900,14,456,1112,13330538200
147,1685101551,11846524600,14,457,1219,14594065700
845,1685101558,4930129900,14,458,1234,14845467200
846,1685101558,4930077800,14,459,1234,14845639200
847,1685101558,4929798600,14,460,1234,14845778900
1108,1685101562,1543346600,14,461,1235,14846234600
336,1685101553,10258248500,14,462,1235,14846519500
615,1685101556,7342155400,14,463,1235,14847176700
707,1685101557,6484564600,14,464,1235,14847222400
708,1685101557,6483731800,14,465,1235,14847352900
736,1685101557,6291231400,14,466,1235,14847427400
413,1685101554,9424463000,14,467,1235,14847509000
804,1685101558,5130387500,14,468,1235,14847601000
439,1685101554,9268690700,12,469,1235,14847644600
451,1685101554,9153232600,12,470,1235,14847816600
446,1685101554,9193102500,14,471,1235,14847924200
613,1685101556,7366048800,14,472,1235,14848174900
616,1685101556,7289394900,14,473,1235,14848280600
848,1685101558,4930465400,14,474,1235,14848308900
665,1685101556,6828422600,14,475,1235,14848583000
703,1685101557,6499192300,14,476,1235,14848659600
840,1685101558,4976288200,14,477,1235,14848748800
473,1685101554,8879691300,14,478,1235,14848837100
683,1685101557,6646815100,14,479,1235,14848930900
676,1685101556,6714732300,14,480,1235,14849061500
769,1685101558,5608659700,14,481,1235,14849166000
798,1685101558,5166553700,14,482,1235,14849263800
601,1685101556,7589145800,14,483,1235,14849498000
602,1685101556,7580980500,14,484,1235,14849601700
268,1685101552,10924138600,14,485,1235,14849742400
273,1685101552,10897805400,14,486,1235,14849883900
358,1685101553,10149551900,14,487,1235,14850047300
678,1685101556,6706259100,14,488,1235,14850295400
679,1685101556,6699660600,14,489,1235,14850353000
1109,1685101562,1547535800,14,490,1236,14850675800
1110,1685101562,1539842500,14,491,1237,14851011400
609,1685101556,7389428600,14,492,1237,14851270700
714,1685101557,6426202300,14,493,1237,14851367900
809,1685101558,5123398200,14,494,1237,14851543400
194,1685101552,11622405200,14,495,1237,14851742900
866,1685101558,4730886600,14,496,1237,14852225100
867,1685101558,4730086600,14,497,1237,14852365300
291,1685101552,10758752500,14,498,1237,14852612600
1112,1685101562,1524696800,14,499,1238,14853275100
1235,1685101563,7354100,14,500,1239,14853494900
77,1685101550,13042998300,14,501,1239,14853778100
470,1685101554,8896423000,14,502,1239,14853968900
1236,1685101563,3625700,14,503,1240,14854226700
378,1685101553,9852968300,14,504,1240,14854406200
647,1685101556,6955069200,14,505,1240,14854494300
1237,1685101563,3863400,14,506,1241,14854775200
1238,1685101563,1739400,14,507,1242,14854968300
1239,1685101563,2747900,14,508,1243,14856230700
1240,1685101563,2345700,14,509,1244,14856490500
763,1685101557,5833676800,14,510,1244,14856727600
1241,1685101563,1069731000,14,511,1311,15924454800
854,1685101558,5912071500,14,512,1311,15924804800
253,1685101552,12127838400,14,513,1311,15925030500
304,1685101553,11630649300,14,514,1311,15925400000
359,1685101553,11215164100,14,515,1311,15925473300
475,1685101554,9935514900,14,516,1311,15925560000
579,1685101555,8886554200,14,517,1311,15925639500
424,1685101554,10465645600,14,518,1311,15925910100
741,1685101557,7287914600,14,519,1311,15925974400
772,1685101558,6641087300,14,520,1311,15926081500
773,1685101558,6640887500,14,521,1311,15926137600
545,1685101555,9247619200,14,522,1311,15926215400
603,1685101556,8648916000,14,523,1311,15926295100
604,1685101556,8637527200,14,524,1311,15926397300
766,1685101557,6746674600,14,525,1311,15926414500
907,1685101559,5218498900,14,526,1311,15926519800
855,1685101558,5913496100,14,527,1311,15926570800
859,1685101558,5842975500,14,528,1311,15926688400
912,1685101559,5175487100,14,529,1311,15926811700
938,1685101559,4764502700,14,530,1311,15926908600
1035,1685101561,3487675000,14,531,1311,15927048700
937,1685101559,4767503300,14,532,1311,15927140100
948,1685101560,4596826400,14,533,1311,15927217500
595,1685101555,8798629800,14,534,1311,15927303500
134,1685101551,13444089100,14,535,1311,15927450400
467,1685101554,9997054800,12,536,1311,15927527100
