Witness Weight,Time (ns)
0,2700229700
2,3556721200
5,6080127900
9,9348541400
12,9351412300
16,9353074600
21,9355054800
25,11713937100
28,12136956600
31,21909638100
36,21919259300
41,21920241300
46,22414567200
52,22415087600
56,27905468300
60,27909708800
63,28596664800
68,28597431500
72,28957633100
76,28966784500
80,33230847400
85,35105392900
92,35307057800
98,38380985900
104,40022506000
111,41216980400
118,41945782500
125,41945959300
133,42672328700
138,46838841600
146,46839122300
150,46840678400
155,46841101000
161,46842529600
168,47153524000
174,47157933000
179,49740902300
186,51799332400
192,51802128900
197,53499839300
203,53500500700
212,53500712300
222,53501949800
229,53502423500
234,58749600900
240,60789166100
248,60793980800
256,60795098200
264,60796005500
