UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,119225500
0,0,0,0,0,0,0,0,0,162430900
1,0,0,0,2,0,0,0,2,258241800
1,0,0,0,2,0,0,0,2,358656000
1,0,0,0,3,0,0,0,6,458421800
1,0,0,0,6,0,0,0,14,557990200
2,0,0,0,8,0,0,0,19,658707100
5,0,0,0,14,0,0,0,24,760016300
8,0,0,0,21,0,0,0,32,867281400
9,0,0,0,25,0,0,0,37,975735400
10,0,0,0,26,0,0,0,45,1077942400
12,0,0,0,34,0,0,0,53,1158088800
15,0,0,0,39,0,0,0,60,1277624300
19,0,0,0,49,0,0,0,70,1361963700
23,0,0,0,56,0,0,0,80,1461410800
23,0,0,0,71,0,0,0,87,1705157100
24,0,0,0,75,0,0,0,93,1734766800
25,0,0,0,77,0,0,0,106,1840565900
25,0,0,0,77,0,0,0,106,1859025000
28,0,0,0,90,0,0,0,123,2088721300
28,0,0,0,91,0,0,0,125,2158436200
28,0,0,0,91,0,0,0,125,2322563100
28,0,0,0,91,0,0,0,125,2469230600
28,0,0,0,92,0,0,0,147,2737961700
28,0,0,0,92,0,0,0,147,2796322100
28,0,0,0,92,0,0,0,147,2899304800
28,0,0,0,95,0,0,0,206,3090636300
28,0,0,0,95,0,0,0,206,3102771700
28,0,0,0,95,0,0,0,206,3187169400
28,0,0,0,95,0,0,0,206,3296968800
28,0,0,0,95,0,0,0,206,3401109100
28,0,0,0,95,0,0,0,210,3499744200
48,0,0,0,164,0,0,0,257,3591782100
66,0,0,0,212,0,0,0,266,3692077200
70,0,0,0,222,0,0,0,272,3785874800
70,0,0,0,222,0,0,0,272,4021329900
70,0,0,0,222,0,0,0,272,4305019300
88,0,0,0,314,0,0,0,401,5481727000
110,0,0,0,410,0,0,0,543,6272802500
110,0,0,0,411,0,0,0,543,6479650600
110,0,0,0,411,0,0,0,543,6683667200
110,0,0,0,411,0,0,0,543,6859723000
110,0,0,0,411,0,0,0,543,6876903800
110,0,0,0,412,0,0,0,543,7058368600
110,0,0,0,412,0,0,0,543,7073958500
110,0,0,0,412,0,0,0,543,7185156000
110,0,0,0,412,0,0,0,543,7321869000
110,0,0,0,414,0,0,0,691,7380247300
121,0,0,0,480,0,0,0,863,10253003200
121,0,0,0,480,0,0,0,863,11454350500
121,0,0,0,480,0,0,0,863,11463243900
121,0,0,0,480,0,0,0,863,11521035900
121,0,0,0,481,0,0,0,863,11590781600
130,0,0,0,521,0,0,0,1047,11946653500
139,0,0,0,569,0,0,0,1116,13301569800
139,0,0,0,569,0,0,0,1116,13634005900
172,0,0,0,749,0,0,0,1488,17054580200
172,0,0,0,749,0,0,0,1488,17065942800
172,0,0,0,749,0,0,0,1488,17220354100
173,0,0,0,771,0,0,0,1580,17705746300
173,0,0,0,771,0,0,0,1580,17844650100
173,0,0,0,771,0,0,0,1580,18226710500
173,0,0,0,772,0,0,0,1580,18266576600
173,0,0,0,772,0,0,0,1580,18324687500
173,0,0,0,772,0,0,0,1581,18533450600
173,0,0,0,772,0,0,0,1581,18620999100
173,0,0,0,772,0,0,0,1581,18695941400
173,0,0,0,773,0,0,0,1653,19004052200
174,0,0,0,785,0,0,0,1685,19240333400
174,0,0,0,785,0,0,0,1685,19328409000
174,0,0,0,785,0,0,0,1685,19403770300
174,0,0,0,785,0,0,0,1694,19987656800
174,0,0,0,786,0,0,0,1733,20557676800
177,0,0,0,819,0,0,0,1749,20679815100
183,0,0,0,888,0,0,0,1756,20771841800
188,0,0,0,976,0,0,0,1793,21114080700
188,0,0,0,977,0,0,0,1793,21245614900
188,0,0,0,977,0,0,0,1800,21491715700
188,0,0,0,977,0,0,0,1800,21549157800
188,0,0,0,977,0,0,0,1800,21624103800
188,0,0,0,977,0,0,0,1800,21689797900
188,0,0,0,978,0,0,0,1883,22073098100
188,0,0,0,978,0,0,0,1883,22210253500
188,0,0,0,978,0,0,0,1883,22286092900
188,0,0,0,979,0,0,0,1899,22583132300
189,0,0,0,1013,0,0,0,1917,23039866100
192,0,0,0,1151,0,0,0,2084,26035313000
192,0,0,0,1151,0,0,0,2175,26069517800
192,0,0,0,1151,0,0,0,2175,26213739400
193,0,0,0,1179,0,0,0,2204,26749873500
193,0,0,0,1180,0,0,0,2204,26964116800
193,0,0,0,1219,0,0,0,2423,28427676000
193,0,0,0,1220,0,0,0,2423,28434632700
193,0,0,0,1220,0,0,0,2423,28460603300
193,0,0,0,1220,0,0,0,2423,28645484000
193,0,0,0,1220,0,0,0,2423,28789287000
193,0,0,0,1220,0,0,0,2444,28916625000
193,0,0,0,1220,0,0,0,2444,28958797700
193,0,0,0,1232,0,0,0,2512,29528638300
193,0,0,0,1232,0,0,0,2512,29598229000
193,0,0,0,1232,0,0,0,2512,29776294800
193,0,0,0,1233,0,0,0,2562,29846606100
193,0,0,0,1233,0,0,0,2562,30117750200
193,0,0,0,1233,0,0,0,2562,30815401800
193,0,0,0,1233,0,0,0,2562,30982451400
193,0,0,0,1233,0,0,0,2562,31006697700
193,0,0,0,1233,0,0,0,2562,31341741700
194,0,0,0,1270,0,0,0,2855,33376811800
194,0,0,0,1270,0,0,0,2855,33401659000
194,0,0,0,1270,0,0,0,2855,33473644000
194,0,0,0,1272,0,0,0,2872,33876222600
194,0,0,0,1272,0,0,0,2872,34052257100
194,0,0,0,1273,0,0,0,2872,34123223700
194,0,0,0,1273,0,0,0,2893,34160369700
194,0,0,0,1273,0,0,0,2893,34401252200
195,0,0,0,1367,0,0,0,2916,34663736300
195,0,0,0,1368,0,0,0,2919,35042134300
195,0,0,0,1368,0,0,0,2919,35824492000
195,0,0,0,1369,0,0,0,2999,36498585600
195,0,0,0,1409,0,0,0,3068,36987301600
195,0,0,0,1409,0,0,0,3068,36988877900
195,0,0,0,1409,0,0,0,3068,37381211500
195,0,0,0,1409,0,0,0,3068,37594117400
195,0,0,0,1409,0,0,0,3068,38289039300
195,0,0,0,1409,0,0,0,3068,38895020200
195,0,0,0,1409,0,0,0,3068,40654591300
195,0,0,0,1409,0,0,0,3068,41189732400
195,0,0,0,1410,0,0,0,3068,41638245100
195,0,0,0,1462,0,0,0,3304,43748673500
195,0,0,0,1462,0,0,0,3305,43806754700
195,0,0,0,1463,0,0,0,3317,45502410600
195,0,0,0,1463,0,0,0,3317,45577509400
196,0,0,0,1504,0,0,0,3574,49448252700
196,0,0,0,1505,0,0,0,3598,50048566600
196,0,0,0,1505,0,0,0,3598,50140994800
196,0,0,0,1511,0,0,0,3796,51271594800
196,0,0,0,1511,0,0,0,3796,51279913600
