Witness Weight,Time (ns)
0,3968965900
2,3969113800
5,4814552700
9,4814734900
14,4814883400
20,4814995700
27,4817150700
35,11230832800
40,17197703300
46,20517879300
55,21563991300
65,21564136500
76,21596182400
83,26932719500
95,26934174700
108,26934520600
122,26934842200
137,26935179500
153,28751787700
170,28755341500
188,29060611900
207,29060919600
227,29072969900
248,29073429100
270,30938903300
293,38444690700
317,38445015800
342,38445137100
368,40881062900
395,40881283200
423,40881396600
452,40882224400
482,40882600300
513,40882778700
545,40883001200
578,40883111800
612,40883326500
647,40883512200
683,40922493800
692,40936321300
702,40936599400
713,40937495300
725,40938065400
762,40938288700
800,40938410900
839,40938588800
879,40938711800
920,40938867000
962,46458224600
1005,53626258400
1013,53632549300
1022,54242127600
1066,54243050500
1111,54244479500
