Message ID,Issuance Time (unix),Confirmation Time (ns),Weight,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685101478,425960200,12,1,20,669452000
11,1685101479,233449300,12,2,24,753707200
17,1685101479,243684100,14,3,37,878465600
20,1685101479,266574500,14,4,45,934947400
3,1685101479,607041100,14,5,46,965632300
2,1685101479,674615600,14,6,46,979760300
24,1685101479,226202400,14,7,47,979834600
35,1685101479,117165400,14,8,50,988999900
37,1685101479,122991600,14,9,51,1001337400
45,1685101479,85872900,14,10,52,1020680700
8,1685101479,529884500,14,11,53,1036533700
10,1685101479,541061300,14,12,54,1058767300
12,1685101479,563734700,12,13,55,1084028700
47,1685101479,118736900,14,14,56,1098506600
50,1685101479,201647800,14,15,66,1190586700
27,1685101479,444266300,14,16,67,1225739800
28,1685101479,440172200,14,17,68,1230387000
51,1685101479,230953700,14,18,69,1232070300
52,1685101479,235101000,14,19,74,1255627200
39,1685101479,418013400,13,20,78,1303219800
5,1685101479,888791600,14,21,78,1310582500
56,1685101479,222346900,14,22,80,1320781500
66,1685101479,169792400,14,23,83,1360299000
69,1685101479,142514400,14,24,87,1374495200
15,1685101479,823178400,12,25,91,1415589600
14,1685101479,879390900,12,26,92,1427502900
9,1685101479,938781700,14,27,93,1446290000
22,1685101479,761792900,14,28,93,1446379900
40,1685101479,589011800,12,29,96,1475273100
74,1685101480,219759500,14,30,97,1475301700
25,1685101479,718575400,12,31,97,1475485100
26,1685101479,732869100,14,32,99,1494302600
18,1685101479,904701800,13,33,104,1539584900
44,1685101479,744292900,13,34,114,1673050900
43,1685101479,746770700,11,35,114,1673139700
23,1685101479,957009600,14,36,114,1673315300
80,1685101480,354423900,14,37,115,1673949600
4,1685101479,1284293400,14,38,123,1693864400
29,1685101479,905588300,14,39,124,1701696000
30,1685101479,895007500,14,40,130,1728721100
83,1685101480,415465800,14,41,136,1775756700
87,1685101480,414644800,14,42,137,1789082800
54,1685101479,785352400,14,43,140,1841795900
42,1685101479,931457000,14,44,140,1841882700
72,1685101479,604220500,14,45,140,1842030600
63,1685101479,680659000,13,46,140,1842262100
79,1685101480,523193300,12,47,140,1842275100
97,1685101480,367098800,14,48,140,1842390300
71,1685101479,636801600,12,49,140,1872057500
58,1685101479,781370400,14,50,143,1885529000
92,1685101480,489887300,12,51,146,1912556300
34,1685101479,1102284300,14,52,149,1954987900
57,1685101479,863069200,14,53,151,1962250500
46,1685101479,1017356100,14,54,151,1964291500
31,1685101479,1139352100,13,55,153,1973446100
68,1685101479,757341600,14,56,155,1987573900
115,1685101480,325166400,14,57,156,1999056200
6,1685101479,1575493000,14,58,162,2033030600
