UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,139911000
0,0,0,0,0,0,0,0,0,195156600
0,0,0,0,1,0,0,0,1,231089100
0,0,0,0,1,0,0,0,1,330224400
1,0,0,0,2,0,0,0,3,429811000
1,0,0,0,4,0,0,0,12,529956100
1,0,0,0,5,0,0,0,16,713023800
2,0,0,0,6,0,0,0,16,731024400
4,0,0,0,12,0,0,0,21,835327800
6,0,0,0,17,0,0,0,34,934530200
6,0,0,0,20,0,0,0,36,1037681300
9,0,0,0,25,0,0,0,42,1231406900
9,0,0,0,25,0,0,0,42,1374210000
16,0,0,0,44,0,0,0,68,1623712400
16,0,0,0,44,0,0,0,68,1640202000
16,0,0,0,45,0,0,0,68,1851032700
24,0,0,0,72,0,0,0,110,2391310600
25,0,0,0,73,0,0,0,110,3285754400
25,0,0,0,73,0,0,0,110,3411934100
25,0,0,0,73,0,0,0,138,3539005500
34,0,0,0,130,0,0,0,200,3912697600
34,0,0,0,130,0,0,0,200,3928580900
34,0,0,0,130,0,0,0,200,3985240600
39,0,0,0,139,0,0,0,215,4080856900
52,0,0,0,173,0,0,0,235,4261257100
57,0,0,0,194,0,0,0,251,4511006800
58,0,0,0,205,0,0,0,296,5403971400
58,0,0,0,205,0,0,0,296,6141913500
58,0,0,0,209,0,0,0,405,7205350100
58,0,0,0,210,0,0,0,405,7325405400
66,0,0,0,239,0,0,0,538,8032524000
70,0,0,0,248,0,0,0,649,9287993400
70,0,0,0,248,0,0,0,649,9314574100
71,0,0,0,248,0,0,0,649,9387329400
71,0,0,0,249,0,0,0,649,9643268100
71,0,0,0,255,0,0,0,759,11275821100
71,0,0,0,255,0,0,0,808,11610902600
71,0,0,0,255,0,0,0,808,11719843100
71,0,0,0,255,0,0,0,808,11768988100
71,0,0,0,255,0,0,0,808,11997138600
71,0,0,0,256,0,0,0,808,12907968600
71,0,0,0,256,0,0,0,808,12985963200
71,0,0,0,256,0,0,0,808,13044588800
71,0,0,0,256,0,0,0,808,13139706000
71,0,0,0,256,0,0,0,808,13388431400
71,0,0,0,256,0,0,0,965,14354607400
71,0,0,0,256,0,0,0,965,14442864200
72,0,0,0,258,0,0,0,1142,14580707300
72,0,0,0,259,0,0,0,1142,14692721500
72,0,0,0,259,0,0,0,1143,14915478600
72,0,0,0,259,0,0,0,1143,15534822900
80,0,0,0,292,0,0,0,1359,17043254700
82,0,0,0,298,0,0,0,1375,17098298300
82,0,0,0,298,0,0,0,1375,17160892800
82,0,0,0,298,0,0,0,1375,17284281500
82,0,0,0,299,0,0,0,1375,17366454200
82,0,0,0,299,0,0,0,1375,17791637900
82,0,0,0,299,0,0,0,1387,17798831000
82,0,0,0,299,0,0,0,1387,17908391100
82,0,0,0,299,0,0,0,1387,18086714900
82,0,0,0,300,0,0,0,1453,18279598300
82,0,0,0,300,0,0,0,1453,18335742300
82,0,0,0,301,0,0,0,1453,18453512900
82,0,0,0,301,0,0,0,1453,18704215500
86,0,0,0,326,0,0,0,1752,21964496200
86,0,0,0,327,0,0,0,1789,22088918200
86,0,0,0,327,0,0,0,1789,22230460700
86,0,0,0,328,0,0,0,1836,22484062200
86,0,0,0,328,0,0,0,1836,22536671800
86,0,0,0,328,0,0,0,1836,22774839800
87,0,0,0,331,0,0,0,1919,23553563700
87,0,0,0,332,0,0,0,1919,23589489300
87,0,0,0,332,0,0,0,1919,23923328900
92,0,0,0,356,0,0,0,2095,25170777900
92,0,0,0,356,0,0,0,2095,25196961100
92,0,0,0,356,0,0,0,2095,25872310700
92,0,0,0,356,0,0,0,2095,25922731200
92,0,0,0,356,0,0,0,2095,26023837500
92,0,0,0,358,0,0,0,2148,26144287800
92,0,0,0,358,0,0,0,2148,26223885800
92,0,0,0,358,0,0,0,2148,26296700300
103,0,0,0,396,0,0,0,2211,26941920900
103,0,0,0,397,0,0,0,2229,27106369000
103,0,0,0,397,0,0,0,2229,27193294600
103,0,0,0,397,0,0,0,2229,27279755600
103,0,0,0,397,0,0,0,2229,27389094200
103,0,0,0,397,0,0,0,2229,28096394700
103,0,0,0,398,0,0,0,2229,28358835300
106,0,0,0,406,0,0,0,2341,29278953300
106,0,0,0,406,0,0,0,2366,29299120900
106,0,0,0,406,0,0,0,2366,29352065700
106,0,0,0,406,0,0,0,2366,29586446900
106,0,0,0,407,0,0,0,2366,29699070400
106,0,0,0,407,0,0,0,2392,29756174100
106,0,0,0,407,0,0,0,2392,30489767200
106,0,0,0,407,0,0,0,2392,30554386400
106,0,0,0,408,0,0,0,2392,30588150800
106,0,0,0,408,0,0,0,2392,30708772300
106,0,0,0,408,0,0,0,2476,30828661300
106,0,0,0,408,0,0,0,2476,30903936900
106,0,0,0,408,0,0,0,2476,31036781200
106,0,0,0,408,0,0,0,2476,31083079700
113,0,0,0,452,0,0,0,2526,32683184800
113,0,0,0,452,0,0,0,2526,33310411700
113,0,0,0,452,0,0,0,2526,33666247000
113,0,0,0,456,0,0,0,2756,33732699100
117,0,0,0,475,0,0,0,2812,34475543100
125,0,0,0,520,0,0,0,2843,35138547600
125,0,0,0,520,0,0,0,2843,35278718000
125,0,0,0,520,0,0,0,2843,35371893000
128,0,0,0,540,0,0,0,2874,35502971400
128,0,0,0,540,0,0,0,2874,35531895200
138,0,0,0,567,0,0,0,3145,39010522200
138,0,0,0,567,0,0,0,3145,39105496800
138,0,0,0,567,0,0,0,3145,39665862500
138,0,0,0,568,0,0,0,3176,39749566100
138,0,0,0,568,0,0,0,3176,39837548300
139,0,0,0,572,0,0,0,3265,40250326200
139,0,0,0,572,0,0,0,3265,40330339600
139,0,0,0,572,0,0,0,3265,40618305800
139,0,0,0,573,0,0,0,3286,40643502300
139,0,0,0,573,0,0,0,3286,40796098400
141,0,0,0,585,0,0,0,3406,41677580900
141,0,0,0,586,0,0,0,3413,42767161200
144,0,0,0,598,0,0,0,3528,44584366400
144,0,0,0,598,0,0,0,3528,44640307700
144,0,0,0,600,0,0,0,3663,45581722800
144,0,0,0,617,0,0,0,3781,47452375000
144,0,0,0,617,0,0,0,3781,47778508700
144,0,0,0,618,0,0,0,3781,47795809400
144,0,0,0,618,0,0,0,3781,47837132700
144,0,0,0,626,0,0,0,3945,49086028800
144,0,0,0,626,0,0,0,3945,49154393700
144,0,0,0,626,0,0,0,3945,49246714000
144,0,0,0,626,0,0,0,3945,49298680000
144,0,0,0,627,0,0,0,3945,49538620100
144,0,0,0,627,0,0,0,3958,49587488500
144,0,0,0,628,0,0,0,3958,49912734300
159,0,0,0,664,0,0,0,4044,50702981900
159,0,0,0,665,0,0,0,4044,51224882500
159,0,0,0,665,0,0,0,4080,52877736100
163,0,0,0,693,0,0,0,4195,55403289300
165,0,0,0,698,0,0,0,4236,57073419300
165,0,0,0,698,0,0,0,4236,57100674400
165,0,0,0,698,0,0,0,4236,57242085600
165,0,0,0,698,0,0,0,4236,57971883000
166,0,0,0,705,0,0,0,4457,58332581100
166,0,0,0,705,0,0,0,4457,58540571100
166,0,0,0,705,0,0,0,4457,58592690400
166,0,0,0,705,0,0,0,4457,58646466300
166,0,0,0,708,0,0,0,4493,58744582800
166,0,0,0,708,0,0,0,4495,60022807200
166,0,0,0,711,0,0,0,4660,62709512100
166,0,0,0,711,0,0,0,4699,64740536700
