Number of Requested Messages,ns since start
0,112005100
0,166494400
0,261706600
0,362854200
0,484183900
0,624323200
0,742689800
0,917694200
0,945144800
0,974647800
0,1227033100
0,1254490400
0,1325980500
0,1453775400
0,1585535700
0,1712198100
0,2114098100
0,2132675900
0,2433661900
0,2535197700
0,2885896100
0,3011643800
0,3148627300
0,3203209700
0,3271969700
0,3345714700
0,3466874700
0,3550393800
0,3619036400
0,4062344700
0,4110020300
0,4458928200
0,4503864100
0,4641162500
0,5383831500
0,5392120100
0,6622341000
0,7107102400
0,7146173500
0,7301452900
0,7577481700
0,7590456900
0,7757961300
0,7870353000
0,7906274600
0,8021473000
0,8209648300
0,9464384100
0,10615403400
0,10691573500
0,10717290300
0,11034723600
0,11038240500
0,11655489000
0,11760778300
0,11779518900
0,11907006500
0,12877488600
0,12887299100
0,13739571600
0,14385799700
0,14579799000
0,14834424400
0,14968510400
0,15044392300
0,16149426000
0,16189522900
0,16403872200
0,16626232800
0,17092546600
0,17959952200
0,19164904600
0,19169274900
0,19354227400
0,20633655300
0,20738077600
0,20762615200
0,20816975200
0,21411625400
0,22174452900
0,22218470100
0,22538572400
0,23245649000
0,23250451200
0,23544421100
0,23772125800
0,24143355800
0,24147122600
0,24740478200
0,24820425300
0,24989789200
0,25127934800
0,25799936500
0,25904909400
0,25973643500
0,27538965600
0,29718609500
0,29721045300
0,30019561700
0,30342790800
0,30901718600
0,30968354600
0,31083889700
0,31251347500
0,31286882900
0,31778115400
0,34296914400
0,34315147500
0,35692709800
0,35720883800
0,36150383500
0,36539218400
0,36688685200
0,38102824600
0,38134071600
0,38185199200
0,38310118500
0,39281268000
0,39323223800
0,39902866600
0,39911948100
0,40339306100
0,40344599800
0,40419736100
0,40596433200
0,40661807300
0,40753084800
0,40764221600
0,41301988500
0,41482203600
0,42737751800
0,42760358500
0,43048651700
0,43126128700
0,43189752400
0,43279513800
0,43283738300
0,44074188800
0,44092366000
0,44679609900
0,44684792100
0,45090013400
0,46501275000
0,47356094100
0,47367967700
0,47371921700
0,48387056300
0,48552603100
0,48684051100
0,48985250600
0,48990026300
0,49370228300
0,49434069000
0,49600942700
0,49604036900
0,49712009200
0,50452458300
0,50473265200
0,50528000300
0,50983297400
0,51035522600
0,51120078900
0,51567189700
0,51714430600
0,51928718300
0,51950546200
0,52059518200
0,52133930400
0,52317871900
0,52375845500
0,52432150700
0,52516318600
0,55235150300
0,55292588900
0,57097092100
0,58607071000
0,58709062600
0,59127587800
0,59165497900
0,59215026600
0,59424311700
0,59425912000
0,59618876400
0,59837142600
0,59870994900
0,59932170000
0,60087461300
0,61255526900
