Message ID,Issuance Time (unix),Confirmation Time (ns),Weight,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685360028,177903600,14,1,13,318373900
3,1685360028,201205700,14,2,19,428482200
1,1685360028,288021600,20,3,19,428488500
2,1685360028,286290200,14,4,22,477293700
5,1685360028,395822400,14,5,34,650997700
2,1685360028,460003800,20,6,34,651001700
7,1685360028,405751900,14,7,40,672190100
5,1685360028,417020900,20,8,40,672194100
2,1685360028,481198500,27,9,40,672196000
8,1685360028,441745000,14,10,44,713517900
7,1685360028,447084800,20,11,44,713521300
5,1685360028,458350100,27,12,44,713523300
2,1685360028,522527200,35,13,44,713524700
6,1685360028,486865700,14,14,49,753274500
3,1685360028,526005200,20,15,49,753279100
1,1685360028,612814700,27,16,49,753281800
11,1685360028,462487300,14,17,51,763651100
6,1685360028,497250100,20,18,51,763656000
3,1685360028,536384700,27,19,51,763658300
1,1685360028,623193700,35,20,51,763660600
15,1685360028,392637400,14,21,51,768424700
8,1685360028,496659900,20,22,51,768430700
7,1685360028,501996000,27,23,51,768432600
5,1685360028,513261400,35,24,51,768435900
2,1685360028,577443000,44,25,51,768440900
29,1685360028,218845400,14,26,51,768660600
15,1685360028,392880500,20,27,51,768662300
8,1685360028,496893300,27,28,51,768664400
7,1685360028,502229500,35,29,51,768665900
5,1685360028,513495200,44,30,51,768669800
2,1685360028,577674300,54,31,51,768671800
2,1685360028,584149300,65,32,51,775157300
13,1685360028,456886600,12,33,51,775175300
11,1685360028,474016000,18,34,51,775177000
6,1685360028,508772700,25,35,51,775178400
3,1685360028,547906300,33,36,51,775179800
1,1685360028,634714100,42,37,51,775181000
5,1685360028,528985800,54,38,51,784160500
2,1685360028,593166300,68,39,51,784163900
30,1685360028,275515100,14,40,56,837436100
29,1685360028,287625500,20,41,56,837440200
15,1685360028,461660300,27,42,56,837442400
8,1685360028,565673200,35,43,56,837444000
7,1685360028,571010100,44,44,56,837446700
5,1685360028,582275300,57,45,56,837448400
2,1685360028,646452400,72,46,56,837450100
4,1685360028,617489700,12,47,56,853988800
34,1685360028,248319900,14,48,57,855898200
30,1685360028,293981600,20,49,57,855901100
29,1685360028,306088300,27,50,57,855902800
15,1685360028,480122600,35,51,57,855904300
8,1685360028,584136000,44,52,57,855906700
7,1685360028,589471900,54,53,57,855908400
5,1685360028,600736900,68,54,57,855909900
2,1685360028,664913800,84,55,57,855911400
5,1685360028,628927100,80,56,58,884119700
2,1685360028,693136800,97,57,58,884135400
9,1685360028,605991200,14,58,58,884171500
13,1685360028,571053900,16,59,58,889344500
11,1685360028,588196900,23,60,58,889358200
6,1685360028,622954400,31,61,58,889360300
3,1685360028,662088700,40,62,58,889362200
1,1685360028,748896800,50,63,58,889363800
13,1685360028,664548100,19,64,65,982838600
11,1685360028,681681400,27,65,65,982842500
6,1685360028,716438800,36,66,65,982844600
3,1685360028,755572900,46,67,65,982846400
1,1685360028,842381200,57,68,65,982848300
19,1685360028,554570400,12,69,65,982975700
13,1685360028,664689000,24,70,65,982977700
11,1685360028,681818400,33,71,65,982979600
6,1685360028,716575500,43,72,65,982981400
3,1685360028,755709900,54,73,65,982983400
1,1685360028,842518400,66,74,65,982985300
13,1685360028,664842300,28,75,65,983131600
11,1685360028,681972200,38,76,65,983133300
6,1685360028,716729400,49,77,65,983135200
3,1685360028,755863000,61,78,65,983136600
1,1685360028,842671500,74,79,65,983138300
15,1685360028,607524300,44,80,65,983306300
8,1685360028,711537500,54,81,65,983308300
7,1685360028,716873600,65,82,65,983310400
5,1685360028,728139100,84,83,65,983312200
2,1685360028,792316300,102,84,65,983314200
2,1685360028,838529900,109,85,68,1029532900
10,1685360028,741181200,14,86,68,1029848600
9,1685360028,751674300,20,87,68,1029854300
4,1685360028,820040100,15,88,72,1056537300
19,1685360028,628143100,15,89,72,1056548000
13,1685360028,738261300,32,90,72,1056550200
11,1685360028,755391000,43,91,72,1056552200
6,1685360028,790148200,55,92,72,1056554000
3,1685360028,829282100,68,93,72,1056555700
1,1685360028,916090400,82,94,72,1056557300
4,1685360028,820428000,20,95,72,1056925000
10,1685360028,768895500,17,96,72,1057562600
9,1685360028,779385300,24,97,72,1057565100
17,1685360028,669558000,14,98,72,1057646100
10,1685360028,768981300,23,99,72,1057647800
9,1685360028,779469600,31,100,72,1057651100
19,1685360028,629309200,19,101,73,1057714200
13,1685360028,739427600,37,102,73,1057716300
11,1685360028,756557000,49,103,73,1057718100
6,1685360028,791314400,62,104,73,1057720200
3,1685360028,830448700,76,105,73,1057722200
1,1685360028,917258900,91,106,73,1057726000
36,1685360028,393590400,14,107,73,1057809900
34,1685360028,450236200,20,108,73,1057814100
30,1685360028,495897300,27,109,73,1057818400
29,1685360028,508005800,35,110,73,1057820400
15,1685360028,682044200,47,111,73,1057826400
8,1685360028,786057600,58,112,73,1057828500
7,1685360028,791393600,70,113,73,1057830200
5,1685360028,802659100,90,114,73,1057832200
2,1685360028,866836800,113,115,73,1057834600
19,1685360028,716399400,24,116,88,1144809800
13,1685360028,826528400,43,117,88,1144817300
11,1685360028,843658000,56,118,88,1144819200
6,1685360028,878415100,70,119,88,1144821000
3,1685360028,917549100,85,120,88,1144822700
1,1685360028,1004357400,101,121,88,1144824600
15,1685360028,824474300,57,122,95,1200258000
8,1685360028,928490100,69,123,95,1200261100
7,1685360028,933826300,82,124,95,1200263100
5,1685360028,945091800,103,125,95,1200264900
2,1685360028,1009268900,127,126,95,1200266400
16,1685360028,822366900,13,127,95,1200321100
4,1685360028,963826700,25,128,95,1200323400
5,1685360028,945159700,109,129,95,1200332900
