UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,207867800
0,0,0,0,1,0,0,0,1,343305200
0,0,0,0,1,0,0,0,1,418194300
1,0,0,0,2,0,0,0,4,516343500
1,0,0,0,3,0,0,0,12,628292300
3,0,0,0,5,0,0,0,13,715777000
4,0,0,0,7,0,0,0,15,935288600
7,0,0,0,19,0,0,0,33,1145756700
9,0,0,0,21,0,0,0,36,1293078100
10,0,0,0,29,0,0,0,43,1548079800
10,0,0,0,29,0,0,0,43,1694989500
15,0,0,0,41,0,0,0,60,1890944900
21,0,0,0,60,0,0,0,91,2481740400
21,0,0,0,60,0,0,0,91,2613133200
21,0,0,0,60,0,0,0,91,2962125000
26,0,0,0,91,0,0,0,154,3285484000
37,0,0,0,125,0,0,0,210,5834149900
37,0,0,0,125,0,0,0,210,5888412600
37,0,0,0,125,0,0,0,210,6460358300
37,0,0,0,125,0,0,0,210,7035207500
37,0,0,0,125,0,0,0,210,7038624900
37,0,0,0,127,0,0,0,483,8728107600
37,0,0,0,127,0,0,0,483,8762384100
37,0,0,0,127,0,0,0,483,9916660700
37,0,0,0,127,0,0,0,483,9978729500
37,0,0,0,127,0,0,0,483,10036981800
37,0,0,0,127,0,0,0,483,10218289900
37,0,0,0,128,0,0,0,665,10642589100
37,0,0,0,128,0,0,0,665,10655569200
37,0,0,0,128,0,0,0,665,10800621700
37,0,0,0,128,0,0,0,665,10823086200
37,0,0,0,128,0,0,0,665,10932858000
57,0,0,0,193,0,0,0,716,11159598800
66,0,0,0,237,0,0,0,748,11492910900
66,0,0,0,237,0,0,0,748,12268766500
66,0,0,0,237,0,0,0,748,12368254800
66,0,0,0,237,0,0,0,748,12888594700
66,0,0,0,237,0,0,0,748,12983267700
66,0,0,0,237,0,0,0,748,13158520000
67,0,0,0,238,0,0,0,890,13778842700
68,0,0,0,239,0,0,0,890,14064315200
85,0,0,0,292,0,0,0,1023,15293573800
85,0,0,0,292,0,0,0,1023,15378577600
85,0,0,0,292,0,0,0,1023,15712110500
85,0,0,0,292,0,0,0,1023,15880655300
85,0,0,0,292,0,0,0,1023,16062449600
98,0,0,0,347,0,0,0,1104,16229459100
99,0,0,0,350,0,0,0,1143,17108990400
99,0,0,0,351,0,0,0,1143,17759226200
99,0,0,0,352,0,0,0,1163,18917291200
130,0,0,0,461,0,0,0,1334,19510148400
130,0,0,0,461,0,0,0,1334,19658869200
130,0,0,0,462,0,0,0,1334,20680765900
130,0,0,0,462,0,0,0,1334,21061570800
130,0,0,0,462,0,0,0,1339,21458174400
132,0,0,0,467,0,0,0,1483,22193974300
132,0,0,0,467,0,0,0,1483,22488246000
153,0,0,0,604,0,0,0,1527,23147158500
153,0,0,0,605,0,0,0,1578,23913721100
163,0,0,0,684,0,0,0,1661,24595325600
163,0,0,0,684,0,0,0,1661,24980429800
169,0,0,0,725,0,0,0,1738,26840777400
169,0,0,0,725,0,0,0,1738,26850387800
169,0,0,0,726,0,0,0,1738,27399811700
169,0,0,0,726,0,0,0,1785,27431722200
169,0,0,0,726,0,0,0,1785,27504966800
169,0,0,0,726,0,0,0,1785,27850276200
180,0,0,0,880,0,0,0,1978,30362644800
180,0,0,0,880,0,0,0,1978,30405478200
180,0,0,0,880,0,0,0,1978,30453307800
180,0,0,0,880,0,0,0,1978,30631178100
180,0,0,0,880,0,0,0,1978,30731277300
180,0,0,0,880,0,0,0,1978,30841515000
180,0,0,0,880,0,0,0,1978,31016593800
180,0,0,0,880,0,0,0,2000,32173687600
180,0,0,0,880,0,0,0,2000,32177326400
180,0,0,0,881,0,0,0,2170,33532446800
180,0,0,0,881,0,0,0,2170,33840012000
180,0,0,0,882,0,0,0,2223,33994717400
180,0,0,0,883,0,0,0,2223,34993130600
180,0,0,0,883,0,0,0,2317,35289348100
182,0,0,0,902,0,0,0,2338,35408173100
182,0,0,0,903,0,0,0,2344,35639464000
182,0,0,0,903,0,0,0,2344,35826952100
182,0,0,0,903,0,0,0,2344,35898446600
184,0,0,0,921,0,0,0,2450,36632871800
184,0,0,0,921,0,0,0,2450,36858564000
184,0,0,0,922,0,0,0,2450,37566080400
185,0,0,0,934,0,0,0,2540,38471818400
185,0,0,0,935,0,0,0,2540,38526005800
185,0,0,0,935,0,0,0,2540,38713202400
190,0,0,0,1141,0,0,0,2594,39259636000
190,0,0,0,1142,0,0,0,2594,39832204400
192,0,0,0,1167,0,0,0,2627,40250481600
192,0,0,0,1167,0,0,0,2627,40565578500
192,0,0,0,1168,0,0,0,2661,41153639000
192,0,0,0,1179,0,0,0,2733,42222367100
192,0,0,0,1211,0,0,0,2807,44166318200
193,0,0,0,1234,0,0,0,3004,46487304100
193,0,0,0,1234,0,0,0,3004,46746276900
193,0,0,0,1234,0,0,0,3004,46978544900
193,0,0,0,1235,0,0,0,3033,47731108500
193,0,0,0,1266,0,0,0,3149,49214302100
194,0,0,0,1343,0,0,0,3265,51043320000
194,0,0,0,1343,0,0,0,3265,51056143400
194,0,0,0,1343,0,0,0,3265,51161037900
194,0,0,0,1345,0,0,0,3332,51809758400
194,0,0,0,1345,0,0,0,3332,52840294700
194,0,0,0,1345,0,0,0,3411,54370324700
196,0,0,0,1389,0,0,0,3500,56130632900
196,0,0,0,1391,0,0,0,3589,58291114500
196,0,0,0,1391,0,0,0,3589,58410861600
196,0,0,0,1391,0,0,0,3589,58614869100
196,0,0,0,1447,0,0,0,3803,59008913800
197,0,0,0,1557,0,0,0,4000,63275597000
