Witness Weight,Time (ns)
0,1155363400
2,1155450800
5,1155537300
9,1962377200
14,2251400400
20,2824542000
27,3163584400
35,7988065300
44,7988352100
54,7989063200
65,16428333100
77,16813666400
90,16883797500
104,16883984700
119,16884164700
135,16884329700
152,16884729900
170,19171178100
189,19171405300
209,19171591300
230,19173304700
252,19173566900
275,19173748100
299,19343345100
324,23123459500
350,27897399900
377,30198582400
405,30230592300
434,32197522700
464,32198322900
495,32199499800
527,32199820000
560,32721421300
594,32721788300
629,32886887700
665,33602523700
702,34290421900
740,34290751500
779,34299209700
819,34877618900
860,34880567500
902,34880828900
945,34881940900
989,39058668400
1034,39906582700
1080,47080910700
1127,47456516200
1175,47463140900
1224,48167888400
1274,62673766600
1325,62674992400
1377,62675339100
1430,62676691100
1484,62685839100
1539,62686261200
