Message ID,Issuance Time (unix),Confirmation Time (ns),Weight,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685355714,770099000,12,1,12,1092786000
1,1685355714,828263600,15,2,14,1150949800
1,1685355714,858413700,20,3,15,1181099700
3,1685355714,801682400,14,4,18,1277224900
1,1685355714,954544800,26,5,18,1277247500
3,1685355714,828191500,17,6,19,1303734800
1,1685355714,981055600,30,7,19,1303739600
9,1685355714,524653800,14,8,20,1333172600
3,1685355714,857636200,23,9,20,1333176900
1,1685355714,1010495200,37,10,20,1333179300
14,1685355714,264525500,14,11,24,1415390200
9,1685355714,606878100,20,12,24,1415394700
3,1685355714,939856200,30,13,24,1415433300
1,1685355714,1092752500,45,14,24,1415436600
15,1685355715,252744100,14,15,26,1433762600
14,1685355714,282903900,20,16,26,1433766900
9,1685355714,625252200,27,17,26,1433768700
3,1685355714,958230000,38,18,26,1433770600
1,1685355714,1111089500,54,19,26,1433773500
3,1685355714,969305100,47,20,26,1444847900
1,1685355714,1122168000,64,21,26,1444852100
3,1685355714,1042223400,50,22,27,1517766100
1,1685355714,1195085800,68,23,27,1517771600
9,1685355714,818300300,35,24,27,1626818900
3,1685355714,1151282400,53,25,27,1626823200
1,1685355714,1304147500,72,26,27,1626831800
2,1685355714,1201099700,13,27,28,1644018500
19,1685355715,374643800,14,28,30,1677881300
15,1685355715,496867800,20,29,30,1677884600
14,1685355714,527023500,27,30,30,1677886300
9,1685355714,869371400,38,31,30,1677888000
3,1685355714,1202350200,57,32,30,1677890700
1,1685355714,1355208300,77,33,30,1677892200
20,1685355715,344865800,14,34,31,1677967000
19,1685355715,374733200,20,35,31,1677970800
15,1685355715,496957400,27,36,31,1677975800
14,1685355714,527114600,35,37,31,1677979300
9,1685355714,869468700,47,38,31,1677985400
3,1685355714,1202448200,67,39,31,1677990400
1,1685355714,1355308200,88,40,31,1677994000
24,1685355715,262721500,14,41,32,1678071100
20,1685355715,344973600,20,42,32,1678072700
19,1685355715,374838500,27,43,32,1678074300
15,1685355715,497059200,35,44,32,1678075900
14,1685355714,527215400,44,45,32,1678078200
9,1685355714,869582000,57,46,32,1678100400
3,1685355714,1202565500,78,47,32,1678106300
1,1685355714,1355425800,100,48,32,1678111600
26,1685355715,349770200,14,49,35,1783478100
24,1685355715,368132700,20,50,35,1783482300
20,1685355715,450385800,27,51,35,1783484900
19,1685355715,480258800,35,52,35,1783494700
15,1685355715,602482700,44,53,35,1783499500
14,1685355714,632638700,54,54,35,1783501700
9,1685355714,974987400,68,55,35,1783504000
3,1685355714,1307965700,90,56,35,1783506400
1,1685355714,1460849300,113,57,35,1783533500
30,1685355715,122727400,14,58,36,1783659600
26,1685355715,349957400,20,59,36,1783668900
24,1685355715,368321400,27,60,36,1783670800
20,1685355715,450573800,35,61,36,1783672800
19,1685355715,480440200,44,62,36,1783676000
15,1685355715,602661200,54,63,36,1783677900
14,1685355714,632830900,65,64,36,1783694200
9,1685355714,975180400,80,65,36,1783697100
3,1685355714,1308164100,103,66,36,1783704800
1,1685355714,1461025100,127,67,36,1783709300
3,1685355714,1328008400,117,68,36,1803550800
1,1685355714,1480870900,142,69,36,1803555200
4,1685355714,1502499500,12,70,42,2047940600
2,1685355714,1605028400,18,71,42,2047945800
