Witness Weight,Time (ns)
0,335724300
2,470190700
5,891763100
9,895040900
14,1136651700
20,1283157800
26,1283420400
33,1296489500
41,1296906400
50,1297394000
57,1432179900
67,1733782700
78,2378385700
90,2595455800
103,2835419400
111,2925167800
125,2965326600
134,3174496600
149,3301487000
165,3413948600
182,3755467600
200,4024929800
219,4107335900
239,4486506800
260,4736865800
282,5048697800
305,5210456000
329,5840939600
354,6352188300
380,6672112600
407,6828908100
435,7132669300
464,7211519500
494,7220097000
525,7237583700
557,7290905300
590,7565302600
624,8331685000
659,8431138400
695,9065395700
732,9206110600
770,10030475700
809,12922879100
849,13910335100
859,15873209300
900,15993520500
942,18069389400
985,18380126900
1029,18762789400
1074,18768900500
1120,20562250900
1167,20748815000
1215,20789725300
1264,20797199400
1314,20808986800
1365,20826372700
1417,22015799000
1470,23227138000
1524,23228464000
1579,25408142600
1635,25409276200
1692,25541709200
1750,30937142000
1761,30938292900
1820,33356634700
1880,33972272700
1941,34599599300
2003,35792990400
2066,37441572200
2078,43236665400
2091,44065931300
2155,45462532600
2168,45464215200
2233,45479892200
2299,45481396300
2366,47105342600
2380,47109157800
2448,47110168000
2517,47131245600
2532,48427904800
2602,48431136700
2673,48435528500
2745,48483788200
2818,48640666200
2892,49608177300
2967,49621401100
3043,49723807400
3059,49734313300
3136,49957649000
3214,50273409100
3228,52884727300
3307,52887440000
3387,52888744000
3402,53115098800
3483,53118350200
3565,54069619800
3648,55320523500
3732,56897355500
