Witness Weight,Time (ns)
0,866602600
2,2406818200
5,2767273900
9,2775356600
14,4992703300
20,9792249800
27,9951014300
35,10208438400
42,13355205200
50,13360849400
59,13360988300
69,15036067400
80,20837389200
92,23007617000
104,23016827200
117,26232080400
131,26232279400
146,27944484600
162,27944819500
179,27946404100
197,27946745200
216,31224453700
236,31225211700
257,32285632500
279,32285829700
288,32286786600
311,32469734100
335,39202257500
348,39819354500
358,39868453800
372,40079036400
397,43249105700
423,43249265400
450,43250876500
478,43251131100
507,43251341700
537,47919257600
568,48171202000
600,48596471000
611,49002660100
623,52457757100
656,53370251500
690,54173956200
703,54174133900
717,54175122300
732,54178906900
