Witness Weight,Time (ns)
0,228300
2,53764700
5,449707300
9,475761000
14,593932100
20,856966000
27,1033859100
35,1141720900
44,1144032200
54,1226031100
65,1818617900
77,1863838000
90,1929156100
104,2280291200
119,2286769900
135,2493631600
151,2549019500
168,2664714200
186,2918634400
203,3177248500
222,3348912700
242,3356362800
263,3623245000
285,3804199700
308,3858191600
332,4002097600
357,4508963000
383,4565747700
410,4641664400
438,4739308400
467,4843786000
497,4940363100
528,4959720900
560,5017668600
593,5120244500
627,5532577200
662,5692441000
698,5789304300
735,5810803200
773,5974480700
812,6047501600
830,6302644600
870,6330796500
911,6500039600
953,6500343900
996,6625124900
1040,6661216500
1085,6899808900
1131,7055925400
1178,7218463900
1226,7264670400
1275,7360816300
1325,7423919000
1376,7441433800
1428,7707500200
1481,7751578500
1535,7803574600
1590,7853849900
1646,8078194400
1703,8089926300
1761,8179963400
1820,8205480200
1880,8251611000
1941,8283981100
2003,8320868700
2066,8335652900
2130,8353043100
2195,8395682900
2261,8634864200
2328,8718672500
2396,8780147900
2465,8784092500
2535,8784432600
2606,8788802300
2678,8839011200
2751,8902291300
2825,8928434800
2900,9060193700
2976,9120581000
3053,9353627200
3131,9476269300
3210,9649601200
3289,9772700500
3369,9829168800
3450,9886639600
3532,9983167200
3615,10124172400
3699,10288482200
3784,10422909300
3870,10529337000
3957,10715513300
4045,10881796800
4125,10948500800
4214,11184679900
4304,11185274000
4395,11244315400
4487,11254192500
4580,11367899600
4674,11529230000
4769,11534646700
4865,11993755100
4962,12011374600
5060,12247403200
5159,12264972100
5259,12426772200
5360,12452518100
5379,12472632500
5481,12477501300
5584,12605911100
5688,12740043100
5793,12771508100
5899,13025042100
6006,13096430200
6114,13112306700
6223,13138680600
6333,13174081500
6444,13205892700
6556,13223908700
6669,13503121700
6783,13527395900
6898,13801665200
7014,13904765500
7131,14009509400
7249,14147968000
7368,14551485900
7488,14667968300
7609,14670477300
7731,15439226400
7854,15471784400
7978,15499073400
8103,15603175500
8229,15614150500
8356,15765379800
8484,15784967000
8613,15790414800
8743,15860783900
8874,16007900800
9006,16056528300
9139,16190668700
9273,16267913500
9408,16305836900
9544,16382283800
9681,16490309700
9819,16528507400
9958,16763739300
10098,16767541200
10239,16832644300
10381,16868273400
10524,16971246700
10668,16999414700
10813,17031439300
10894,17087631700
11040,17162718900
11187,17165723600
11335,17166156700
11484,17282628500
11634,17304281500
11785,17568622900
11937,17692842500
12090,17804420100
12244,17825696000
12399,17826877700
12555,17954978500
12712,17983510500
12870,18078820200
13029,18094807900
13189,18516248600
13350,18562729100
13512,18679685900
13675,18696841600
13839,18697660700
14004,18759092600
14170,18777533600
14337,19020459700
14505,19149875500
14674,19310850200
14844,19475621600
15015,19516878700
15187,19596911000
15360,19601842400
15534,19660548200
15709,19871220200
15885,20022031300
16062,20166934500
16240,20221104200
16419,20553032100
16599,20589248100
16780,20940969700
16962,20979368000
17145,21258618700
17329,21315722200
17514,21465953100
17700,21489274900
17887,22309440800
18075,22532479500
18264,22574266800
18454,22740567000
18645,22797143500
18837,22910424900
19030,23016126400
19224,23120048500
19419,23359961000
19615,23823783100
19812,24045344300
20010,24448258000
20209,24450835400
20409,24797050300
20610,24904418600
20812,24969691200
21015,25037648500
21219,25130701400
21424,25621279500
21630,25628826500
21837,25629667100
22045,25725741600
22254,25822393400
22464,25893520700
22675,26032537400
22887,26186838000
23100,26420357800
23314,26431920700
23529,26432592100
23745,26720158200
23962,26723058900
24180,26874458800
24399,26875749700
24619,26876286000
24840,27051705200
25062,27344824300
25285,27347101900
25509,27349981000
25734,27519378300
25960,28140416700
26187,28256163700
26415,28261348200
26644,28266874300
26874,28326168900
27105,28389561700
27337,28949074000
27570,28989275300
27804,29129587600
28039,29259001700
28275,29276586400
28512,29676936700
28750,29736723900
28989,29852173900
29229,29852666400
29470,30202226200
29712,30213633100
29955,30452916600
30199,30580184900
30444,30591466900
30690,30833329000
30937,30933743900
31185,30942232500
31434,31215920900
31684,31381787900
31935,31382944800
32187,31635868500
32440,31636412500
32694,31666509700
32949,31916623300
33205,31919479700
33462,32114262500
33720,32126365500
33979,32392083200
34239,32510138500
34500,32571836900
34762,32597741200
35025,32597963000
35045,32686894200
35309,32726715800
35574,32843926400
35840,33073727300
36107,33105248800
36375,33155011600
36644,33158354300
36914,33219011000
37185,33260909000
37457,33501175700
37730,33508794000
38004,33549581100
38279,33641730400
38555,33747498800
38832,33791145800
39110,34180358800
39389,34780046100
39669,34807345600
39950,34994820500
40232,35122722700
40515,35158839800
40799,35209173400
41084,35254131700
41370,35286759800
41657,35429463900
41945,35510228500
42234,35637871700
42524,35714614300
42815,36028982300
42897,36122324100
43189,36620328100
43482,36804245900
43776,36922721700
44071,37006791800
44367,37183788800
44664,37622897200
44962,37630848800
45261,37631481100
45561,37650547700
45862,37992134600
46164,38201394600
46467,38231815900
46771,38414042500
47076,38607830700
47382,38661840900
47689,38703121300
47997,38737595300
48306,38783767400
48616,38804340500
48927,38904108800
49239,39211817500
49552,39240128700
49866,39322369300
50181,39368556400
50497,39611893900
50814,39870545300
51132,39886511800
51451,39909460800
51771,40054145700
52092,40499763000
52414,40537580800
52737,40538327900
53061,40629818500
53386,40764855800
53712,41446665000
54039,41591447900
54367,41675761600
54696,42094521600
55026,42112483100
55357,42148739500
55689,42199002300
56022,42257647300
56356,42271518600
56691,42513106800
57027,42740690300
57364,42818151100
57702,42896076500
58041,43749975400
58381,43757401500
58722,43759689200
59064,43871755100
59407,44125693100
59751,44346634000
60096,44459980400
60442,44463662400
60789,44552828800
61137,44652616100
61486,44717486500
61836,44748392800
62187,45091785300
62539,45303396400
62892,45336640000
63246,45544488000
63601,45600663300
63957,45768742500
64314,46193508000
64672,46219450000
65031,46246389100
65391,46627980700
65752,46654590500
66114,46657161100
66477,46713844000
66841,46844090100
67206,47421807700
67572,47462422300
67939,47696757700
68307,47778996700
68676,48124495200
69046,48125345400
69417,48126306900
69789,48127413300
70162,48184702400
70536,48228093500
70911,48271503200
71287,48272359900
71664,48359196500
72042,48631209000
72421,48633375300
72801,48803127500
73182,48806189600
73564,48865324600
73947,49487523100
74331,49505676600
74716,49506488000
75102,49514137200
75489,49519450500
75877,49896640900
76266,50026706300
76656,50043141800
77047,50090890100
77439,50332447200
77832,50800779000
78226,50960596900
78621,51145506500
79017,51146302000
79414,51272163900
79812,51468084600
80211,51469053900
80611,51720684100
81012,51721279900
81095,51860294400
81497,52054635100
