UndefinedColor,Blue,Red,Green,ns since start,ns since issuance
0,0,0,0,124453100,0
0,0,0,0,181380900,0
0,0,0,0,230416800,0
0,0,0,0,329866800,0
0,0,0,0,429890600,0
0,0,0,0,529605800,0
0,0,0,0,630210700,0
0,0,0,0,729816200,0
0,0,0,0,830417200,0
0,0,0,0,930369300,0
0,0,0,0,1030443600,0
0,0,0,0,1131890800,0
0,0,0,0,1229844800,0
0,0,0,0,1329384400,0
0,0,0,0,1429433900,0
0,0,0,0,1529374800,0
0,0,0,0,1746499800,0
0,0,0,0,1752650700,0
0,0,0,0,1837371000,0
0,0,0,0,1997543200,0
0,0,0,0,2118947400,0
0,0,0,0,2129523700,0
0,0,0,0,2255457300,0
0,0,0,0,2347355100,0
0,0,0,0,2429729900,0
0,0,0,0,2530293200,0
0,0,0,0,2629688100,0
0,0,0,0,2750330400,0
0,0,0,0,3001035500,0
0,0,0,0,3045019600,0
0,0,0,0,3132419700,0
0,0,0,0,3237901100,0
0,0,0,0,3331854000,0
0,0,0,0,3461070900,0
0,0,0,0,3885424300,0
0,0,0,0,3994134100,0
0,0,0,0,4071198600,0
0,0,0,0,4133598300,0
0,0,0,0,4253201100,0
0,0,0,0,4329704600,0
0,0,0,0,4430059100,0
0,0,0,0,4544514100,0
0,0,0,0,5154815600,0
0,0,0,0,5287680800,0
0,0,0,0,5329747800,0
0,0,0,0,5440329800,0
0,0,0,0,5641026700,0
0,0,0,0,5679267400,0
0,0,0,0,5732246600,0
0,0,0,0,5830525400,0
0,0,0,0,6309218800,0
0,0,0,0,6337736100,0
0,0,0,0,6439663800,0
0,0,0,0,6530507300,0
0,0,0,0,6637074900,0
0,0,0,0,6743794800,0
0,0,0,0,6831361700,0
0,0,0,0,6929795200,0
0,0,0,0,7032590100,0
0,0,0,0,7199651400,0
0,0,0,0,7231211700,0
0,0,0,0,7339698600,0
0,0,0,0,7437103300,0
0,0,0,0,7531496900,0
0,0,0,0,7700705500,0
0,0,0,0,7733266200,0
0,0,0,0,7851416200,0
0,0,0,0,7930349800,0
0,0,0,0,8128792000,0
0,0,0,0,8302422400,0
0,0,0,0,8335823100,0
0,0,0,0,8437572200,0
0,0,0,0,8530687700,0
0,0,0,0,8638672800,0
0,0,0,0,8782672000,0
0,0,0,0,8830754300,0
0,0,0,0,8939665100,0
0,0,0,0,9030973300,0
0,0,0,0,9129339500,0
0,0,0,0,9231379100,0
0,0,0,0,9366749100,0
0,0,0,0,9557162400,0
0,0,0,0,9676985500,0
0,0,0,0,9882648600,0
0,0,0,0,9981860200,0
0,0,0,0,10031618800,0
0,0,0,0,10134908100,0
0,0,0,0,10251336300,0
0,0,0,0,10330074700,0
0,0,0,0,10449709000,0
0,0,0,0,10530378500,0
0,0,0,0,10632258300,0
0,0,0,0,10729488600,0
0,0,0,0,10857284700,0
0,0,0,0,10929447800,0
0,0,0,0,11029684100,0
0,0,0,0,11139185700,0
0,0,0,0,11229954300,0
0,0,0,0,11333375400,0
0,0,0,0,11429350900,0
0,0,0,0,11759115200,0
0,0,0,0,11997602400,0
0,0,0,0,12000557200,0
0,0,0,0,12057659700,0
0,0,0,0,12129591500,0
0,0,0,0,12323176700,0
0,0,0,0,12366054400,0
0,0,0,0,12614616000,0
0,0,0,0,12911368100,0
0,0,0,0,14569767300,0
0,0,0,0,14901300400,0
0,0,0,0,16000797400,0
0,0,0,0,16038954800,0
0,0,0,0,16156236200,0
0,0,0,0,16246344000,0
0,0,0,0,16363127200,0
0,0,0,0,16522436500,0
0,0,0,0,16968609300,0
0,0,0,0,17033402500,0
0,0,0,0,17717720300,0
0,0,0,0,17773298100,0
0,0,0,0,17887119400,0
0,0,0,0,17955631400,0
0,0,0,0,18219094700,0
0,0,0,0,18280967100,0
0,0,0,0,18561499900,0
0,0,0,0,19057780100,0
0,0,0,0,19825049900,0
0,0,0,0,20227823200,0
0,0,0,0,20245543100,0
0,0,0,0,20344361600,0
0,0,0,0,20515938100,0
0,0,0,0,21031639400,0
0,0,0,0,21035358200,0
0,0,0,0,21143899900,0
0,0,0,0,21677247100,0
0,0,0,0,21798500100,0
0,0,0,0,21843635000,0
0,0,0,0,21940225700,0
0,0,0,0,22882769100,0
0,0,0,0,23002647300,0
0,0,0,0,23035056600,0
0,0,0,0,23151093100,0
0,0,0,0,24358308900,0
0,0,0,0,25933774300,0
0,0,0,0,26115270800,0
0,0,0,0,26183067600,0
0,0,0,0,26278439600,0
0,0,0,0,26447615700,0
0,0,0,0,26640981400,0
0,0,0,0,27199201900,0
0,0,0,0,27216436800,0
0,0,0,0,27235533700,0
0,0,0,0,27786311100,0
0,0,0,0,27831882800,0
