Number of Requested Messages,ns since start
0,445963900
0,615657000
0,623688700
0,695729700
0,781280000
0,968564500
0,1112936600
0,1284601800
0,1322417700
0,1389835400
0,1719450700
0,1723778800
0,1921537500
0,1926427000
0,2383404000
0,3234133900
0,3310472800
0,3448225600
0,3698782700
0,3759633200
0,3783530200
0,4130767800
0,4178221700
0,4441334700
0,5339493900
0,5546489000
0,5651640100
0,5893422700
0,5942637600
0,6012484400
0,6382858900
0,6507099700
0,6562326200
0,6762409900
0,6795885600
0,7208646600
0,7290326200
0,7805469900
0,8574711200
0,8579576600
0,9163530300
0,9202118300
0,9276716900
0,9357669400
0,9395058600
0,9819499500
0,9846482300
0,9999565400
0,10015692800
0,10196468500
0,10557011300
0,10595880500
0,10605693000
0,10820935700
0,10844241400
0,11001569000
0,11053200600
0,11114575500
0,11255685200
0,12008051800
0,12011510600
0,12366849300
0,12398047000
0,12402400300
0,12743499300
0,13502818800
0,13505555000
0,13657992000
0,13829320500
0,13832558800
0,14406704600
0,16046357400
0,16130066600
0,16147429000
0,17015835400
0,18195068200
0,18220446500
0,19909799700
0,21478464100
0,21527975600
0,21585068600
0,22001595700
0,22042943600
0,22937086400
0,24314921900
0,24978530800
0,25063600700
0,25512321600
0,25564390500
0,26369894800
0,26388776300
0,27200143500
0,27696650800
0,28173162000
0,28186363900
0,28194003000
0,28948703600
0,28996650300
0,29030337600
0,29154978800
0,29920113000
0,30009268200
0,32097530100
0,33794369200
0,34206134600
0,34300767100
0,34326153700
0,34775405800
0,34806004400
0,35312305400
0,35315117100
0,35838927800
0,36198953300
0,36202587400
0,36478757900
0,36511222700
0,36579995300
0,38810598100
0,39534500000
0,39791750400
0,39863572000
0,40004375400
0,40015436000
0,40133441500
0,40325239300
0,40376787100
0,40432496200
0,40893118500
0,41075606500
0,41232487400
0,41404509000
0,41441036400
0,41545889600
0,41790417000
0,41847428600
0,42051625300
0,42128805800
0,42433841500
0,42639311500
0,42821483900
0,42840120200
0,42997184000
0,43119328700
0,43243240700
0,43258572800
0,43308003700
0,44286912800
0,44354950900
0,44811508200
0,44823018200
0,44975893600
0,45006185800
0,45295921000
0,45559810100
0,45749653000
0,45938145900
0,46436383900
0,46449050000
0,47184932200
0,48318661300
0,48333770500
0,48420372400
0,50023091600
0,50110864300
0,50182674900
0,50360744800
0,50790509200
0,50795417800
0,51206699500
0,52259572200
0,53253362200
0,53281217600
0,53310870800
0,53535492700
0,53552793600
0,54103142100
0,54466324900
0,54526161200
0,54529013700
0,54990023600
0,55082880000
0,55576215000
0,59438660000
0,59637253100
0,60790038100
0,62805732700
