UndefinedColor,Blue,Red,Green,ns since start,ns since issuance
0,0,0,0,133233200,0
0,0,0,0,195222200,0
0,0,0,0,295112200,0
0,0,0,0,395079900,0
0,0,0,0,505641600,0
0,0,0,0,626575000,0
0,0,0,0,694949100,0
0,0,0,0,794953400,0
0,0,0,0,894931600,0
0,0,0,0,995194800,0
0,0,0,0,1100044100,0
0,0,0,0,1194707400,0
0,0,0,0,1294627100,0
0,0,0,0,1394265100,0
0,0,0,0,1494910800,0
0,0,0,0,1604443000,0
0,0,0,0,1695535200,0
0,0,0,0,1888691600,0
0,0,0,0,1894193600,0
0,0,0,0,2088267200,0
0,0,0,0,2095424000,0
0,0,0,0,2396781100,0
0,0,0,0,2531646100,0
0,0,0,0,2631252500,0
0,0,0,0,2712153800,0
0,0,0,0,2872534300,0
0,0,0,0,2976058100,0
0,0,0,0,3043072600,0
0,0,0,0,3094172200,0
0,0,0,0,3193925400,0
0,0,0,0,3315415400,0
0,0,0,0,3398313600,0
0,0,0,0,3525532400,0
0,0,0,0,3633894700,0
0,0,0,0,3745931000,0
0,0,0,0,3852530700,0
0,0,0,0,4035051400,0
0,0,0,0,4096826500,0
0,0,0,0,4195441400,0
0,0,0,0,4315189700,0
0,0,0,0,4394483000,0
0,0,0,0,4498031400,0
0,0,0,0,4624068300,0
0,0,0,0,4695814500,0
0,0,0,0,4803574000,0
0,0,0,0,4894113200,0
0,0,0,0,5095917900,0
0,0,0,0,5174675100,0
0,0,0,0,5205860100,0
0,0,0,0,5328285500,0
0,0,0,0,5401823900,0
0,0,0,0,5494432200,0
0,0,0,0,5601612000,0
0,0,0,0,5694327100,0
0,0,0,0,5794927900,0
0,0,0,0,5894060100,0
0,0,0,0,6040904900,0
0,0,0,0,6239508800,0
0,0,0,0,6443923800,0
0,0,0,0,6705328800,0
0,0,0,0,6811369100,0
0,0,0,0,6988400400,0
0,0,0,0,7138029300,0
0,0,0,0,7217237000,0
0,0,0,0,7301156400,0
0,0,0,0,7395082100,0
0,0,0,0,7644729700,0
0,0,0,0,7707407100,0
0,0,0,0,7833938100,0
0,0,0,0,7933616000,0
0,0,0,0,8055642300,0
0,0,0,0,8123408700,0
0,0,0,0,8376140400,0
0,0,0,0,8592217100,0
0,0,0,0,8899067800,0
0,0,0,0,9603530600,0
0,0,0,0,9893256200,0
0,0,0,0,9928496600,0
0,0,0,0,10145347300,0
0,0,0,0,10227596100,0
0,0,0,0,11248661800,0
0,0,0,0,11299721800,0
0,0,0,0,11398301800,0
0,0,0,0,11548327100,0
0,0,0,0,11594677900,0
0,0,0,0,11694476800,0
0,0,0,0,11895407900,0
0,0,0,0,11928262600,0
0,0,0,0,12008132100,0
0,0,0,0,12116995700,0
0,0,0,0,12208296600,0
0,0,0,0,12344878400,0
0,0,0,0,12454338800,0
0,0,0,0,12560029200,0
0,0,0,0,12601132900,0
0,0,0,0,13198313500,0
0,0,0,0,13377316400,0
0,0,0,0,13398522000,0
0,0,0,0,13524851500,0
0,0,0,0,13662449500,0
0,0,0,0,13701368300,0
0,0,0,0,13797235600,0
0,0,0,0,13895074900,0
0,0,0,0,14413955800,0
0,0,0,0,14583168800,0
0,0,0,0,14602852200,0
0,0,0,0,14740420200,0
0,0,0,0,14826784300,0
0,0,0,0,15046499400,0
0,0,0,0,15220477100,0
0,0,0,0,15383237000,0
0,0,0,0,15409731100,0
0,0,0,0,15514972200,0
0,0,0,0,15620753100,0
0,0,0,0,16339389200,0
0,0,0,0,16596299200,0
0,0,0,0,17049059700,0
0,0,0,0,17101508700,0
0,0,0,0,17398471300,0
0,0,0,0,17674358500,0
0,0,0,0,17736030600,0
0,0,0,0,17797790600,0
0,0,0,0,18274062800,0
0,0,0,0,20144412600,0
0,0,0,0,20705697400,0
0,0,0,0,20898011400,0
0,0,0,0,20925368800,0
0,0,0,0,21458669100,0
0,0,0,0,21494632600,0
0,0,0,0,22174051500,0
0,0,0,0,22219177000,0
0,0,0,0,22365337300,0
0,0,0,0,22401269200,0
0,0,0,0,22707857600,0
0,0,0,0,22772806400,0
0,0,0,0,22987428000,0
0,0,0,0,23119730100,0
0,0,0,0,23465206200,0
0,0,0,0,24937825500,0
0,0,0,0,25110581700,0
0,0,0,0,25273696500,0
0,0,0,0,25322444500,0
0,0,0,0,25405195000,0
0,0,0,0,25582773000,0
0,0,0,0,26051474500,0
0,0,0,0,26103435100,0
0,0,0,0,26241172500,0
0,0,0,0,27383997700,0
0,0,0,0,28454152100,0
0,0,0,0,28505056400,0
0,0,0,0,28603723500,0
0,0,0,0,28894740400,0
0,0,0,0,28942879200,0
0,0,0,0,29018362900,0
0,0,0,0,29125042100,0
0,0,0,0,30270276300,0
0,0,0,0,30346899200,0
0,0,0,0,30419493600,0
0,0,0,0,30551019300,0
0,0,0,0,30795079400,0
0,0,0,0,30813605000,0
0,0,0,0,31450434300,0
0,0,0,0,31656508600,0
0,0,0,0,31870381600,0
0,0,0,0,32778097100,0
0,0,0,0,32822396800,0
0,0,0,0,32924229500,0
0,0,0,0,33041054300,0
0,0,0,0,33116047100,0
0,0,0,0,33205595300,0
0,0,0,0,33472719600,0
0,0,0,0,33490318000,0
0,0,0,0,33506589800,0
0,0,0,0,33692342600,0
0,0,0,0,34011652400,0
0,0,0,0,34075877700,0
0,0,0,0,34120464700,0
0,0,0,0,34519213800,0
0,0,0,0,34526059000,0
0,0,0,0,34598725800,0
0,0,0,0,34851202800,0
0,0,0,0,34894706000,0
0,0,0,0,35018454300,0
0,0,0,0,36404453600,0
0,0,0,0,36504105000,0
0,0,0,0,36605608800,0
0,0,0,0,37124983100,0
0,0,0,0,37576354100,0
0,0,0,0,37622607300,0
0,0,0,0,38092895900,0
0,0,0,0,38438422500,0
0,0,0,0,38791140200,0
0,0,0,0,38809833200,0
0,0,0,0,39155316500,0
0,0,0,0,39221274200,0
0,0,0,0,39341605100,0
0,0,0,0,39419914200,0
0,0,0,0,39506435300,0
0,0,0,0,39679229100,0
0,0,0,0,39758794800,0
0,0,0,0,39794055300,0
0,0,0,0,39983073000,0
0,0,0,0,41039855400,0
0,0,0,0,41355679700,0
0,0,0,0,41409494100,0
0,0,0,0,41527244000,0
0,0,0,0,42753867000,0
0,0,0,0,43035510100,0
0,0,0,0,43104147900,0
0,0,0,0,43196840700,0
0,0,0,0,43296431500,0
0,0,0,0,43410203500,0
0,0,0,0,43495289400,0
0,0,0,0,44481308000,0
0,0,0,0,45913278400,0
0,0,0,0,46000376100,0
0,0,0,0,46116151000,0
0,0,0,0,46341075400,0
0,0,0,0,46397935700,0
0,0,0,0,47531894400,0
0,0,0,0,47547344500,0
0,0,0,0,47617399400,0
0,0,0,0,47865030200,0
0,0,0,0,47900137300,0
0,0,0,0,48006955700,0
0,0,0,0,48111865500,0
0,0,0,0,48204851600,0
0,0,0,0,48301131100,0
0,0,0,0,48479963600,0
0,0,0,0,48763759600,0
0,0,0,0,48852119100,0
0,0,0,0,49293489600,0
0,0,0,0,50126808800,0
0,0,0,0,51115080700,0
0,0,0,0,51202225100,0
0,0,0,0,51345316000,0
0,0,0,0,51433261800,0
0,0,0,0,51532759400,0
0,0,0,0,51613875900,0
0,0,0,0,51722059300,0
0,0,0,0,51860696900,0
0,0,0,0,51998589700,0
0,0,0,0,52058015800,0
0,0,0,0,52620234400,0
0,0,0,0,53509002900,0
0,0,0,0,53607708300,0
0,0,0,0,53778087300,0
0,0,0,0,53850088800,0
0,0,0,0,54339375500,0
0,0,0,0,54730959800,0
0,0,0,0,55299401200,0
0,0,0,0,55437341700,0
0,0,0,0,55533975100,0
0,0,0,0,55627587900,0
0,0,0,0,55701109700,0
0,0,0,0,55983163200,0
0,0,0,0,56033816000,0
0,0,0,0,56152213100,0
0,0,0,0,56205611200,0
0,0,0,0,56340950700,0
0,0,0,0,56478161900,0
0,0,0,0,56511822400,0
0,0,0,0,56687102800,0
0,0,0,0,56726616000,0
0,0,0,0,56829491800,0
0,0,0,0,56896926700,0
0,0,0,0,57078899600,0
0,0,0,0,57102482000,0
0,0,0,0,57466667600,0
0,0,0,0,57559753900,0
0,0,0,0,57636244100,0
0,0,0,0,58801715900,0
0,0,0,0,58875912400,0
0,0,0,0,59023633100,0
0,0,0,0,59101424500,0
0,0,0,0,59195494400,0
0,0,0,0,59309661500,0
0,0,0,0,59649069200,0
0,0,0,0,59689460800,0
0,0,0,0,59757249900,0
0,0,0,0,59848336200,0
0,0,0,0,59900224200,0
0,0,0,0,60334118600,0
0,0,0,0,60949911000,0
