Witness Weight,Time (ns)
0,379100
2,228524900
5,621612400
9,622005900
14,622453100
20,726305500
24,728300900
31,855330200
39,1028366200
48,1089846100
58,1105945300
69,1330367100
81,1331437700
94,1331830600
108,1569286600
123,2083953400
139,2092115800
144,2094139500
149,2096008700
166,2107485200
184,2126155400
203,2178479800
209,2184910800
229,2513858900
250,2658675500
272,2884161000
295,2902834000
318,2925938000
342,3060629400
367,3100704600
390,3405360300
416,3469881100
443,3480083200
471,3753869300
495,3771455500
524,3781660900
554,3813529300
585,3845022700
592,3906897500
624,4096035700
657,4101864000
691,4102042800
726,4102516600
762,4155946700
799,4700088900
837,4700600700
876,4738158500
916,5098177900
957,5275300000
999,5328268800
1042,5388805500
1086,5515885400
1131,5552856600
1177,5603102100
1224,5684009800
1272,6064871800
1321,6173150100
1371,6246476400
1422,6483901900
1474,6486455600
1527,6688319700
1581,6747390700
1636,7043934800
1692,7087468700
1749,7139360200
1807,7153882700
1866,7154302000
1926,7270928800
1987,7388945400
2049,7719075400
2112,8210332500
2176,8228140100
2241,8471941800
2307,8545916400
2313,8563784200
2380,8591672000
2448,8701046600
2517,8713021800
2587,8782073300
2658,8904928600
2730,8944581100
2803,9119959800
2877,9158869900
2952,9180969400
3028,9201777300
3105,9562264000
3183,9562703700
3190,9682156300
3269,9689110800
3349,9758529800
3430,9864301300
3512,9915139100
3595,9915656700
3679,10033224900
3764,10033816800
3850,10112687800
3937,10113054200
4025,10198452700
4050,10546395500
4139,10548700500
4147,10636472000
4237,10636977200
4245,10719088300
4269,10814897300
4360,10830927500
4452,10929498100
4545,11256436000
4639,11802215200
4734,12301766800
4830,12398591300
4927,12652604300
5025,12663948400
5124,12667815800
5224,12808046300
5325,12900825200
5427,12939989000
5530,13281520800
5634,13282247100
5660,13889588200
5765,13892147000
5871,13892554500
5978,13893677800
6086,14064598200
6095,14150912500
6204,14202384300
6314,14203130200
6425,14203590700
6537,14395413800
6650,14395946800
6764,14551057600
6879,14714147700
6995,14907966300
7112,14910399200
7230,14940436200
7349,15182130000
7376,15264575500
7496,15480425500
7617,15537016400
7739,15542733000
7862,15696027800
7986,15771932100
8111,15892891400
8237,15941202200
8364,15962506700
8492,16270280100
8501,16270920800
8630,16343562200
8760,16381633000
8788,16797197400
8919,16882478300
9051,16930169000
9080,16930826800
9213,16931349300
9347,16931823200
9482,17201582400
9618,17208530400
9755,17292231800
9893,17550319600
10032,17552592900
10172,17558683500
10313,17813295200
10323,17923246000
10465,18105759700
10608,18261433900
10752,18264872700
10897,18323838200
11043,18387040900
11073,18664564300
11220,18667167600
11368,18667979800
11517,18668267900
11548,19076633300
11698,19092429100
11849,19129654600
12001,19211072700
12154,19214500500
12308,19297482200
12463,19473423500
12619,19474008100
12776,19851186300
12934,19852125400
13093,19861205400
13253,19907911700
13414,19974663900
13576,20027804200
13739,20028311800
13903,20321104100
14068,20321747300
14234,20324519600
14401,20599297900
14426,20674619100
14594,20700236800
14763,20708576200
14933,20854250100
15104,21336075400
15276,21338663100
15449,21823121000
15623,21883231700
15798,21887764400
15974,22084210800
16151,22106622300
16329,22790630800
16508,23066607800
16688,23067764900
16869,23076434400
17051,23079604100
17234,23084525200
17244,23107643700
17428,23271545600
17613,23321690600
17799,23758601500
17986,23948103000
18174,24404157900
18363,24430104400
18553,24455025100
18744,24455837100
18936,24560427600
19129,24901004200
19140,24913266400
19334,24913664300
19366,24914675200
19561,25421072200
19757,25514708400
19954,25519082500
20152,25569130300
20351,25616881800
20551,25808575800
20752,25816627100
20954,25885500400
21157,25888728600
21361,26195934500
21566,26198993600
21772,26201299900
21979,26209040300
22187,26397003600
22396,26475316600
22606,26476027500
22817,26516928700
23029,26939127500
23242,27142133000
23456,27792548900
23671,27872962900
23683,27874947300
23899,27876941800
24116,27885146000
24334,28180383100
24553,28181103300
24773,28184308900
24994,28349723200
25216,28420587700
25439,28865394000
25663,28865875700
25888,28866483900
26114,28867841700
26341,28923700500
26569,29390050900
26798,29391904800
27028,29428243500
27259,29539136100
27272,29883951200
27504,29888534400
27737,29970998800
27971,30102360300
28206,30173223900
28442,30173869600
28679,31109467200
28917,31187875100
29156,31192544600
29396,31197676500
29637,31307325200
29879,31336154100
30122,31337340900
30366,31338381100
30611,31339315500
30857,32314343700
31104,32315729300
31352,32316702000
31601,32318324000
31851,32321076700
32102,32366329800
32354,32755575100
32607,32759271100
32861,32762927500
33116,33924045000
33372,33927360500
33629,33928096900
33887,34049631500
34146,34067021500
34406,34285445800
34667,34461232500
34929,34744909700
35192,35052999400
35456,35055877800
35721,35129251100
35987,35132117900
36254,35133268100
36522,35134275100
36791,35647903800
37061,35652271100
37332,35672531000
37604,35674555200
37877,35686631200
38151,35687703600
38426,35690641500
38702,35691783100
38979,35789112500
39257,35962787800
39536,36131103600
39816,36132354100
40097,36377765900
40379,36481785000
40662,36908189000
40946,37152220000
41231,37178407400
41517,37865595200
41804,38747465000
42092,38848538500
42381,39326817800
42671,39327399400
42697,39329963000
42988,39708351500
43280,39709575000
43573,39712513700
43867,40546133800
44162,40547218400
44458,40551440800
44755,40552238600
45053,40579602300
45352,40642517100
45652,40682225800
45953,40683201600
46255,40685421200
46558,40855314100
46862,40857151900
47167,41310032900
47473,41313566700
47780,41320428900
48088,41321836600
48397,41512091300
48707,41512961200
49018,42911902700
49330,42957416900
49643,44443288400
49676,44464441200
49990,45029616900
50305,45031426700
50621,45033166100
50632,45035738100
50949,45037205700
51267,45118223500
51281,45250120000
