Witness Weight,Time (ns)
0,308962400
2,825392700
5,1714153300
9,3770972600
14,3772563400
20,3772848500
27,4411016600
35,4543329700
44,4558763400
52,5117332200
61,5390619900
71,6972640300
81,7533411100
92,9195076800
103,10633968900
115,13301993100
128,15177697900
142,15270996700
157,15811831900
171,15812139200
186,16234482700
202,19783891300
219,22614926800
237,22616101100
253,23478111900
265,23486582900
282,24104716600
301,24162181200
321,24162452800
342,24457175500
360,25598598000
379,25788672600
401,25815617100
424,25815808200
448,26325565000
473,26405731300
499,26406050100
526,26478807500
546,26524243400
567,26961971800
595,27429811000
617,27790829500
646,27801634000
676,27816773600
689,28684124300
720,29672432400
752,29676662500
785,29703365500
819,31744271200
854,32437791100
877,35773875200
901,36393539600
937,37728785800
962,39503599200
999,39971505600
1013,42764992600
1028,45875659500
1066,47742205400
1092,49230970400
1131,50113987200
1171,51094980100
1187,51642126100
1228,51642649800
1270,56721778000
1313,57697052800
1357,57699103100
