Witness Weight,Time (ns)
0,2202133500
2,2202270700
5,2202403900
9,2218236000
14,2218282000
20,2219598800
27,2219684500
35,2219802900
44,2625243700
54,2627821800
65,2627873100
77,2628011400
90,2628092600
104,4840438800
112,5545741500
121,5545924100
131,5813838300
146,5814017200
162,5814168400
179,5814302200
197,5814459800
216,5814639800
236,5814793300
257,8644549500
268,9848206000
280,9848783200
293,9849036200
307,9900243400
329,13134190600
352,13134367900
376,13134531100
401,13514948100
427,13515165000
454,13516264900
482,13516437700
511,13516612100
541,17520154400
556,23606841600
587,25038042800
603,25038412800
635,25038710400
668,25220390600
702,25220674900
737,25220879600
773,25410389300
810,25593787200
848,25594075400
887,25594433600
927,26632122100
968,26632307600
1010,26632472500
1053,26632695200
1097,26632897800
1142,26633138300
1188,26633350400
1235,26647745400
1283,26648590300
1332,26649977000
1382,27090501200
1433,27688726500
1485,27688977000
1538,27689151400
1592,27689311600
1647,27689867900
1664,28085834100
1682,28100763400
1738,28101107500
1795,28101337600
1853,28372721000
1912,28372948700
1972,28374064800
2033,30099687800
2095,30099844700
2158,30100179800
2222,30100588200
2287,30100903100
2353,34332941900
2420,34334014300
2488,38937677600
2557,38938074500
2627,38938380200
2698,38938612000
2770,38938877000
2843,38939150700
2917,38943632100
2992,39072118900
3068,39072406100
3145,39072615100
3223,39258812400
3302,40014794800
3382,45725553300
3401,45725719700
3421,45863065200
3442,46024525000
3464,46024788200
3545,46024990500
3627,46025223300
3710,46025611800
3794,46025801600
3879,46025986300
3965,46027672900
4052,46294551600
4140,46294806900
4229,46295032700
4319,46295248400
4410,46295510200
4502,46295652700
4595,46295881300
4689,46296231900
4784,46296515500
4880,46368628900
4977,47308252800
5075,52985635500
5174,52985915900
5274,52987870800
5375,52988322400
5477,52988692700
5580,52989106700
5684,52989527300
5789,52989944700
5895,52990204200
5918,53955974400
6025,53956517200
6133,53956778900
6242,53956977600
6352,53957239500
6463,57403166300
6487,58129087700
6512,66517156900
6624,66517718900
6737,66517928800
6851,66518116400
6966,66520746800
7082,66784862500
