Peer ID,Neighbor ID,Network Delay (ns),Packet Loss (%),Weight
0,35,100000000,0,10104
0,140,100000000,0,10104
0,160,100000000,0,10104
0,163,100000000,0,10104
0,11,100000000,0,10104
0,7,100000000,0,10104
0,141,100000000,0,10104
0,135,100000000,0,10104
0,38,100000000,0,10104
0,48,100000000,0,10104
0,59,100000000,0,10104
1,171,100000000,0,5745
1,87,100000000,0,5745
1,94,100000000,0,5745
1,136,100000000,0,5745
1,121,100000000,0,5745
1,176,100000000,0,5745
1,131,100000000,0,5745
2,153,100000000,0,4154
2,27,100000000,0,4154
2,126,100000000,0,4154
2,49,100000000,0,4154
2,183,100000000,0,4154
3,129,100000000,0,3300
3,149,100000000,0,3300
3,172,100000000,0,3300
3,25,100000000,0,3300
3,37,100000000,0,3300
3,60,100000000,0,3300
3,123,100000000,0,3300
3,97,100000000,0,3300
3,144,100000000,0,3300
3,84,100000000,0,3300
3,26,100000000,0,3300
3,124,100000000,0,3300
4,92,100000000,0,2760
4,160,100000000,0,2760
4,69,100000000,0,2760
4,93,100000000,0,2760
4,80,100000000,0,2760
5,55,100000000,0,2385
5,48,100000000,0,2385
5,37,100000000,0,2385
5,128,100000000,0,2385
5,16,100000000,0,2385
5,50,100000000,0,2385
5,163,100000000,0,2385
5,82,100000000,0,2385
5,120,100000000,0,2385
6,67,100000000,0,2109
6,140,100000000,0,2109
6,126,100000000,0,2109
6,46,100000000,0,2109
6,108,100000000,0,2109
6,63,100000000,0,2109
6,130,100000000,0,2109
6,18,100000000,0,2109
7,162,100000000,0,1895
7,0,100000000,0,1895
7,99,100000000,0,1895
7,24,100000000,0,1895
7,183,100000000,0,1895
7,50,100000000,0,1895
8,199,100000000,0,1724
8,166,100000000,0,1724
8,14,100000000,0,1724
8,168,100000000,0,1724
8,95,100000000,0,1724
8,118,100000000,0,1724
8,26,100000000,0,1724
9,181,100000000,0,1585
9,153,100000000,0,1585
9,52,100000000,0,1585
9,33,100000000,0,1585
9,49,100000000,0,1585
9,20,100000000,0,1585
9,117,100000000,0,1585
10,139,100000000,0,1469
10,30,100000000,0,1469
10,98,100000000,0,1469
10,89,100000000,0,1469
10,90,100000000,0,1469
10,141,100000000,0,1469
10,43,100000000,0,1469
11,65,100000000,0,1370
11,46,100000000,0,1370
11,163,100000000,0,1370
11,25,100000000,0,1370
11,175,100000000,0,1370
11,28,100000000,0,1370
11,191,100000000,0,1370
11,0,100000000,0,1370
11,79,100000000,0,1370
12,196,100000000,0,1285
12,46,100000000,0,1285
12,161,100000000,0,1285
12,95,100000000,0,1285
12,66,100000000,0,1285
12,32,100000000,0,1285
12,157,100000000,0,1285
12,45,100000000,0,1285
12,31,100000000,0,1285
13,158,100000000,0,1211
13,87,100000000,0,1211
13,131,100000000,0,1211
13,92,100000000,0,1211
13,27,100000000,0,1211
13,75,100000000,0,1211
14,96,100000000,0,1146
14,8,100000000,0,1146
14,97,100000000,0,1146
14,80,100000000,0,1146
14,71,100000000,0,1146
14,103,100000000,0,1146
14,141,100000000,0,1146
14,160,100000000,0,1146
14,169,100000000,0,1146
14,173,100000000,0,1146
14,102,100000000,0,1146
15,29,100000000,0,1088
15,52,100000000,0,1088
15,25,100000000,0,1088
15,111,100000000,0,1088
15,169,100000000,0,1088
15,136,100000000,0,1088
15,85,100000000,0,1088
15,103,100000000,0,1088
15,53,100000000,0,1088
15,101,100000000,0,1088
15,173,100000000,0,1088
15,67,100000000,0,1088
16,39,100000000,0,1037
16,101,100000000,0,1037
16,96,100000000,0,1037
16,88,100000000,0,1037
16,109,100000000,0,1037
16,5,100000000,0,1037
16,37,100000000,0,1037
16,161,100000000,0,1037
17,183,100000000,0,990
17,53,100000000,0,990
17,81,100000000,0,990
17,160,100000000,0,990
17,74,100000000,0,990
17,99,100000000,0,990
18,6,100000000,0,948
18,106,100000000,0,948
18,122,100000000,0,948
18,138,100000000,0,948
18,183,100000000,0,948
18,157,100000000,0,948
18,29,100000000,0,948
18,33,100000000,0,948
18,145,100000000,0,948
19,60,100000000,0,910
19,78,100000000,0,910
19,29,100000000,0,910
19,35,100000000,0,910
19,172,100000000,0,910
19,199,100000000,0,910
20,120,100000000,0,875
20,9,100000000,0,875
20,91,100000000,0,875
20,45,100000000,0,875
20,110,100000000,0,875
20,198,100000000,0,875
20,147,100000000,0,875
20,188,100000000,0,875
21,29,100000000,0,843
21,66,100000000,0,843
21,34,100000000,0,843
21,190,100000000,0,843
21,134,100000000,0,843
22,176,100000000,0,814
22,43,100000000,0,814
22,68,100000000,0,814
22,149,100000000,0,814
22,105,100000000,0,814
23,189,100000000,0,787
23,184,100000000,0,787
23,163,100000000,0,787
23,38,100000000,0,787
23,139,100000000,0,787
23,56,100000000,0,787
23,106,100000000,0,787
24,36,100000000,0,761
24,7,100000000,0,761
24,141,100000000,0,761
24,190,100000000,0,761
24,73,100000000,0,761
24,71,100000000,0,761
24,198,100000000,0,761
25,78,100000000,0,738
25,194,100000000,0,738
25,122,100000000,0,738
25,80,100000000,0,738
25,56,100000000,0,738
25,159,100000000,0,738
25,11,100000000,0,738
25,15,100000000,0,738
25,3,100000000,0,738
25,26,100000000,0,738
25,130,100000000,0,738
26,33,100000000,0,716
26,25,100000000,0,716
26,197,100000000,0,716
26,114,100000000,0,716
26,168,100000000,0,716
26,103,100000000,0,716
26,195,100000000,0,716
26,8,100000000,0,716
26,3,100000000,0,716
26,108,100000000,0,716
27,171,100000000,0,695
27,91,100000000,0,695
27,2,100000000,0,695
27,125,100000000,0,695
27,13,100000000,0,695
27,133,100000000,0,695
27,71,100000000,0,695
27,191,100000000,0,695
27,113,100000000,0,695
27,169,100000000,0,695
28,51,100000000,0,676
28,11,100000000,0,676
28,115,100000000,0,676
28,159,100000000,0,676
28,197,100000000,0,676
28,166,100000000,0,676
28,97,100000000,0,676
28,43,100000000,0,676
28,80,100000000,0,676
28,137,100000000,0,676
29,19,100000000,0,658
29,133,100000000,0,658
29,105,100000000,0,658
29,21,100000000,0,658
29,135,100000000,0,658
29,15,100000000,0,658
29,54,100000000,0,658
29,18,100000000,0,658
30,129,100000000,0,641
30,171,100000000,0,641
30,51,100000000,0,641
30,71,100000000,0,641
30,78,100000000,0,641
30,160,100000000,0,641
30,154,100000000,0,641
30,177,100000000,0,641
30,10,100000000,0,641
30,95,100000000,0,641
31,137,100000000,0,625
31,89,100000000,0,625
31,159,100000000,0,625
31,157,100000000,0,625
31,12,100000000,0,625
31,146,100000000,0,625
31,147,100000000,0,625
32,12,100000000,0,610
32,66,100000000,0,610
32,144,100000000,0,610
32,138,100000000,0,610
32,101,100000000,0,610
33,47,100000000,0,595
33,97,100000000,0,595
33,159,100000000,0,595
33,26,100000000,0,595
33,186,100000000,0,595
33,9,100000000,0,595
33,18,100000000,0,595
33,115,100000000,0,595
33,144,100000000,0,595
33,51,100000000,0,595
34,83,100000000,0,581
34,189,100000000,0,581
34,21,100000000,0,581
34,94,100000000,0,581
34,194,100000000,0,581
34,64,100000000,0,581
34,135,100000000,0,581
34,162,100000000,0,581
34,195,100000000,0,581
34,76,100000000,0,581
35,19,100000000,0,568
35,148,100000000,0,568
35,116,100000000,0,568
35,174,100000000,0,568
35,79,100000000,0,568
35,184,100000000,0,568
35,111,100000000,0,568
35,0,100000000,0,568
36,173,100000000,0,556
36,128,100000000,0,556
36,150,100000000,0,556
36,138,100000000,0,556
36,24,100000000,0,556
36,93,100000000,0,556
36,65,100000000,0,556
36,96,100000000,0,556
37,102,100000000,0,544
37,139,100000000,0,544
37,3,100000000,0,544
37,145,100000000,0,544
37,129,100000000,0,544
37,5,100000000,0,544
37,16,100000000,0,544
37,107,100000000,0,544
37,125,100000000,0,544
37,77,100000000,0,544
37,160,100000000,0,544
37,185,100000000,0,544
38,184,100000000,0,533
38,0,100000000,0,533
38,125,100000000,0,533
38,23,100000000,0,533
38,137,100000000,0,533
38,111,100000000,0,533
38,65,100000000,0,533
38,156,100000000,0,533
39,143,100000000,0,523
39,16,100000000,0,523
39,79,100000000,0,523
39,136,100000000,0,523
39,118,100000000,0,523
40,185,100000000,0,512
40,183,100000000,0,512
40,100,100000000,0,512
40,170,100000000,0,512
40,194,100000000,0,512
40,116,100000000,0,512
40,199,100000000,0,512
40,189,100000000,0,512
41,90,100000000,0,503
41,85,100000000,0,503
41,179,100000000,0,503
41,120,100000000,0,503
41,159,100000000,0,503
41,65,100000000,0,503
42,100,100000000,0,493
42,168,100000000,0,493
42,108,100000000,0,493
42,121,100000000,0,493
42,146,100000000,0,493
43,22,100000000,0,484
43,176,100000000,0,484
43,115,100000000,0,484
43,160,100000000,0,484
43,93,100000000,0,484
43,88,100000000,0,484
43,10,100000000,0,484
43,28,100000000,0,484
43,167,100000000,0,484
44,94,100000000,0,476
44,70,100000000,0,476
44,181,100000000,0,476
44,141,100000000,0,476
44,179,100000000,0,476
44,86,100000000,0,476
44,176,100000000,0,476
44,64,100000000,0,476
45,72,100000000,0,467
45,122,100000000,0,467
45,87,100000000,0,467
45,12,100000000,0,467
45,51,100000000,0,467
45,179,100000000,0,467
45,137,100000000,0,467
45,20,100000000,0,467
46,6,100000000,0,459
46,101,100000000,0,459
46,12,100000000,0,459
46,74,100000000,0,459
46,132,100000000,0,459
46,90,100000000,0,459
46,153,100000000,0,459
46,11,100000000,0,459
46,159,100000000,0,459
46,51,100000000,0,459
47,137,100000000,0,451
47,58,100000000,0,451
