Node 0,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node 10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20,Node 21,Node 22,Node 23,Node 24,Node 25,Node 26,Node 27,Node 28,Node 29,Node 30,Node 31,Node 32,Node 33,Node 34,Node 35,Node 36,Node 37,Node 38,Node 39,Node 40,Node 41,Node 42,Node 43,Node 44,Node 45,Node 46,Node 47,Node 48,Node 49,Node 50,Node 51,Node 52,Node 53,Node 54,Node 55,Node 56,Node 57,Node 58,Node 59,Node 60,Node 61,Node 62,Node 63,Node 64,Node 65,Node 66,Node 67,Node 68,Node 69,Node 70,Node 71,Node 72,Node 73,Node 74,Node 75,Node 76,Node 77,Node 78,Node 79,Node 80,Node 81,Node 82,Node 83,Node 84,Node 85,Node 86,Node 87,Node 88,Node 89,Node 90,Node 91,Node 92,Node 93,Node 94,Node 95,Node 96,Node 97,Node 98,Node 99,ns since start
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283901000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316496700
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385267500
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,472539000
1,2,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,1,0,2,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,3,1,1,1,1,1,0,1,1,0,1,1,2,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,2,0,0,0,0,579167900
3,4,3,4,3,4,5,5,4,4,4,5,4,4,6,3,3,5,4,4,3,4,4,5,4,4,4,3,6,4,5,5,4,4,4,4,5,4,4,6,5,4,4,3,3,4,4,4,4,5,4,3,3,5,3,3,3,5,3,4,4,4,5,3,3,4,4,4,6,5,3,5,5,4,6,3,5,4,5,4,4,6,6,4,5,4,4,3,6,5,5,5,4,6,3,3,5,2,4,5,819341000
3,4,4,4,5,5,6,8,5,7,4,5,5,4,6,4,4,5,5,5,3,4,4,5,5,5,4,4,6,6,5,6,5,5,5,5,6,4,5,6,6,5,4,5,4,5,7,5,5,5,5,6,4,5,5,5,3,5,5,4,5,6,5,3,3,4,4,5,7,6,4,6,6,4,7,5,5,4,5,4,5,6,6,6,6,5,5,6,7,5,6,5,5,6,4,4,6,5,6,5,872714700
11,12,13,10,11,11,10,12,10,10,11,8,6,14,13,8,12,10,13,13,10,10,10,10,9,8,10,9,9,11,12,10,11,10,9,10,8,10,13,14,10,11,9,9,11,11,15,11,11,10,10,11,11,11,11,11,12,10,8,11,10,11,14,11,4,9,9,12,7,11,8,12,6,11,11,7,12,14,7,12,12,11,8,12,9,9,13,6,11,9,11,13,9,7,12,7,9,10,9,11,1399235300
11,14,14,14,11,14,10,13,10,10,14,14,13,15,14,8,12,12,13,15,13,10,10,10,9,8,10,9,9,11,12,10,13,10,9,10,13,12,14,14,10,11,9,9,11,11,15,11,11,10,12,11,13,11,11,11,12,10,14,13,10,13,14,14,13,9,9,13,7,11,8,12,6,13,13,7,14,15,7,13,13,12,8,13,9,9,13,6,11,13,14,14,9,7,12,12,9,10,9,12,1483538200
11,17,15,15,16,15,14,15,13,10,17,16,16,17,16,8,15,15,15,15,15,15,17,17,15,8,16,9,9,11,12,13,15,10,9,15,14,16,15,16,12,14,9,9,11,12,16,11,11,15,14,18,17,15,11,18,12,13,14,16,10,17,14,17,15,9,16,16,7,11,15,15,6,16,13,7,16,15,16,13,15,14,8,15,15,15,15,6,17,14,15,14,9,7,12,13,15,15,9,12,1656136700
11,18,17,18,17,22,17,15,16,13,19,18,16,18,16,8,23,23,15,18,17,17,19,19,16,14,18,18,22,19,12,19,19,11,10,17,20,17,15,19,12,16,23,9,11,13,16,11,18,15,16,19,17,17,13,21,12,20,17,16,16,17,14,19,18,18,16,21,7,14,17,19,7,17,17,18,22,15,20,13,16,18,8,18,18,17,15,17,20,18,17,14,19,7,12,13,16,17,17,15,1904244200
23,18,25,18,17,25,24,15,25,22,21,18,16,18,16,20,23,23,15,24,17,17,19,19,16,14,24,20,23,21,18,23,24,25,20,24,21,22,23,24,25,16,24,17,25,22,23,19,18,23,25,19,17,17,13,26,19,24,22,16,16,17,19,23,21,18,16,21,13,25,17,27,20,17,26,23,24,24,21,24,16,18,20,18,18,25,25,21,20,23,17,24,19,20,22,13,21,17,17,24,2110754100
31,28,26,18,17,29,26,15,29,30,27,18,30,25,16,34,29,27,15,27,17,27,19,19,27,29,25,26,26,34,19,25,24,25,29,27,32,26,30,28,28,16,26,28,25,29,29,31,28,28,27,19,28,19,28,29,29,33,25,16,16,34,30,23,21,34,16,21,21,28,26,36,25,24,28,23,28,31,29,28,31,27,22,18,18,28,28,27,29,28,26,28,31,20,27,21,28,29,17,31,2356584300
41,39,39,22,41,42,38,42,34,41,38,44,40,44,36,34,42,41,30,44,35,41,39,42,27,42,39,39,26,34,41,39,24,27,42,42,39,39,37,28,47,39,44,29,40,46,46,41,37,37,43,47,29,43,41,44,32,33,42,16,36,45,35,38,37,47,44,25,23,34,33,37,38,25,40,44,29,46,43,41,48,36,41,45,30,42,42,44,42,40,45,42,31,26,43,35,44,37,18,41,2636770000
41,52,47,23,47,42,50,43,49,52,48,49,43,50,36,44,48,42,30,48,35,50,52,49,48,51,49,39,53,48,47,50,48,27,43,49,56,52,45,29,47,50,49,49,51,55,53,52,51,38,48,47,49,48,41,48,32,33,49,51,36,49,50,49,38,52,49,26,50,34,52,39,49,48,51,51,52,50,43,48,49,49,46,50,50,52,54,49,53,47,53,43,49,50,49,54,48,48,49,49,3174399300
41,55,47,23,52,42,54,43,49,52,48,49,53,57,36,51,54,42,30,54,35,50,55,53,56,54,53,39,56,56,47,50,54,27,43,51,58,57,45,29,47,51,55,49,55,55,60,55,51,38,56,47,49,55,41,48,32,33,52,54,36,49,50,54,38,59,49,26,55,34,54,39,49,54,55,57,56,50,43,48,49,54,59,58,52,56,55,52,56,47,55,43,52,50,55,56,57,48,51,53,3324121300
41,57,53,23,57,49,56,43,49,58,48,49,55,57,36,54,54,42,30,59,35,50,56,58,56,55,55,39,56,58,47,55,57,27,43,56,58,59,45,29,50,51,56,57,58,57,60,57,55,38,59,47,57,57,41,48,32,33,58,55,36,49,50,54,38,59,49,26,59,34,56,39,49,58,57,61,57,50,43,48,49,60,61,58,56,56,58,55,57,47,58,43,56,50,57,56,57,48,55,54,3426041700
