Number of Requested Messages,ns since start
0,319858000
0,329082400
0,415063000
0,462653700
0,564621300
0,655275300
0,938320300
0,1184165200
0,1387990400
0,1529002000
0,1655308700
0,1884445600
0,2028935000
0,2413895200
0,3237705900
0,3331875400
0,4600213600
0,4829768400
0,5041816900
0,7178669800
0,7275987200
0,7282812300
0,7925764500
0,8074325000
0,8077252500
0,8431322400
0,8708907600
0,8840278300
0,8981297200
0,8999801200
0,9128342600
0,9305573500
0,9413949400
0,10396286800
0,11616800100
0,11821886600
0,11940706600
0,12035921200
0,12215038200
0,12807597700
0,12900652400
0,13187634800
0,13190671900
0,13495394700
0,13519665400
0,14535094200
0,14580801000
0,14677427500
0,14905659800
0,19516118100
0,19649279700
0,19698040400
0,19739104100
0,20046203400
0,20201243000
0,20333671600
0,22009317000
0,22709097500
0,25435250800
0,27025594800
0,27187861300
0,27284856100
0,27457762100
0,30033160300
0,30527958700
0,32529077700
0,32624421300
0,32925802300
0,33407823200
0,33507013600
0,33755552400
0,33782129800
0,33812900100
0,34514293400
0,35627526100
0,35644404700
0,35659589100
0,37588384400
0,39904104100
0,41183966300
0,43166487800
0,44142227900
0,45409358000
0,46044049400
0,46118443900
0,46238115400
0,47268894100
0,47271495000
0,47449416800
0,47715484500
0,47755567200
0,47792157200
0,49646061600
0,49649532500
0,49840030400
0,49866231700
0,49872708900
0,50257381700
0,50268438800
0,51851881200
0,53304932500
0,53316302100
0,53906640300
0,56268470100
0,56441089300
0,57418665400
0,58470631400
0,58987008700
0,58988752500
0,59428420700
0,59434314400
0,59751864500
0,60335784300
