Message ID,Issuance Time (unix),Confirmation Time (ns),Weight,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685364758,935930900,15,1,11,1342744500
1,1685364758,955958300,20,2,11,1362672200
1,1685364758,978585400,25,3,13,1385300700
4,1685364758,760566000,13,4,14,1450829200
1,1685364758,1044129600,29,5,14,1450841000
1,1685364758,1063942700,33,6,15,1470656700
1,1685364758,1064409900,38,7,16,1471122200
2,1685364758,918216700,14,8,19,1513391800
1,1685364758,1106687600,44,9,19,1513399300
13,1685364759,197039000,14,10,21,1582210900
2,1685364758,987046800,20,11,21,1582217700
1,1685364758,1175509500,51,12,21,1582221000
4,1685364758,895012500,16,13,21,1585269500
1,1685364758,1178563800,59,14,21,1585275500
2,1685364758,1119218500,27,15,24,1714394600
1,1685364758,1307690600,64,16,24,1714402000
4,1685364758,1067336800,20,17,27,1757593000
1,1685364758,1350886300,68,18,27,1757597700
7,1685364758,995973600,15,19,28,1928344200
4,1685364758,1238103200,25,20,28,1928357300
1,1685364758,1521649400,74,21,28,1928360900
2,1685364758,1333202300,30,22,28,1928373000
1,1685364758,1521664000,80,23,28,1928376100
1,1685364758,1542174900,84,24,29,1948892400
15,1685364759,529267300,14,25,33,1999949800
13,1685364759,614801300,20,26,33,1999970200
2,1685364758,1404803000,33,27,33,1999973700
1,1685364758,1593267000,88,28,33,1999978500
2,1685364758,1467768800,40,29,34,2062942200
1,1685364758,1656235000,96,30,34,2062946800
7,1685364758,1146384300,19,31,34,2078747400
4,1685364758,1388499700,30,32,34,2078753900
1,1685364758,1672045700,100,33,34,2078757600
2,1685364758,1562195500,43,34,38,2157369000
1,1685364758,1750662100,107,35,38,2157373900
7,1685364758,1301887900,24,36,40,2234248400
4,1685364758,1543999200,36,37,40,2234253300
1,1685364758,1827552100,112,38,40,2234263900
4,1685364758,1544107800,41,39,40,2234361900
1,1685364758,1827652900,118,40,40,2234364500
7,1685364758,1302124600,28,41,40,2234482900
4,1685364758,1544231700,45,42,40,2234485500
1,1685364758,1827776400,123,43,40,2234488000
2,1685364758,1667461500,47,44,41,2262635400
1,1685364758,1855928700,130,45,41,2262640500
16,1685364759,815224200,13,46,43,2286259000
15,1685364759,815618800,19,47,43,2286264000
13,1685364759,901098200,26,48,43,2286266900
2,1685364758,1691099200,52,49,43,2286270000
1,1685364758,1879561300,136,50,43,2286272900
7,1685364758,1354008600,33,51,43,2286366700
4,1685364758,1596115700,51,52,43,2286369700
1,1685364758,1879661000,145,53,43,2286372600
2,1685364758,1799028800,60,54,43,2394201800
1,1685364758,1987495500,152,55,43,2394207200
7,1685364758,1461964900,38,56,43,2394323500
4,1685364758,1704072600,57,57,43,2394326500
1,1685364758,1987617800,157,58,43,2394329200
4,1685364758,1734847700,63,59,44,2425125400
1,1685364758,2018418800,164,60,44,2425130500
7,1685364758,1492853600,43,61,44,2425211700
4,1685364758,1734960400,68,62,44,2425214300
1,1685364758,2018505200,170,63,44,2425216800
19,1685364759,948204400,12,64,50,2461343100
16,1685364759,990315600,18,65,50,2461347700
15,1685364759,990705000,25,66,50,2461350100
13,1685364759,1076186400,33,67,50,2461357600
2,1685364758,1866194100,64,68,50,2461365200
1,1685364758,2054660900,178,69,50,2461372900
1,1685364758,2079866900,187,70,50,2486580700
7,1685364758,1559225900,49,71,50,2491586700
4,1685364758,1801337500,75,72,50,2491591400
1,1685364758,2084883000,192,73,50,2491594700
2,1685364758,1919930600,72,74,52,2515111300
1,1685364758,2108409100,198,75,52,2515121400
11,1685364759,1269835500,14,76,52,2533895200
7,1685364758,1601542600,53,77,52,2533900900
4,1685364758,1843650300,80,78,52,2533904200
1,1685364758,2127195400,205,79,52,2533907100
2,1685364758,2007880500,78,80,54,2603064700
1,1685364758,2196370200,214,81,54,2603082100
9,1685364758,1512246200,13,82,54,2669079500
7,1685364758,1736727300,60,83,54,2669085400
4,1685364758,1978834400,88,84,54,2669088800
1,1685364758,2262380200,220,85,54,2669091900
18,1685364759,1198071300,12,86,54,2682663100
9,1685364758,1525838900,18,87,54,2682669900
7,1685364758,1750315500,66,88,54,2682673900
4,1685364758,1992422900,95,89,54,2682677700
1,1685364758,2275969500,228,90,54,2682681300
10,1685364759,1464471300,12,91,55,2706481300
7,1685364758,1798227000,72,92,55,2730592600
4,1685364758,2040347400,102,93,55,2730601900
1,1685364758,2323893200,236,94,55,2730607200
19,1685364759,1217621300,16,95,56,2730759300
16,1685364759,1259731300,23,96,56,2730763300
15,1685364759,1260123400,31,97,56,2730772500
13,1685364759,1345609100,40,98,56,2730778100
2,1685364758,2135610400,83,99,56,2730783900
1,1685364758,2324079900,244,100,56,2730791500
10,1685364759,1514816800,17,101,57,2756827500
7,1685364758,1824475400,78,102,57,2756833900
4,1685364758,2066584100,109,103,57,2756840200
1,1685364758,2350133200,254,104,57,2756845600
18,1685364759,1291884200,16,105,59,2776475300
9,1685364758,1619650100,23,106,59,2776480900
7,1685364758,1844126100,85,107,59,2776484200
4,1685364758,2086233100,117,108,59,2776487200
1,1685364758,2369778500,263,109,59,2776490200
14,1685364759,1343416100,14,110,59,2790153500
11,1685364759,1526102000,20,111,59,2790158700
7,1685364758,1857804500,92,112,59,2790162700
4,1685364758,2099911800,125,113,59,2790166000
1,1685364758,2383458400,272,114,59,2790170100
1,1685364758,2404552500,282,115,59,2811265700
6,1685364758,1997060600,14,116,59,2811350800
1,1685364758,2404641900,288,117,59,2811353400
26,1685364759,1089974900,12,118,60,2835847000
18,1685364759,1351265300,21,119,60,2835853300
9,1685364758,1679026100,29,120,60,2835857400
7,1685364758,1903503700,100,121,60,2835862300
4,1685364758,2145610900,134,122,60,2835864800
1,1685364758,2429156200,295,123,60,2835869500
21,1685364759,1270587000,12,124,62,2852679300
19,1685364759,1339555400,21,125,62,2852692700
