Witness Weight,Time (ns)
0,323000
2,1316600
5,667900500
9,668552100
14,669303700
20,670027300
27,671431700
35,671607500
44,672370600
54,672656400
65,674790300
77,686168900
90,1031658000
104,1032305300
108,1589620000
123,1589865100
139,1590109100
156,1687650300
174,1689639200
193,1689862600
213,1691212000
234,1691936200
256,2169459100
279,2171169300
303,2171418000
328,2171775300
354,2172294800
381,2172426200
409,2378706500
438,2378972600
468,2779197800
499,2779376700
531,2780991200
564,2781292200
598,3744433700
633,3744617300
669,3744783400
706,4199772600
744,4200111200
783,4200472600
823,4377189500
864,4377372000
906,4394702000
949,4395279100
993,4395745600
1038,4395956100
1084,4396274900
1131,4400469800
1179,4402095000
1228,4710984900
1278,4728399000
1329,4728781200
1381,4854904200
1434,4855166600
1488,4855703400
1543,4993422300
1599,5281010700
1656,5281266000
1714,6020834000
1773,6025021900
1833,6025435300
1894,6027474900
1956,6028341900
2019,6028995100
2083,6029217300
2148,6096031600
2214,6201794800
2281,7072261200
2349,7079159500
2418,7119314600
2488,7209083800
2559,7349366500
2631,7856753700
2704,8116031300
2778,8117095900
2853,8117637100
2929,8122394100
3006,8138132600
3084,9374548300
3089,9377708700
3168,9378148900
3248,9378402500
3329,9379393000
3411,9455036100
3494,9603421000
3578,9817464000
3663,9896332100
3749,9986579700
3836,9989077200
3924,9989375200
4013,10000512900
4103,10001670200
4194,10002012300
4286,10002687100
4379,10003090800
4473,10185945600
4568,10186469400
4664,10187183500
4761,10283755700
4859,11102776100
4958,11103633700
5058,11108855300
5159,11148173400
5165,11152138300
5267,11152442500
5370,11152714400
5474,11154115700
5579,11154436600
5685,11157691500
5792,11158082700
5900,11205850700
6009,11855502100
6119,11857930000
6230,12184757500
6342,12191645100
6455,12200571400
6569,12475769500
6684,12476050700
6800,12682781000
6917,12721629300
7035,12979508300
7154,12981269300
7274,13012283000
7395,13046490000
7517,13191098800
7524,13374160400
7647,13535437600
7771,13718558800
7779,13729777000
7904,13896183200
8030,14094730900
8157,14142156400
8285,14142870500
8414,14162593700
8544,14383239200
8675,14438541600
8807,14497219500
8940,14499326800
9074,14500613400
9209,14560283400
9345,14560732300
9482,14828732900
9620,14828976200
9759,14862841200
9899,14882938200
10040,14999437400
10182,15071120900
10325,15118820100
10469,15119184900
10614,15582632100
10760,15584952600
10907,15863276700
11055,16145900100
11204,16146265400
11354,16146955000
11505,16181767300
11657,16290185200
11810,16393136300
11964,16456052100
12119,16456411000
12275,16494202300
12432,16494541300
12590,17276478500
12599,19194512400
12758,19891961400
12918,19892492600
13079,19893619300
13241,21002459700
13404,21013170100
13568,21016625900
13733,21017444400
13899,21330869300
14066,21433098100
14234,21433768900
14403,21627528200
14573,21628920800
14744,22124296900
14916,22388068700
15089,22439315900
15263,22556954400
15438,22568681000
15614,22875629500
15791,22878335200
15969,22913602100
16148,22919502000
16328,22919804500
16509,22920280000
16691,22970428200
16874,22971101100
17058,23639086200
17243,23640996100
17429,23681265900
17616,23682850300
17804,23796464000
17993,23796934700
18183,23803591100
18374,24100911400
18566,24395296900
18759,25320990700
18953,25615332600
19148,25616377100
19344,25890723500
19541,26864630700
19739,27529195600
19938,27890040200
20138,27890596600
20339,27891787300
20541,27893446100
20744,27904530200
20948,27955471500
21153,27962362700
21359,27962912300
21566,28018290800
21774,28019734600
21983,28097631800
22193,28097864700
22203,28100812400
22414,28113637400
22626,28185616100
22839,28195533700
23053,28396744500
23268,28501347600
23484,30237652200
23701,30380605000
23919,30387854700
24138,30594839600
24358,31077250500
24579,31232226800
24801,31234119000
25024,31234698800
25248,31235637500
25473,31239323200
25699,31239999900
25926,31425912800
26154,31428347500
26383,31863516100
26613,32292397500
26844,32292980500
27076,32293437400
27309,33443131400
27543,33443863200
27778,33445454500
28014,33445659100
28025,33534947400
28262,33537196600
28500,33538096100
28739,33538999800
28979,33625721500
29220,33626268300
29462,33745688300
29705,33746469000
29949,33747837600
30194,33748752500
30440,34066725600
30687,34067226400
30935,34067748700
31184,34069213700
31434,34070614600
31685,34071133000
31697,34315707200
31949,35404715500
32202,35405362100
32456,35406093600
32711,35923485600
32967,36414510500
33224,38144617100
33482,38145378200
33741,38147045300
34001,38240816000
34262,38560751300
34524,38564209600
34787,38564759000
35051,38565358700
35316,38571069900
35582,38716775100
35849,39655036100
36117,40379543900
36386,40380109000
36656,41896886400
36927,41897497700
37199,41898054200
37472,41898451100
37746,42022219800
38021,42022781400
38297,42772257200
38574,42774423100
38852,43463544600
39131,43466678200
39411,44372685900
39692,44373324200
39974,44373897300
40257,44375386100
40541,44376941500
40826,44780115500
41112,44780962500
41399,45602999600
41687,45604339000
41976,45605492500
42266,45620032400
42557,45745604300
42849,45746391700
43142,46246481900
43436,47054038900
43731,47353646800
44027,47454256500
44324,47467788500
44622,47483374900
44921,47634478300
45221,47648972400
45522,48454393400
45824,49366397900
46127,50559807800
46140,50645945600
46444,50671943500
46749,50672502800
47055,50702194800
47362,51563872200
47670,51566959300
47979,51921496000
48289,52949694700
48600,53996517200
48912,53997817100
49225,55420762000
49539,55434589800
49854,55457235500
50170,55698795400
50487,55699868300
50805,55701529200
51124,55716602400
51444,55717351200
51765,55718016600
52087,55718842600
52410,55719754500
52734,57378922700
