Message ID,Issuance Time (unix),Confirmation Time (ns),ParentID,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685809136,619035400,0,1,27,869571500
2,1685809136,585962200,1,2,27,869901500
6,1685809136,510522000,2,3,29,931970900
10,1685809136,513994600,6,4,31,982952100
16,1685809136,549564400,10,5,36,1141298900
18,1685809136,561339600,16,6,44,1203176100
3,1685809136,1509911600,0,7,71,1835288600
5,1685809136,1567051600,3,8,85,1978209900
9,1685809136,1518713100,5,9,85,1978394700
13,1685809136,1412301700,9,10,85,1978407800
15,1685809136,1391203500,13,11,85,1978588900
27,1685809137,1177223900,18,12,88,2046672400
28,1685809137,1156802500,27,13,91,2088583000
29,1685809137,1208244100,28,14,96,2140142500
33,1685809137,1113071200,29,15,97,2140269100
37,1685809137,1021450200,33,16,102,2162878800
21,1685809137,1556480700,15,17,110,2227262000
44,1685809137,1070414100,37,18,113,2273578500
86,1685809138,260522200,44,19,114,2273737000
31,1685809137,3224617200,21,20,251,4191205900
87,1685809138,2155962000,86,21,252,4191351500
23,1685809137,3436214000,16,22,252,4191683400
26,1685809137,3352317700,18,23,252,4192226900
91,1685809138,2104074200,87,24,253,4192573500
45,1685809137,5420866600,26,25,397,6633457900
96,1685809138,4493532000,91,26,398,6633518800
97,1685809138,4519646700,96,27,400,6659814900
102,1685809138,4497143500,97,28,401,6659927400
49,1685809137,5411024100,31,29,401,6660420500
24,1685809137,5826295300,16,30,401,6661021000
59,1685809137,5087686600,49,31,401,6661535200
60,1685809137,5088135200,59,32,401,6662058600
113,1685809138,4389023800,102,33,402,6662478700
4,1685809136,6271199700,0,34,402,6663081800
7,1685809136,6240189000,4,35,402,6663154700
114,1685809138,4389714900,113,36,403,6663327800
252,1685809140,2472222900,114,37,404,6663467800
253,1685809140,2471174300,252,38,405,6663618600
61,1685809137,5175585000,60,39,416,6749992500
64,1685809137,5142895500,61,40,416,6750101700
83,1685809138,4792850400,64,41,416,6750184900
67,1685809138,5032515200,49,42,416,6750501900
35,1685809137,5684191200,23,43,416,6750688500
398,1685809142,117632400,253,44,417,6751127300
400,1685809143,91559300,398,45,418,6751262900
11,1685809136,6238583800,0,46,418,6751578200
12,1685809136,6229581000,11,47,418,6752581800
401,1685809143,93162800,400,48,419,6753029000
75,1685809138,4859571900,24,49,419,6753388100
76,1685809138,4859271800,75,50,419,6753465000
124,1685809138,4305868800,76,51,419,6753549300
126,1685809138,4304474500,124,52,419,6753815700
127,1685809138,4304472700,126,53,419,6753904800
32,1685809137,5739383500,12,54,419,6754103600
402,1685809143,91948000,401,55,420,6754348500
25,1685809137,6233968200,7,56,438,7072638400
14,1685809136,6501722700,2,57,438,7072746200
19,1685809136,6428928000,14,58,438,7072855100
34,1685809137,6036887500,19,59,438,7072959800
57,1685809137,5546567100,34,60,438,7073041200
58,1685809137,5536805500,25,61,438,7073213800
93,1685809138,4972394200,58,62,438,7073488000
131,1685809138,4553372100,93,63,438,7073616400
403,1685809143,410633500,402,64,439,7073883600
70,1685809138,5278360600,45,65,439,7074181100
106,1685809138,4895447500,83,66,439,7074366500
110,1685809138,4879332500,106,67,439,7074476800
46,1685809137,5855439100,35,68,439,7074767600
404,1685809143,411657200,403,69,440,7075031500
405,1685809143,411581000,404,70,441,7075074200
84,1685809138,5111563400,45,71,441,7075707900
132,1685809138,4555013700,131,72,441,7076035700
135,1685809138,4500869500,132,73,441,7076185600
177,1685809139,4098533200,135,74,445,7171658300
85,1685809138,5449468000,84,75,467,7414021600
73,1685809138,5535035900,67,76,467,7414069800
17,1685809136,6786082100,2,77,467,7414489700
20,1685809137,6745638700,17,78,467,7414685100
38,1685809137,6268358800,20,79,467,7414925200
55,1685809137,5997557500,38,80,467,7415113100
65,1685809138,5713635700,55,81,467,7415410700
111,1685809138,5153836600,57,82,467,7415447000
178,1685809139,4342609900,177,83,467,7415841700
121,1685809138,4986222000,110,84,467,7416140700
179,1685809139,4342911800,178,85,467,7416251500
137,1685809138,4836349500,121,86,467,7416579400
417,1685809143,666344500,405,87,468,7417390900
180,1685809139,5636056100,179,88,579,8711351900
155,1685809139,5894264300,137,89,579,8712126700
107,1685809138,6532512100,73,90,579,8712247200
418,1685809143,1961827700,417,91,580,8712999200
419,1685809143,1960190900,418,92,581,8713134700
420,1685809143,1959135300,419,93,582,8713268100
439,1685809143,1639596800,420,94,583,8713400600
440,1685809143,1638576400,439,95,584,8713533900
43,1685809137,7511676300,35,96,584,8713985200
81,1685809138,6758149200,46,97,584,8714364200
206,1685809139,5166862600,180,98,584,8714560300
207,1685809139,5166866000,206,99,584,8714669800
47,1685809137,7493449900,18,100,584,8715181800
48,1685809137,7479872800,47,101,584,8715274300
220,1685809140,4923150300,48,102,584,8715372000
226,1685809140,4842467600,207,103,584,8715944700
30,1685809137,7780132800,18,104,584,8716069300
62,1685809137,7118225300,32,105,584,8716172600
160,1685809139,5883776700,127,106,584,8716271000
441,1685809143,1641940700,440,107,585,8717005200
468,1685809143,1299887800,441,108,586,8717192600
580,1685809145,67655100,468,109,589,8780559800
581,1685809145,67668900,580,110,590,8780712700
582,1685809145,67671800,581,111,591,8780847600
228,1685809140,4876547900,226,112,591,8781083100
583,1685809145,1513495900,582,113,757,10226805700
584,1685809145,1513605500,583,114,758,10227043900
585,1685809145,1510640800,584,115,759,10227529600
275,1685809141,5536404800,220,116,759,10228031500
173,1685809139,7169665500,160,117,759,10228592000
217,1685809140,6498917400,173,118,759,10228792700
276,1685809141,5535314700,275,119,759,10229358300
586,1685809145,1512495300,585,120,760,10229562900
71,1685809138,8400933400,65,121,760,10229817300
133,1685809138,7682668700,62,122,760,10230030300
39,1685809137,9082721300,23,123,760,10230155000
122,1685809138,7796844000,43,124,760,10230735300
589,1685809145,1450858000,586,125,761,10231327100
590,1685809145,1451335900,589,126,762,10231977000
591,1685809145,1462853300,590,127,763,10243611100
757,1685809146,17229400,591,128,764,10243953000
218,1685809140,6514444200,217,129,764,10244713000
51,1685809137,8991993700,30,130,764,10244860600
156,1685809139,7579946400,155,131,769,10397930800
22,1685809137,10195351800,6,132,814,10880092300
157,1685809139,8062086100,156,133,814,10880181000
758,1685809146,653497000,757,134,815,10880456800
759,1685809146,1001649500,758,135,839,11229092800
134,1685809138,8682206900,133,136,839,11231087100
221,1685809140,7422645000,114,137,839,11231448300
136,1685809138,8654036800,134,138,839,11231620800
163,1685809139,8327082000,111,139,839,11231733200
144,1685809139,8584175500,136,140,839,11231898900
152,1685809139,8485527100,144,141,839,11245548600
204,1685809139,7720368300,152,142,839,11246118400
168,1685809139,10342753600,157,143,975,13326856600
8,1685809136,12873452900,1,144,975,13327151000
72,1685809138,11450243600,71,145,975,13328077100
760,1685809146,3098768800,759,146,976,13328228600
761,1685809146,3097624100,760,147,977,13328920600
762,1685809146,3097591600,761,148,978,13329411300
763,1685809146,3086167800,762,149,979,13329611900
764,1685809146,3085853200,763,150,980,13329683400
815,1685809147,2449769600,764,151,981,13330142400
219,1685809140,9557028200,218,152,981,13331201700
40,1685809137,12176296300,16,153,981,13331734700
36,1685809137,12197257200,8,154,981,13332267100
99,1685809138,11189994100,51,155,981,13332352100
816,1685809147,2452220800,815,156,982,13332856400
976,1685809149,4871000,816,157,983,13333014600
977,1685809149,4828000,976,158,984,13333148000
978,1685809149,4005300,977,159,985,13333318600
54,1685809137,11950673500,26,160,985,13333582300
