Witness Weight,Time (ns)
0,165500
2,16874700
5,40971500
9,121447900
14,122109200
20,2078620700
27,2079195000
35,2079810000
44,2081709300
54,2830318200
65,2832874600
77,2894041000
90,2894304000
104,2915696000
119,2932573200
135,4354593600
152,4411128100
170,6120776500
189,6121300100
209,6320917600
230,6323275400
252,6617596400
275,6633350600
299,7138613100
324,7458967600
350,7766029100
377,7779419300
405,8055114000
434,8672700900
464,9186476600
495,9528361000
527,9966970100
560,10508597100
594,10823741700
629,10967592500
665,11028933800
702,11030470800
740,11056336300
779,11087499500
819,11102662700
860,11112523600
902,11114805000
945,11115894400
989,11118147000
1034,11127777500
1080,11424605400
1127,11815826600
1175,13534411300
1224,13565731700
1274,14217471400
1325,14223580100
1377,14387802800
1430,14390981900
1484,14394319500
1539,15001930500
1595,15003813700
1652,15734301000
1710,17408618800
1769,17409634900
1829,17411785300
1890,18778355400
1952,18779236400
2015,19448104100
2079,22239092000
2144,22246566700
2210,22248528600
2277,22250495900
2345,22253140600
2414,22602032800
2484,22615924900
2555,22763132000
2627,22766523900
2700,22767695300
2774,22967893800
2849,24087383800
2925,24116538000
3002,25263412500
3080,25474107200
3159,25922294400
3239,26285633400
3320,27184360600
3402,27258466100
3485,27269342300
3569,27419034900
3654,27989884400
3740,28007147100
3827,28326490300
3915,28332337200
4004,28341738000
4094,28673084400
4185,29254354000
4277,31732073600
4370,31773075400
4464,32081364700
4559,32116945500
4655,32777232100
4752,32781061300
4850,39363382000
4949,40561347400
5049,41455505800
5150,41648680600
5252,41651693300
5355,41729787200
5459,43236084800
5564,43338247300
5670,45714474800
5777,45716469100
5885,45718783100
5994,46135556200
6104,46143913000
6215,46561865400
6327,46577338100
6440,46579458900
6554,46581548600
6669,47024457900
6785,47060887100
6902,47674508200
7020,47678519100
7139,47696494100
7259,48291255400
7380,48305558100
7502,48307411200
7625,48309414600
7749,48801693900
7874,48803469200
8000,48963450900
8127,49903854200
8255,49923040500
8384,51052909600
8514,51179910700
8645,51236897900
8777,51470355500
8910,51479238600
9044,54485548500
9179,54808422900
9315,54837517800
9452,55027330000
9590,55036646200
9729,55485207800
9869,55498727100
10010,56342061700
10152,56549076500
10295,56710612000
10439,57823893000
10584,57930791000
