Message ID,Issuance Time (unix),Confirmation Time (ns),Weight,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685359958,510086600,14,1,23,724292200
5,1685359959,553126200,14,2,38,939481300
1,1685359958,725285700,20,3,38,939489300
9,1685359959,450898900,14,4,39,939578700
5,1685359959,553230200,20,5,39,939580800
1,1685359958,725381500,27,6,39,939582100
5,1685359959,553481600,27,7,39,939832400
1,1685359958,725634000,35,8,39,939834600
12,1685359959,411621400,14,9,40,939932600
9,1685359959,451254900,20,10,40,939934400
5,1685359959,553585900,30,11,40,939936500
1,1685359958,725737700,39,12,40,939938200
1,1685359958,725836800,48,13,40,940037500
1,1685359958,755866300,51,14,42,970069000
23,1685359959,266759800,14,15,44,990943500
12,1685359959,462636600,20,16,44,990947700
9,1685359959,502270900,27,17,44,990950500
5,1685359959,604602200,38,18,44,990952800
1,1685359958,776756100,54,19,44,990957200
2,1685359958,870843900,14,20,48,1155751800
38,1685359959,365053800,14,21,60,1304449700
23,1685359959,580273100,20,22,60,1304454300
12,1685359959,776145900,27,23,60,1304457100
9,1685359959,815779900,35,24,60,1304459400
5,1685359959,918113100,47,25,60,1304464100
1,1685359958,1090265400,64,26,60,1304466500
5,1685359959,918185400,57,27,60,1304536500
1,1685359958,1090338100,75,28,60,1304538900
1,1685359958,1090349500,80,29,60,1304550800
39,1685359959,465301200,14,30,65,1404799000
38,1685359959,465409400,20,31,65,1404802200
23,1685359959,680622900,27,32,65,1404804200
12,1685359959,876494800,35,33,65,1404805800
9,1685359959,916128800,44,34,65,1404808200
5,1685359959,1018459100,61,35,65,1404809600
1,1685359958,1190612600,84,36,65,1404814800
3,1685359958,1057790300,14,37,65,1404890400
4,1685359958,1026649800,14,38,65,1404971900
3,1685359958,1057873400,20,39,65,1404973400
7,1685359959,988100100,14,40,65,1405061800
4,1685359958,1026741600,20,41,65,1405063300
3,1685359958,1057964800,27,42,65,1405064800
13,1685359959,849905000,14,43,65,1405151400
7,1685359959,988191400,20,44,65,1405153100
4,1685359958,1026834600,27,45,65,1405157900
3,1685359958,1058059600,35,46,65,1405161300
12,1685359959,877045600,44,47,65,1405358800
9,1685359959,916683300,54,48,65,1405364400
5,1685359959,1019017700,72,49,65,1405370100
1,1685359958,1191172800,96,50,65,1405375000
10,1685359959,907937300,12,51,65,1405468800
2,1685359958,1120570400,18,52,65,1405470600
5,1685359959,1019285700,77,53,65,1405638000
1,1685359958,1191440900,102,54,65,1405642200
9,1685359959,917041600,58,55,65,1405721200
5,1685359959,1019372200,80,56,65,1405722800
1,1685359958,1191523700,106,57,65,1405724500
40,1685359959,465975800,14,58,66,1405815100
39,1685359959,466321200,20,59,66,1405816600
38,1685359959,466425500,27,60,66,1405818200
23,1685359959,681638700,35,61,66,1405819900
12,1685359959,877511300,47,62,66,1405822400
