Message ID,Issuance Time (unix),Confirmation Time (ns),Weight,# of Confirmed Messages,# of Issued Messages,ns since start
1,1685359835,195613400,14,1,14,370781900
4,1685359835,308544200,14,2,26,566158700
1,1685359835,390996800,20,3,26,566162900
1,1685359835,422386900,26,4,29,597554400
2,1685359835,479638500,14,5,37,705427100
3,1685359835,506840600,14,6,39,734128300
2,1685359835,508345800,20,7,39,734132300
1,1685359835,562657900,29,8,40,737825600
1,1685359835,585726300,33,9,40,760893800
6,1685359835,503725700,13,10,44,777744100
4,1685359835,520135100,19,11,44,777747600
1,1685359835,602583500,38,12,44,777749000
1,1685359835,626733600,44,13,45,801902700
9,1685359835,479602700,11,14,46,802036400
6,1685359835,528024600,17,15,46,802038800
4,1685359835,544427900,24,16,46,802040800
1,1685359835,626876600,50,17,46,802042300
9,1685359835,480204200,15,18,46,802638100
6,1685359835,528625800,22,19,46,802640400
4,1685359835,545029500,30,20,46,802641800
1,1685359835,627478000,57,21,46,802643600
3,1685359835,596326800,18,22,49,823614100
2,1685359835,597832100,25,23,49,823618500
9,1685359835,501440300,19,24,50,823874300
6,1685359835,549862200,27,25,50,823876400
4,1685359835,566265800,36,26,50,823878200
1,1685359835,648714200,64,27,50,823879800
8,1685359835,524046900,12,28,50,838061100
3,1685359835,610779200,21,29,50,838065000
2,1685359835,612280400,29,30,50,838066900
8,1685359835,543483200,16,31,51,857497300
3,1685359835,630214900,26,32,51,857500700
2,1685359835,631733700,35,33,51,857520200
9,1685359835,547780000,24,34,52,870215000
6,1685359835,596204000,33,35,52,870218200
4,1685359835,612607500,43,36,52,870220800
1,1685359835,695056800,72,37,52,870222600
9,1685359835,558023500,28,38,52,880460300
6,1685359835,606452200,38,39,52,880468300
4,1685359835,622857700,49,40,52,880470000
1,1685359835,705307700,79,41,52,880473700
8,1685359835,574154900,21,42,54,888169400
3,1685359835,660887000,32,43,54,888173100
2,1685359835,662391800,42,44,54,888178600
14,1685359835,538062600,12,45,55,908777000
9,1685359835,586347800,32,46,55,908781400
6,1685359835,634769800,43,47,55,908784000
4,1685359835,651173300,55,48,55,908786100
1,1685359835,733622100,86,49,55,908787800
5,1685359835,650173700,14,50,56,921000000
15,1685359835,540832100,14,51,59,933454900
1,1685359835,758292600,95,52,59,933458400
14,1685359835,562823800,17,53,60,933535800
9,1685359835,611104200,38,54,60,933537700
6,1685359835,659525100,50,55,60,933539400
4,1685359835,675928700,63,56,60,933541100
1,1685359835,758378800,99,57,60,933559100
15,1685359835,545306500,17,58,60,937928900
1,1685359835,762766200,109,59,60,937932200
13,1685359835,579550700,14,60,61,941993300
8,1685359835,627984000,27,61,61,941996600
3,1685359835,714712700,39,62,61,941998400
2,1685359835,716213600,50,63,61,941999800
46,1685359835,149728500,14,64,63,951644600
14,1685359835,580936000,23,65,63,951647700
9,1685359835,629215700,45,66,63,951648900
6,1685359835,677636300,58,67,63,951650300
4,1685359835,694040900,72,68,63,951653200
1,1685359835,776488900,116,69,63,951654600
23,1685359835,432809500,14,70,64,968487000
15,1685359835,575872700,23,71,64,968494000
1,1685359835,793331900,127,72,64,968498000
16,1685359835,578997100,12,73,66,981671600
13,1685359835,619233800,18,74,66,981674900
8,1685359835,667663900,32,75,66,981676600
3,1685359835,754392800,45,76,66,981678400
2,1685359835,755893500,57,77,66,981679900
5,1685359835,741211500,20,78,70,1012036100
