UndefinedColor,Blue,Red,Green,ns since start,ns since issuance
0,0,0,0,78686400,0
0,0,0,0,179081300,0
0,0,0,0,279157900,0
0,0,0,0,378952600,0
0,0,0,0,479250000,0
0,0,0,0,578345700,0
0,0,0,0,678800200,0
0,0,0,0,778442300,0
0,0,0,0,891692300,0
0,0,0,0,979045700,0
0,0,0,0,1078471500,0
0,0,0,0,1179015100,0
0,0,0,0,1278957100,0
0,0,0,0,1378409900,0
0,0,0,0,1555119900,0
0,0,0,0,1646817000,0
0,0,0,0,1685003800,0
0,0,0,0,1778742000,0
0,0,0,0,1878466600,0
0,0,0,0,1994367700,0
0,0,0,0,2080994600,0
0,0,0,0,2217576300,0
0,0,0,0,2563845100,0
0,0,0,0,2781651800,0
0,0,0,0,2819059200,0
0,0,0,0,3315824800,0
0,0,0,0,3394125800,0
0,0,0,0,3507414600,0
0,0,0,0,3736831200,0
0,0,0,0,4361299300,0
0,0,0,0,4499131700,0
0,0,0,0,4706162400,0
0,0,0,0,4791410300,0
0,0,0,0,5177208400,0
0,0,0,0,5347040200,0
0,0,0,0,5431304700,0
0,0,0,0,5503719300,0
0,0,0,0,5610378400,0
0,0,0,0,5679432500,0
0,0,0,0,5789429300,0
0,0,0,0,5885659300,0
0,0,0,0,6007055200,0
0,0,0,0,6190956800,0
0,0,0,0,6338509400,0
0,0,0,0,6380259900,0
0,0,0,0,6533003000,0
0,0,0,0,6785013300,0
0,0,0,0,6880317300,0
0,0,0,0,6984628500,0
0,0,0,0,7116700700,0
0,0,0,0,7250024500,0
0,0,0,0,7286439100,0
0,0,0,0,7430510400,0
0,0,0,0,7513831900,0
0,0,0,0,7629663400,0
0,0,0,0,7698756900,0
0,0,0,0,7779533300,0
0,0,0,0,7909744000,0
0,0,0,0,8455488800,0
0,0,0,0,8518755200,0
0,0,0,0,8588353600,0
0,0,0,0,8700357800,0
0,0,0,0,8778616600,0
0,0,0,0,9436382100,0
0,0,0,0,9479947300,0
0,0,0,0,9585912000,0
0,0,0,0,9706420000,0
0,0,0,0,9794840500,0
0,0,0,0,10125939900,0
0,0,0,0,10183798000,0
0,0,0,0,10541883600,0
0,0,0,0,10567405800,0
0,0,0,0,10584714600,0
0,0,0,0,10678887400,0
0,0,0,0,10779296800,0
0,0,0,0,10924854100,0
0,0,0,0,10980762900,0
0,0,0,0,11079559500,0
0,0,0,0,11188574700,0
0,0,0,0,11290240700,0
0,0,0,0,11494272600,0
0,0,0,0,11499828100,0
0,0,0,0,11578857200,0
0,0,0,0,11689827300,0
0,0,0,0,11805978400,0
0,0,0,0,11878463200,0
0,0,0,0,11982708500,0
0,0,0,0,12082474100,0
0,0,0,0,12185368000,0
0,0,0,0,12278994600,0
0,0,0,0,12587546700,0
0,0,0,0,12694603200,0
0,0,0,0,12778636300,0
0,0,0,0,12909588800,0
0,0,0,0,13242176500,0
0,0,0,0,13278353200,0
0,0,0,0,13461760600,0
0,0,0,0,13485440200,0
0,0,0,0,13584357700,0
0,0,0,0,13689032700,0
0,0,0,0,13826340700,0
0,0,0,0,13980166400,0
0,0,0,0,13993923000,0
0,0,0,0,14082510900,0
0,0,0,0,14197612900,0
0,0,0,0,14300992700,0
0,0,0,0,14462980000,0
0,0,0,0,14593944900,0
0,0,0,0,14687974300,0
0,0,0,0,14796146700,0
0,0,0,0,14919225700,0
0,0,0,0,15008739500,0
0,0,0,0,15078949000,0
0,0,0,0,15218180700,0
0,0,0,0,15290296300,0
0,0,0,0,15389979500,0
0,0,0,0,15481722900,0
0,0,0,0,15585532600,0
0,0,0,0,15781063800,0
0,0,0,0,15885008800,0
0,0,0,0,15989350800,0
0,0,0,0,16092568100,0
0,0,0,0,16189350900,0
0,0,0,0,16351420700,0
0,0,0,0,16576631700,0
