Witness Weight,Time (ns)
30780,23200832200
31028,23207038000
31277,23387769800
31527,23388727100
31778,23389732200
32030,23391732200
32283,23404038900
32537,23687227900
32792,23701643700
33048,23702722900
33305,23703533800
33563,23752349900
33822,23752601400
33843,24009345700
34103,24010464400
34364,24012153900
34626,24744559700
34889,25284171200
35153,25284642800
35418,25616978500
35684,25622679900
35951,25921738100
36219,25925658000
36488,26111593500
36758,26835593000
37029,27012920800
37301,27014278100
37574,27016209200
37848,27017605600
38123,27018865200
38399,27221647900
38676,27784983700
38698,28268694800
38976,28270808200
39255,28275258100
39535,28276174000
39816,28830954400
40098,28835682900
40381,29214612800
40404,29405725200
40688,29408782400
40973,30456438800
41259,30570532800
41546,30573136100
41834,31069353200
42123,31071844700
42413,31184944800
42704,31268842200
42996,31271273100
43289,32284914600
43303,32286520500
43597,32286939800
43612,32302488400
43907,32303245000
44203,32303930900
44500,32304424100
44798,33398907000
45097,33628323500
45397,33779855900
45698,34427130700
46000,34428462200
46303,34616407900
46607,34890289300
46623,34890766300
46640,34891981500
46658,34893286300
46963,35520847600
47269,35887071500
47576,35888819400
47884,36621504100
48193,36623526500
48503,36626962900
48814,36682082300
49126,37711903300
49439,38570868400
49753,38571769700
50068,38848490200
50092,39501953900
50408,39504665400
50725,39506621100
51043,41251202700
51362,42852015200
51682,42989694500
51707,42996817800
51726,43208767300
52047,43786631900
52369,43995810500
52692,43997228600
53016,44922136300
53341,45238210100
53667,45576490600
53994,47022595400
54322,47032841600
54651,47035526000
54981,47362151700
55312,47366034900
55644,47978594300
55977,49557110700
56311,49558260100
56646,50706783300
56666,51936519400
56687,52078650800
57023,52079479800
57360,52080281200
57698,52264584300
58037,52265275400
58377,52326039100
58403,53990207900
58425,53991214100
58452,55734250500
58793,55735707500
59135,55864680100
59478,55868773000
59822,55869961900
60167,55873999300
60513,55880846200
60860,56352621600
61208,56361576900
61557,56363356200
61907,56366482000
62258,56697185100
