Number of Requested Messages,ns since start
0,781334500
0,900407500
0,923647900
0,948589200
0,1302051500
0,2182477900
0,2340933400
0,2548311300
0,3148607500
0,3317538600
0,4044197600
0,4045904800
0,4493157900
0,4624451100
0,4708400700
0,5247415200
0,6108468700
0,6273950400
0,6414035100
0,7035202800
0,8283125300
0,8338609500
0,8488177800
0,8548977800
0,8681688700
0,9369868400
0,9394818200
0,9598214300
0,9600695400
0,9767719600
0,9828596800
0,9895644400
0,10334028400
0,10760100200
0,10841702700
0,11012482100
0,11125196900
0,14650431500
0,14665982600
0,14787112500
0,15021515800
0,15042985800
0,15051303800
0,15180338300
0,15294756300
0,15407870900
0,15750732000
0,15815319900
0,15898455500
0,16072394300
0,16331978100
0,16359578000
0,16963496500
0,16980601800
0,17159475200
0,18353858500
0,18357213800
0,19340425100
0,19377258800
0,19516897300
0,20541636700
0,20557017600
0,20687039800
0,20945726300
0,21870061300
0,22576430300
0,22704684000
0,22722902800
0,22775866500
0,24242760800
0,24723906300
0,24753439200
0,24957412100
0,25602043300
0,25782277400
0,25969622100
0,26353728000
0,26357703100
0,27058273600
0,27091008600
0,27204592900
0,27409152100
0,27795531600
0,27833927300
0,27865101000
0,28563598500
0,29891430300
0,30052319100
0,32712549200
0,32719864200
0,32864915800
0,32871609100
0,33472312100
0,33481164900
0,33576446000
0,33917134400
0,33925722500
0,33935892300
0,34399256700
0,34419293800
0,34451486000
0,34609007500
0,34964722100
0,35451154200
0,36285957600
0,36535136800
0,36598085800
0,36876341400
0,36893231100
0,37019712000
0,37032795800
0,37360701600
0,37447415200
0,37452896000
0,37607008200
0,37917397200
0,38108763400
0,38428252800
0,39172297700
0,39290280700
0,39294615100
0,39430858800
0,39597778700
0,39777716700
0,39854728800
0,39870126500
0,40277990000
0,40281854500
0,40483877500
0,41329796000
0,41344343800
0,41426334200
0,41986809500
0,42195894000
0,42199111000
0,42273491700
0,42670606400
0,42721758800
0,42980984200
0,43056938000
0,45292326100
0,45330760300
0,45409867900
0,46485665700
0,46517572300
0,46542186600
0,47366591800
0,47369165500
0,47669696500
0,49158970300
0,49178715900
0,49295590100
0,49451048900
0,49454682500
0,49538489900
0,49938996000
0,50743579500
0,51305101100
0,51882410800
0,51935141400
0,51967269100
0,52346722000
0,52370155900
0,52525463200
0,52528005300
0,52762567200
0,53635357900
0,53642640500
0,53858103900
0,53954163800
0,54024375300
0,54070158300
0,54910990900
0,54928404500
0,55063390100
0,55298009300
0,55305416000
0,56305190500
0,56537937800
0,56712736100
0,56713933000
0,56901301600
0,56908546700
0,57558880800
0,57592160900
0,61149302800
