UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,85044100
0,0,0,0,1,0,0,0,1,179402000
1,0,0,0,3,0,0,0,7,279521000
1,0,0,0,4,0,0,0,14,379250300
2,0,0,0,7,0,0,0,19,479578600
3,0,0,0,10,0,0,0,21,581514000
6,0,0,0,18,0,0,0,27,679648800
8,0,0,0,23,0,0,0,35,796842100
11,0,0,0,28,0,0,0,44,894433000
13,0,0,0,34,0,0,0,53,979400700
14,0,0,0,41,0,0,0,60,1080708800
19,0,0,0,52,0,0,0,65,1181188100
21,0,0,0,59,0,0,0,70,1281812200
22,0,0,0,67,0,0,0,81,1432121600
26,0,0,0,75,0,0,0,91,1559586900
28,0,0,0,79,0,0,0,98,1647625800
30,0,0,0,82,0,0,0,104,1738823800
32,0,0,0,90,0,0,0,117,1789548500
35,0,0,0,101,0,0,0,128,1878768800
35,0,0,0,108,0,0,0,132,2011611200
35,0,0,0,108,0,0,0,132,2085674100
43,0,0,0,137,0,0,0,167,2425182700
43,0,0,0,137,0,0,0,167,2575592900
56,0,0,0,183,0,0,0,224,2808804800
56,0,0,0,189,0,0,0,228,2902293400
59,0,0,0,206,0,0,0,259,3344417800
59,0,0,0,206,0,0,0,267,3410714400
59,0,0,0,206,0,0,0,267,3509823100
59,0,0,0,206,0,0,0,267,3768901000
82,0,0,0,318,0,0,0,357,4363547200
82,0,0,0,318,0,0,0,364,4500851300
85,0,0,0,340,0,0,0,410,4708539100
85,0,0,0,341,0,0,0,428,4798043000
89,0,0,0,377,0,0,0,437,5254739600
89,0,0,0,377,0,0,0,437,5371123800
89,0,0,0,377,0,0,0,437,5431685200
89,0,0,0,377,0,0,0,437,5507589700
89,0,0,0,377,0,0,0,437,5613417200
89,0,0,0,377,0,0,0,437,5679833500
89,0,0,0,377,0,0,0,437,5807488000
91,0,0,0,407,0,0,0,512,5906359300
93,0,0,0,497,0,0,0,527,6015365600
93,0,0,0,499,0,0,0,530,6194257800
93,0,0,0,499,0,0,0,535,6352081100
93,0,0,0,499,0,0,0,535,6381296000
93,0,0,0,529,0,0,0,592,6750346600
93,0,0,0,532,0,0,0,592,6816706500
93,0,0,0,542,0,0,0,605,6896951300
93,0,0,0,570,0,0,0,610,6985524300
93,0,0,0,570,0,0,0,610,7117016600
93,0,0,0,585,0,0,0,646,7254072300
94,0,0,0,612,0,0,0,664,7422451700
94,0,0,0,612,0,0,0,664,7432692400
94,0,0,0,613,0,0,0,665,7515462700
94,0,0,0,613,0,0,0,665,7634810000
94,0,0,0,613,0,0,0,665,7699107100
94,0,0,0,613,0,0,0,665,7779918600
94,0,0,0,613,0,0,0,665,7915078600
95,0,0,0,733,0,0,0,785,8467569100
95,0,0,0,733,0,0,0,785,8519032700
95,0,0,0,734,0,0,0,787,8594576200
95,0,0,0,734,0,0,0,787,8700701500
95,0,0,0,734,0,0,0,787,8781807800
95,0,0,0,827,0,0,0,881,9443090300
95,0,0,0,828,0,0,0,884,9486323900
95,0,0,0,828,0,0,0,884,9625471100
95,0,0,0,828,0,0,0,884,9706857900
95,0,0,0,855,0,0,0,955,10124351200
95,0,0,0,855,0,0,0,955,10126157400
95,0,0,0,855,0,0,0,955,10194309200
95,0,0,0,931,0,0,0,986,10542284000
