Witness Weight,Time (ns)
0,173400
2,56691100
5,311832400
9,324814700
14,428599300
20,452168700
27,472731300
31,541265400
39,661822400
48,848498400
58,879477200
69,957372300
81,998173800
94,998388800
108,1061883900
119,1469751000
134,1527528400
150,1573800200
167,1611882800
182,1612991500
200,1613743500
219,1652062900
239,1762891000
260,2007625600
282,2199155300
305,2270403000
321,2612692500
345,2725769600
370,3002370900
396,3009403800
423,3076510500
451,3142284200
480,3661642500
510,3773719500
541,3773918600
558,3812289400
590,3923973300
623,4006746000
657,4007004500
692,4138936400
728,4171218900
765,4376248200
803,4413325600
842,4663112200
882,4959247600
923,5153372300
965,5550045300
1008,5814657700
1052,5886832500
1097,5908552400
1143,5954505300
1190,5971727200
1238,6116546800
1287,6312533700
1337,6361658700
1388,6436920900
1440,6714233100
1493,6804072500
1547,6946082000
1602,6964045800
1658,7156592700
1715,7217202900
1773,7511304000
1832,7635455600
1892,7638579800
1953,7708922700
2015,7931110800
2078,8015294200
2142,8127484300
2207,8164953100
2273,8302997100
2340,8334066800
2408,8399567900
2477,8653912600
2547,8920504400
2618,9679035300
2690,9755979100
2763,9899187200
2837,9994350800
2912,10178633300
2988,10325040900
3065,10414293400
3143,10902555900
3222,11008165900
3302,11053170800
3383,11110147700
3465,11343159400
3548,11344015700
3632,11412985500
3717,11503225300
3729,11601198200
3815,11656821100
3902,11891247700
3990,12075826700
4079,12191811900
4169,12359250300
4260,12437361000
4352,12490493400
4370,12521119600
4463,12576778100
4557,12668605400
4652,12719990100
4748,12764586800
4845,12999169500
4943,13108521000
5042,13242970900
5142,13450949900
5243,13539629900
5345,13741912500
5448,13834514200
5552,13921116000
5657,13921528200
5763,14069919000
5870,14088563500
5875,14253354400
5983,14657495600
6092,14658361600
6202,15039113600
6313,15074476900
6425,15207272400
6538,15402369900
6652,15435336700
6767,15452442400
6883,15499002300
7000,15625689700
7118,15781867800
7237,15949341700
7357,16176285000
7478,16234130700
7600,16305949800
7723,16382986100
7847,16400130800
7972,16415677300
8098,16728063600
8225,16731492800
8353,17009799900
8482,17313885300
8612,17364361000
8743,17697330600
8875,17893359000
9008,17962700300
