UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,159584800
0,0,0,0,0,0,0,0,0,206050200
0,0,0,0,1,0,0,0,1,269756000
0,0,0,0,1,0,0,0,1,368888900
1,0,0,0,3,0,0,0,4,468929200
1,0,0,0,5,0,0,0,8,568857200
1,0,0,0,5,0,0,0,8,669227900
3,0,0,0,8,0,0,0,12,770011100
4,0,0,0,12,0,0,0,16,868537200
4,0,0,0,12,0,0,0,16,968730900
5,0,0,0,18,0,0,0,22,1071456200
6,0,0,0,19,0,0,0,26,1168935500
7,0,0,0,21,0,0,0,26,1274401400
8,0,0,0,26,0,0,0,34,1384368700
9,0,0,0,31,0,0,0,36,1471117900
10,0,0,0,34,0,0,0,37,1587778000
11,0,0,0,37,0,0,0,41,1670828100
12,0,0,0,39,0,0,0,44,1788736300
13,0,0,0,45,0,0,0,52,1933400200
15,0,0,0,55,0,0,0,61,2215461700
15,0,0,0,56,0,0,0,64,2270355500
16,0,0,0,61,0,0,0,67,2387137000
17,0,0,0,64,0,0,0,70,2469063100
17,0,0,0,69,0,0,0,79,2568826100
17,0,0,0,73,0,0,0,81,2673083300
17,0,0,0,80,0,0,0,84,2770938300
17,0,0,0,81,0,0,0,87,2879589600
18,0,0,0,85,0,0,0,93,2980410200
18,0,0,0,89,0,0,0,102,3100984200
20,0,0,0,98,0,0,0,108,3238733100
20,0,0,0,101,0,0,0,108,3282679400
21,0,0,0,106,0,0,0,117,3409818500
22,0,0,0,109,0,0,0,119,3469627100
22,0,0,0,114,0,0,0,126,3579967300
22,0,0,0,120,0,0,0,127,3669084800
24,0,0,0,126,0,0,0,133,3768937800
24,0,0,0,127,0,0,0,135,3885952200
26,0,0,0,139,0,0,0,146,3971432000
26,0,0,0,142,0,0,0,149,4096825600
26,0,0,0,149,0,0,0,157,4183116100
26,0,0,0,151,0,0,0,161,4271989300
27,0,0,0,156,0,0,0,171,4419626900
27,0,0,0,160,0,0,0,173,4468719300
28,0,0,0,166,0,0,0,179,4571755900
29,0,0,0,174,0,0,0,182,4673982000
30,0,0,0,178,0,0,0,186,4768403700
32,0,0,0,182,0,0,0,189,4868628500
34,0,0,0,189,0,0,0,200,4985647600
34,0,0,0,193,0,0,0,203,5069640600
34,0,0,0,200,0,0,0,213,5245846900
35,0,0,0,204,0,0,0,214,5282906100
36,0,0,0,210,0,0,0,218,5368867000
37,0,0,0,218,0,0,0,223,5516879900
38,0,0,0,221,0,0,0,229,5569789500
39,0,0,0,225,0,0,0,236,5679987000
39,0,0,0,231,0,0,0,238,5768440600
40,0,0,0,236,0,0,0,245,5870452800
40,0,0,0,244,0,0,0,254,6008879500
40,0,0,0,246,0,0,0,259,6068751600
41,0,0,0,251,0,0,0,264,6168680200
42,0,0,0,257,0,0,0,267,6268572000
43,0,0,0,264,0,0,0,271,6368802600
43,0,0,0,268,0,0,0,277,6469634000
44,0,0,0,273,0,0,0,283,6589928900
46,0,0,0,282,0,0,0,293,6674787900
47,0,0,0,285,0,0,0,298,6771212500
47,0,0,0,292,0,0,0,303,6870234100
48,0,0,0,299,0,0,0,312,7035251400
48,0,0,0,300,0,0,0,314,7072910400
48,0,0,0,307,0,0,0,321,7180690200
50,0,0,0,315,0,0,0,333,7293495200
