UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,175459300
0,0,0,0,0,0,0,0,0,184459000
0,0,0,0,0,0,0,0,0,280325300
1,0,0,0,2,0,0,0,2,380033400
1,0,0,0,5,0,0,0,6,479834100
1,0,0,0,6,0,0,0,10,579974600
2,0,0,0,8,0,0,0,14,680170500
3,0,0,0,13,0,0,0,17,780747200
3,0,0,0,17,0,0,0,23,899063800
4,0,0,0,20,0,0,0,27,980588300
6,0,0,0,25,0,0,0,30,1082715400
8,0,0,0,29,0,0,0,32,1179681300
8,0,0,0,29,0,0,0,32,1283061800
9,0,0,0,33,0,0,0,39,1385935000
9,0,0,0,35,0,0,0,39,1480870400
10,0,0,0,39,0,0,0,44,1579699300
11,0,0,0,42,0,0,0,47,1681288600
12,0,0,0,45,0,0,0,49,1782842700
13,0,0,0,47,0,0,0,53,1880443200
14,0,0,0,50,0,0,0,58,1979854900
14,0,0,0,56,0,0,0,59,2080553800
14,0,0,0,57,0,0,0,64,2183463200
14,0,0,0,58,0,0,0,67,2280119200
16,0,0,0,66,0,0,0,73,2379731400
17,0,0,0,68,0,0,0,76,2484006100
18,0,0,0,74,0,0,0,81,2579460600
19,0,0,0,76,0,0,0,87,2679438800
21,0,0,0,83,0,0,0,94,2780500500
22,0,0,0,88,0,0,0,100,2879448400
25,0,0,0,95,0,0,0,103,2979482300
26,0,0,0,99,0,0,0,108,3110271300
27,0,0,0,105,0,0,0,114,3186386900
28,0,0,0,108,0,0,0,117,3279584400
28,0,0,0,114,0,0,0,121,3383510200
28,0,0,0,117,0,0,0,123,3479770900
28,0,0,0,119,0,0,0,129,3580224900
29,0,0,0,128,0,0,0,135,3680372300
29,0,0,0,132,0,0,0,139,3780223200
29,0,0,0,136,0,0,0,143,3884261500
30,0,0,0,141,0,0,0,149,3979446400
30,0,0,0,146,0,0,0,152,4102802100
31,0,0,0,151,0,0,0,157,4179600800
33,0,0,0,154,0,0,0,159,4279654500
33,0,0,0,156,0,0,0,165,4407953500
33,0,0,0,160,0,0,0,167,4480107100
33,0,0,0,163,0,0,0,170,4593058600
33,0,0,0,167,0,0,0,177,4687461900
34,0,0,0,173,0,0,0,180,4780106900
34,0,0,0,179,0,0,0,192,4886256500
34,0,0,0,186,0,0,0,200,4999704900
35,0,0,0,197,0,0,0,207,5111447500
37,0,0,0,201,0,0,0,210,5202299900
37,0,0,0,206,0,0,0,217,5292104700
37,0,0,0,209,0,0,0,223,5379633700
38,0,0,0,214,0,0,0,228,5516546000
38,0,0,0,222,0,0,0,234,5588772000
38,0,0,0,229,0,0,0,244,5681213000
39,0,0,0,233,0,0,0,250,5780111900
41,0,0,0,243,0,0,0,256,5880488300
42,0,0,0,249,0,0,0,267,5986664600
42,0,0,0,256,0,0,0,271,6090090500
45,0,0,0,268,0,0,0,278,6184139400
45,0,0,0,273,0,0,0,286,6282209900
45,0,0,0,276,0,0,0,290,6380857700
47,0,0,0,285,0,0,0,299,6479388700
48,0,0,0,292,0,0,0,306,6580361500
48,0,0,0,298,0,0,0,312,6680986400
49,0,0,0,307,0,0,0,317,6780837300
49,0,0,0,310,0,0,0,324,6879810300
50,0,0,0,322,0,0,0,333,6980062000
50,0,0,0,324,0,0,0,335,7089816300
50,0,0,0,332,0,0,0,343,7179875800
51,0,0,0,336,0,0,0,345,7279795500
52,0,0,0,341,0,0,0,353,7380035000
53,0,0,0,347,0,0,0,357,7480288700
53,0,0,0,350,0,0,0,361,7580418600
53,0,0,0,356,0,0,0,365,7680425800
54,0,0,0,359,0,0,0,369,7779761200
54,0,0,0,364,0,0,0,380,7903693700
55,0,0,0,371,0,0,0,384,7979782500
55,0,0,0,377,0,0,0,387,8092567000
56,0,0,0,381,0,0,0,393,8179681300
56,0,0,0,385,0,0,0,400,8279829700
57,0,0,0,393,0,0,0,407,8379419200
