Witness Weight,Time (ns)
0,299081300
2,577617300
5,578056800
9,959457700
14,1649500800
20,1896591000
27,2132372000
35,5381154000
44,5599632900
54,6221804100
65,6380962100
76,6478930000
88,6687554100
101,7732457200
115,8501304800
130,10891254400
146,11882512400
158,12111125400
175,12452240800
193,13540392200
206,13624141300
225,13676349200
245,14586211100
266,15911664000
288,17379192900
311,18193053800
335,18546043400
360,19432542800
374,21517852900
400,21796177100
427,22016232600
455,22056108200
484,22286603000
499,22545940400
529,22816432700
560,22978978800
592,23432979600
625,24248876600
659,25005331300
694,26110442300
730,26729731500
767,28745812300
805,29301529300
844,30641051400
860,31354226400
900,31662808700
941,33367849500
958,33609925400
976,33849815900
1018,35178213700
1061,36164216600
1080,36672073900
1100,36790170100
1144,37283063100
1165,38032447700
1210,40921038500
1232,41545316800
1278,41691609900
1325,42179249400
1373,42180229400
1422,42267024600
1472,43103698100
1523,43550266900
1575,43677133100
1628,44154035400
1651,44240359500
1675,44348719600
1729,45626822700
1784,47827294100
1840,48991543600
1865,49539473800
1922,50070396800
1948,50167021800
2006,50577509200
2033,51578810000
2061,52009116800
2090,52471520500
2149,52511374800
2179,52963763000
2239,53705744800
