UndefinedColor (Tip Pool Size),Blue (Tip Pool Size),Red (Tip Pool Size),Green (Tip Pool Size),UndefinedColor (Processed),Blue (Processed),Red (Processed),Green (Processed),# of Issued Messages,ns since start
0,0,0,0,0,0,0,0,0,165813500
0,0,0,0,0,0,0,0,0,245207800
0,0,0,0,1,0,0,0,1,339205700
1,0,0,0,2,0,0,0,2,438255900
1,0,0,0,2,0,0,0,2,538272900
1,0,0,0,2,0,0,0,2,639148700
1,0,0,0,3,0,0,0,4,740037600
3,0,0,0,5,0,0,0,6,838313800
3,0,0,0,7,0,0,0,9,939272800
4,0,0,0,8,0,0,0,13,1053684400
4,0,0,0,9,0,0,0,15,1140842100
6,0,0,0,13,0,0,0,19,1239038600
6,0,0,0,17,0,0,0,21,1340869800
7,0,0,0,19,0,0,0,22,1445113800
8,0,0,0,21,0,0,0,25,1545689700
8,0,0,0,22,0,0,0,26,1638668100
8,0,0,0,24,0,0,0,26,1739115700
9,0,0,0,25,0,0,0,29,1840885400
10,0,0,0,28,0,0,0,34,1938345900
11,0,0,0,31,0,0,0,35,2100207000
11,0,0,0,31,0,0,0,35,2142343300
12,0,0,0,37,0,0,0,46,2240493800
12,0,0,0,40,0,0,0,48,2342373300
12,0,0,0,44,0,0,0,51,2487598500
12,0,0,0,44,0,0,0,51,2576780300
13,0,0,0,46,0,0,0,55,2712251200
14,0,0,0,47,0,0,0,55,2780026300
16,0,0,0,54,0,0,0,60,2858978900
16,0,0,0,54,0,0,0,60,2958818900
18,0,0,0,57,0,0,0,66,3060942700
18,0,0,0,61,0,0,0,70,3146293900
18,0,0,0,61,0,0,0,71,3287251900
18,0,0,0,68,0,0,0,80,3342251700
18,0,0,0,69,0,0,0,81,3503485100
20,0,0,0,81,0,0,0,90,3614196800
20,0,0,0,82,0,0,0,91,3682313200
20,0,0,0,83,0,0,0,92,3768908500
22,0,0,0,87,0,0,0,96,3838532300
23,0,0,0,91,0,0,0,101,3954006900
24,0,0,0,97,0,0,0,108,4111471700
24,0,0,0,98,0,0,0,109,4146102100
24,0,0,0,102,0,0,0,113,4238601800
25,0,0,0,109,0,0,0,116,4340674700
26,0,0,0,110,0,0,0,116,4440765800
26,0,0,0,113,0,0,0,126,4541252300
28,0,0,0,117,0,0,0,128,4638182600
29,0,0,0,121,0,0,0,134,4757056300
29,0,0,0,123,0,0,0,136,4864611800
31,0,0,0,132,0,0,0,139,4962841500
31,0,0,0,135,0,0,0,145,5070427700
31,0,0,0,140,0,0,0,150,5177760000
32,0,0,0,141,0,0,0,150,5243262500
33,0,0,0,144,0,0,0,153,5342227200
35,0,0,0,153,0,0,0,158,5496724200
35,0,0,0,153,0,0,0,158,5546461800
35,0,0,0,154,0,0,0,163,5646019500
35,0,0,0,161,0,0,0,169,5740714800
35,0,0,0,166,0,0,0,175,5841214400
36,0,0,0,170,0,0,0,181,5938369200
36,0,0,0,171,0,0,0,182,6093582400
37,0,0,0,176,0,0,0,188,6156145800
37,0,0,0,180,0,0,0,193,6244254700
39,0,0,0,188,0,0,0,196,6341602700
39,0,0,0,191,0,0,0,199,6438516000
39,0,0,0,195,0,0,0,202,6540876700
40,0,0,0,198,0,0,0,208,6656511800
40,0,0,0,200,0,0,0,211,6738243400
40,0,0,0,204,0,0,0,218,6868519100
40,0,0,0,212,0,0,0,226,6946519900
40,0,0,0,215,0,0,0,227,7074768900
40,0,0,0,216,0,0,0,227,7149075500
42,0,0,0,223,0,0,0,233,7344767100
43,0,0,0,224,0,0,0,235,7396287600
43,0,0,0,224,0,0,0,235,7440686900
43,0,0,0,232,0,0,0,245,7547246100
43,0,0,0,238,0,0,0,251,7718179300
47,0,0,0,246,0,0,0,258,7836093800
47,0,0,0,246,0,0,0,258,7874309200
48,0,0,0,249,0,0,0,261,7939363100
48,0,0,0,254,0,0,0,263,8136066600
48,0,0,0,254,0,0,0,263,8170897000
48,0,0,0,260,0,0,0,272,8373128100
48,0,0,0,261,0,0,0,275,8425788400
49,0,0,0,266,0,0,0,283,8575316000
49,0,0,0,266,0,0,0,283,8643521300
51,0,0,0,272,0,0,0,291,8805104900
51,0,0,0,273,0,0,0,291,8845598700
51,0,0,0,282,0,0,0,300,8940475500
51,0,0,0,283,0,0,0,303,9059018700
52,0,0,0,292,0,0,0,308,9166928000
59,0,0,0,330,0,0,0,348,9849836500
59,0,0,0,330,0,0,0,348,9855384300
63,0,0,0,336,0,0,0,350,9942256100
63,0,0,0,340,0,0,0,353,10040682000
63,0,0,0,343,0,0,0,357,10146887900
64,0,0,0,345,0,0,0,361,10240145600
64,0,0,0,346,0,0,0,362,10342724000
66,0,0,0,355,0,0,0,369,10458584500
66,0,0,0,358,0,0,0,380,10540527100
66,0,0,0,359,0,0,0,384,10821253600
66,0,0,0,359,0,0,0,384,10836139600
66,0,0,0,359,0,0,0,384,10849022900
67,0,0,0,371,0,0,0,398,10946055500
69,0,0,0,389,0,0,0,413,11353102800
72,0,0,0,416,0,0,0,431,11682498900
79,0,0,0,452,0,0,0,471,12763695500
79,0,0,0,452,0,0,0,484,12784582100
79,0,0,0,460,0,0,0,492,12851185700
80,0,0,0,467,0,0,0,506,12951976600
81,0,0,0,473,0,0,0,509,13046084500
81,0,0,0,479,0,0,0,515,13142368700
81,0,0,0,479,0,0,0,515,13240699700
82,0,0,0,487,0,0,0,522,13615701500
82,0,0,0,487,0,0,0,522,13644723600
82,0,0,0,487,0,0,0,522,13697039100
82,0,0,0,487,0,0,0,522,13744691600
84,0,0,0,528,0,0,0,557,14243185800
84,0,0,0,528,0,0,0,557,14277313400
84,0,0,0,528,0,0,0,562,14381746700
84,0,0,0,528,0,0,0,562,14461238000
86,0,0,0,544,0,0,0,583,14544895500
87,0,0,0,545,0,0,0,583,14645447300
87,0,0,0,545,0,0,0,583,14757839000
87,0,0,0,545,0,0,0,583,14851959600
87,0,0,0,545,0,0,0,583,14966736300
99,0,0,0,632,0,0,0,664,16222438700
99,0,0,0,632,0,0,0,664,16252416500
99,0,0,0,632,0,0,0,664,16342625000
99,0,0,0,633,0,0,0,664,16443417600
103,0,0,0,676,0,0,0,707,17685857900
103,0,0,0,676,0,0,0,707,17747506600
103,0,0,0,676,0,0,0,707,18152069400
111,0,0,0,729,0,0,0,758,18482737500
111,0,0,0,729,0,0,0,758,18772862200
121,0,0,0,802,0,0,0,844,19692958000
121,0,0,0,803,0,0,0,851,19785809200
121,0,0,0,803,0,0,0,851,19859422200
127,0,0,0,824,0,0,0,899,20696511200
135,0,0,0,854,0,0,0,932,21207196000
135,0,0,0,854,0,0,0,932,21240484800
135,0,0,0,855,0,0,0,932,21667233100
135,0,0,0,855,0,0,0,944,21804655100
136,0,0,0,859,0,0,0,954,21856412200
136,0,0,0,859,0,0,0,954,21970647000
136,0,0,0,859,0,0,0,954,22058462700
136,0,0,0,859,0,0,0,954,22254145700
136,0,0,0,859,0,0,0,954,22270494400
136,0,0,0,859,0,0,0,954,22424840100
136,0,0,0,859,0,0,0,954,22463487400
136,0,0,0,859,0,0,0,954,22554880600
136,0,0,0,860,0,0,0,992,23011294500
138,0,0,0,874,0,0,0,1083,24522976700
144,0,0,0,921,0,0,0,1125,25309816800
144,0,0,0,921,0,0,0,1141,25401586400
144,0,0,0,921,0,0,0,1141,25450961700
145,0,0,0,921,0,0,0,1141,25544699100
155,0,0,0,1005,0,0,0,1169,25985678000
177,0,0,0,1123,0,0,0,1248,27414712000
177,0,0,0,1123,0,0,0,1248,27441756200
188,0,0,0,1187,0,0,0,1303,28147611300
188,0,0,0,1187,0,0,0,1303,28300496700
188,0,0,0,1187,0,0,0,1303,28704728200
213,0,0,0,1281,0,0,0,1377,31061188100
213,0,0,0,1281,0,0,0,1377,31078385000
213,0,0,0,1281,0,0,0,1377,31511612300
213,0,0,0,1281,0,0,0,1377,31521436500
213,0,0,0,1281,0,0,0,1377,31587386200
220,0,0,0,1350,0,0,0,1525,33332200000
220,0,0,0,1350,0,0,0,1525,33366852200
221,0,0,0,1356,0,0,0,1540,33799286000
221,0,0,0,1357,0,0,0,1540,34246283400
221,0,0,0,1357,0,0,0,1540,34457073100
221,0,0,0,1357,0,0,0,1555,36651210100
225,0,0,0,1414,0,0,0,1649,36737785500
235,0,0,0,1515,0,0,0,1733,39238109800
235,0,0,0,1515,0,0,0,1733,39258189500
240,0,0,0,1581,0,0,0,1751,39571498100
241,0,0,0,1601,0,0,0,1768,39967308300
241,0,0,0,1602,0,0,0,1768,40067301300
