Peer ID,Neighbor ID,Network Delay (ns),Packet Loss (%),Weight
0,7,100000000,0,15610
0,72,100000000,0,15610
0,28,100000000,0,15610
0,9,100000000,0,15610
0,68,100000000,0,15610
0,85,100000000,0,15610
0,86,100000000,0,15610
1,78,100000000,0,8338
1,73,100000000,0,8338
1,91,100000000,0,8338
1,40,100000000,0,8338
1,43,100000000,0,8338
1,99,100000000,0,8338
1,13,100000000,0,8338
1,17,100000000,0,8338
1,85,100000000,0,8338
2,81,100000000,0,5789
2,48,100000000,0,5789
2,54,100000000,0,5789
2,72,100000000,0,5789
3,48,100000000,0,4468
3,47,100000000,0,4468
3,19,100000000,0,4468
3,84,100000000,0,4468
3,92,100000000,0,4468
3,75,100000000,0,4468
3,41,100000000,0,4468
3,93,100000000,0,4468
3,39,100000000,0,4468
4,95,100000000,0,3655
4,79,100000000,0,3655
4,88,100000000,0,3655
4,90,100000000,0,3655
4,93,100000000,0,3655
4,69,100000000,0,3655
4,65,100000000,0,3655
5,56,100000000,0,3102
5,31,100000000,0,3102
5,85,100000000,0,3102
5,80,100000000,0,3102
5,83,100000000,0,3102
5,23,100000000,0,3102
5,84,100000000,0,3102
5,22,100000000,0,3102
5,49,100000000,0,3102
5,32,100000000,0,3102
5,20,100000000,0,3102
6,26,100000000,0,2700
6,33,100000000,0,2700
6,66,100000000,0,2700
6,99,100000000,0,2700
6,68,100000000,0,2700
6,14,100000000,0,2700
6,45,100000000,0,2700
6,73,100000000,0,2700
7,15,100000000,0,2394
7,73,100000000,0,2394
7,0,100000000,0,2394
7,63,100000000,0,2394
7,69,100000000,0,2394
7,56,100000000,0,2394
8,66,100000000,0,2153
8,64,100000000,0,2153
8,92,100000000,0,2153
8,96,100000000,0,2153
8,68,100000000,0,2153
8,32,100000000,0,2153
8,88,100000000,0,2153
8,71,100000000,0,2153
8,54,100000000,0,2153
8,65,100000000,0,2153
8,44,100000000,0,2153
8,98,100000000,0,2153
9,22,100000000,0,1959
9,82,100000000,0,1959
9,0,100000000,0,1959
9,44,100000000,0,1959
9,86,100000000,0,1959
9,98,100000000,0,1959
9,69,100000000,0,1959
9,39,100000000,0,1959
9,50,100000000,0,1959
10,80,100000000,0,1797
10,34,100000000,0,1797
10,16,100000000,0,1797
10,88,100000000,0,1797
10,14,100000000,0,1797
10,75,100000000,0,1797
10,68,100000000,0,1797
10,58,100000000,0,1797
11,72,100000000,0,1662
11,71,100000000,0,1662
11,86,100000000,0,1662
11,13,100000000,0,1662
11,53,100000000,0,1662
12,26,100000000,0,1546
12,43,100000000,0,1546
12,82,100000000,0,1546
12,59,100000000,0,1546
12,55,100000000,0,1546
12,51,100000000,0,1546
12,25,100000000,0,1546
12,30,100000000,0,1546
13,58,100000000,0,1447
13,11,100000000,0,1447
13,29,100000000,0,1447
13,1,100000000,0,1447
13,87,100000000,0,1447
13,78,100000000,0,1447
13,44,100000000,0,1447
14,25,100000000,0,1360
14,19,100000000,0,1360
14,44,100000000,0,1360
14,74,100000000,0,1360
14,72,100000000,0,1360
14,47,100000000,0,1360
14,6,100000000,0,1360
14,10,100000000,0,1360
14,95,100000000,0,1360
15,34,100000000,0,1283
15,57,100000000,0,1283
15,93,100000000,0,1283
15,37,100000000,0,1283
15,7,100000000,0,1283
15,26,100000000,0,1283
15,54,100000000,0,1283
15,86,100000000,0,1283
16,10,100000000,0,1215
16,22,100000000,0,1215
16,69,100000000,0,1215
16,95,100000000,0,1215
16,85,100000000,0,1215
16,32,100000000,0,1215
16,39,100000000,0,1215
16,54,100000000,0,1215
16,46,100000000,0,1215
17,76,100000000,0,1154
17,77,100000000,0,1154
17,45,100000000,0,1154
17,1,100000000,0,1154
17,41,100000000,0,1154
18,41,100000000,0,1099
18,53,100000000,0,1099
18,21,100000000,0,1099
18,31,100000000,0,1099
18,37,100000000,0,1099
18,23,100000000,0,1099
18,77,100000000,0,1099
18,52,100000000,0,1099
18,20,100000000,0,1099
18,25,100000000,0,1099
18,64,100000000,0,1099
19,63,100000000,0,1049
19,86,100000000,0,1049
19,62,100000000,0,1049
19,78,100000000,0,1049
19,35,100000000,0,1049
19,96,100000000,0,1049
19,3,100000000,0,1049
19,52,100000000,0,1049
19,14,100000000,0,1049
19,82,100000000,0,1049
20,77,100000000,0,1004
20,82,100000000,0,1004
20,18,100000000,0,1004
20,5,100000000,0,1004
20,90,100000000,0,1004
20,93,100000000,0,1004
20,75,100000000,0,1004
20,89,100000000,0,1004
20,69,100000000,0,1004
20,96,100000000,0,1004
20,53,100000000,0,1004
21,18,100000000,0,963
21,61,100000000,0,963
21,56,100000000,0,963
21,55,100000000,0,963
21,76,100000000,0,963
22,9,100000000,0,925
22,39,100000000,0,925
22,16,100000000,0,925
22,59,100000000,0,925
22,5,100000000,0,925
22,94,100000000,0,925
22,29,100000000,0,925
23,52,100000000,0,890
23,18,100000000,0,890
23,25,100000000,0,890
23,31,100000000,0,890
23,99,100000000,0,890
23,70,100000000,0,890
23,5,100000000,0,890
24,97,100000000,0,858
24,51,100000000,0,858
24,71,100000000,0,858
24,48,100000000,0,858
24,83,100000000,0,858
24,59,100000000,0,858
25,14,100000000,0,828
25,75,100000000,0,828
25,12,100000000,0,828
25,23,100000000,0,828
25,44,100000000,0,828
25,18,100000000,0,828
26,15,100000000,0,801
26,71,100000000,0,801
26,47,100000000,0,801
26,53,100000000,0,801
26,33,100000000,0,801
26,12,100000000,0,801
26,43,100000000,0,801
26,6,100000000,0,801
26,94,100000000,0,801
26,55,100000000,0,801
26,68,100000000,0,801
26,92,100000000,0,801
27,82,100000000,0,775
27,69,100000000,0,775
27,77,100000000,0,775
27,37,100000000,0,775
27,97,100000000,0,775
27,85,100000000,0,775
27,91,100000000,0,775
