Witness Weight,Time (ns)
0,312363100
2,1192220200
5,1223498500
9,1596752000
14,2186662400
19,2224731900
25,2415566800
31,4171406600
38,4181724600
45,4342901900
53,4343046800
60,4649236700
68,4810584700
76,5532647100
85,5607070600
94,5630297800
103,5716464000
113,6010215500
123,6691066300
134,7487208300
143,7594179300
152,7676621000
164,8050552900
175,8527581400
187,9755875200
200,11349880800
213,11689711900
227,11946760900
237,12032953300
252,12507028300
263,12993066700
279,13457933700
289,13458409700
305,14000629500
317,16392014100
323,16448000500
340,16811287800
347,16811465600
361,18068609300
369,18845216800
387,18929855700
404,18932326400
415,19108265300
433,21223991800
452,23165710300
467,24719962600
480,24720226100
494,24735894000
504,25023262000
524,27690122600
545,27692675700
557,27695077900
573,27753319300
588,28463627600
605,28468932300
627,28469122900
650,31443873800
659,32333407500
675,32528680400
688,32560365100
704,34582546900
714,34585364900
732,34585545300
751,35213184900
768,35238229500
788,35983508500
806,36929372000
824,36934432100
835,38302735700
859,38303391600
876,38303640400
890,38304871300
914,38424437700
938,38427799700
950,41767674000
971,41768397100
992,41768548400
1014,42734517700
1039,44465857900
1054,44505594100
1073,44509191900
1095,44509459700
1118,44871406700
1143,45487708100
1168,49318819000
1194,50993792200
1221,51231483800
1245,51232563000
1270,51232752100
1296,51232907900
1323,51233568800
1346,51247114700
1364,53423900000
1392,53727559500
1405,53837634400
1431,55591422500
1447,55591700200
